Easting,Northing,Thickness_m
240900,362600.0,11.532407564321948
240950,362600.0,11.51241967804083
241000,362600.0,11.488803875957329
241050,362600.0,11.461228018958275
241100,362600.0,11.429489048215068
241150,362600.0,11.393586801192711
241200,362600.0,11.353785820296679
241250,362600.0,11.31060492111383
241300,362600.0,11.26462866269306
241350,362600.0,11.216061568190558
241400,362600.0,11.164169848129452
241450,362600.0,11.10707592306405
241500,362600.0,11.042294595932749
241550,362600.0,10.96779826219178
241600,362600.0,10.883127193817408
241650,362600.0,10.790642798381551
241700,362600.0,10.697470914099684
241750,362600.0,10.617113964581714
241800,362600.0,10.565607256022986
241850,362600.0,10.549287718576709
241900,362600.0,10.558243897093213
241950,362600.0,10.577327731458317
242000,362600.0,10.597143319296134
242050,362600.0,10.609244114600267
242100,362600.0,10.592259614291823
242150,362600.0,10.517952880647526
242200,362600.0,10.389507955178638
242250,362600.0,10.238146426011436
242300,362600.0,10.085974626024207
242350,362600.0,9.940400347399772
242400,362600.0,9.802587097762686
242450,362600.0,9.671480900279109
242500,362600.0,9.543802714723117
242550,362600.0,9.416355203455018
242600,362600.0,9.310344862738484
242650,362600.0,9.291613228711435
242700,362600.0,9.340049957345814
242750,362600.0,9.38911018945089
242800,362600.0,9.424981829724247
242850,362600.0,9.451295508846666
242900,362600.0,9.471973543369899
242950,362600.0,9.489471517529822
243000,362600.0,9.505211386533084
243050,362600.0,9.52000469540183
243100,362600.0,9.534310079408343
243150,362600.0,9.548381314889593
243200,362600.0,9.562352808964201
243250,362600.0,9.576289512144815
243300,362600.0,9.590216236072978
243350,362600.0,9.604134892400577
243400,362600.0,9.618034629315972
243450,362600.0,9.631897811536142
243500,362600.0,9.645703579102245
243550,362600.0,9.659429991419875
243600,362600.0,9.673055331828394
243650,362600.0,9.686558901124204
243700,362600.0,9.699921491129295
243750,362600.0,9.713125653382436
243800,362600.0,9.726155834620771
243850,362600.0,9.738998424471465
239200,362650.0,11.456895701221448
239250,362650.0,11.468700885773211
239300,362650.0,11.480552343891043
239350,362650.0,11.492416966258872
239400,362650.0,11.504256919274539
239450,362650.0,11.516029376914656
239500,362650.0,11.527686329649459
239550,362650.0,11.539174505407669
239600,362650.0,11.550435445827546
239650,362650.0,11.561405789567994
239700,362650.0,11.57201782183554
239750,362650.0,11.582200352850261
239800,362650.0,11.591879983595302
239850,362650.0,11.600982799404667
239900,362650.0,11.609436494885795
239950,362650.0,11.617172873153885
240000,362650.0,11.624130578902534
240050,362650.0,11.630257826824337
240100,362650.0,11.63551479190032
240150,362650.0,11.6398752602796
240200,362650.0,11.6433271221797
240250,362650.0,11.64587133352036
240300,362650.0,11.647519073795157
240350,362650.0,11.648286958738144
240400,362650.0,11.64819029669633
240450,362650.0,11.64723448976307
240500,362650.0,11.645404784931328
240550,362650.0,11.642654712455204
240600,362650.0,11.638893746946241
240650,362650.0,11.633975001828418
240700,362650.0,11.62768408451658
240750,362650.0,11.619730536742575
240800,362650.0,11.609743530404494
240850,362650.0,11.597273741123614
240900,362650.0,11.581803734413471
240950,362650.0,11.562769975121732
241000,362650.0,11.539600919095845
241050,362650.0,11.511777821663767
241100,362650.0,11.478927963380425
241150,362650.0,11.440961601878204
241200,362650.0,11.398251130675334
241250,362650.0,11.351784311140158
241300,362650.0,11.303049173882439
241350,362650.0,11.25323118170116
241400,362650.0,11.20168851635983
241450,362650.0,11.144934153743533
241500,362650.0,11.077638899559481
241550,362650.0,10.994904478656448
241600,362650.0,10.893733182595836
241650,362650.0,10.773994855323714
241700,362650.0,10.642392597537185
241750,362650.0,10.522552329624084
241800,362650.0,10.457810663901569
241850,362650.0,10.47090909422423
241900,362650.0,10.528750186674287
241950,362650.0,10.592348820095957
242000,362650.0,10.6570134632927
242050,362650.0,10.73379612525337
242100,362650.0,10.788908698270347
242150,362650.0,10.701782927549916
242200,362650.0,10.488003240521733
242250,362650.0,10.26632574599797
242300,362650.0,10.069021805383597
242350,362650.0,9.891603425238664
242400,362650.0,9.727983802637311
242450,362650.0,9.573821380333824
242500,362650.0,9.419336535732317
242550,362650.0,9.230508228159469
242600,362650.0,8.94685071044087
242650,362650.0,8.991992581254944
242700,362650.0,9.196524840075377
242750,362650.0,9.296357445825485
242800,362650.0,9.351557897645835
242850,362650.0,9.387693477656912
242900,362650.0,9.414656092846966
242950,362650.0,9.43685120759486
243000,362650.0,9.456450917304686
243050,362650.0,9.474592072951056
243100,362650.0,9.49188814416127
243150,362650.0,9.508673736796679
243200,362650.0,9.525130417508006
243250,362650.0,9.541354376442547
243300,362650.0,9.557393645555814
243350,362650.0,9.5732688096037
243400,362650.0,9.588984667476206
243450,362650.0,9.60453693772699
243500,362650.0,9.619916243519599
243550,362650.0,9.635110573017652
243600,362650.0,9.650106847265507
243650,362650.0,9.664891935882462
243700,362650.0,9.679453315005581
243750,362650.0,9.693779487353225
243800,362650.0,9.707860242171925
243850,362650.0,9.72168680587698
239200,362700.0,11.471993947990704
239250,362700.0,11.484619344763402
239300,362700.0,11.497333125093279
239350,362700.0,11.510102041056046
239400,362700.0,11.522887481623425
239450,362700.0,11.535645070044204
239500,362700.0,11.548324327817694
239550,362700.0,11.56086844536417
239600,362700.0,11.5732142117533
239650,362700.0,11.585292170381713
