easting_m,break_northing_raw_m,break_elevation_m,plain_elevation_m,relief_m,break_northing_m,withheld,withheld_reason
241999.0,364651.0,13.668809482029507,10.711845170883905,39.766369093032104,364649.0,False,
242001.0,364651.0,13.680714289347328,10.697273803892589,39.699868878864095,364649.0,False,
242003.0,364649.0,13.564166613987513,10.660461466653006,39.625491146814255,364649.0,False,
242005.0,364649.0,13.565833318801152,10.620056697300504,39.62327648344494,364649.0,False,
242007.0,364649.0,13.573571523030598,10.59715762365432,39.57034228188651,364649.0,False,
242009.0,364649.0,13.587023780459447,10.590001319703601,39.45606986908685,364649.0,False,
242011.0,364647.0,13.474404698326472,10.595068141392298,39.3270746140253,364651.0,False,
242013.0,364647.0,13.481666701180595,10.597748615628195,39.250346506209596,364651.0,False,
242015.0,364647.0,13.478571301414851,10.584845997038343,39.19372554052443,364651.0,False,
242017.0,364647.0,13.477499961853027,10.55685431162516,39.15433622996014,364651.0,False,
242019.0,364647.0,13.462976137797035,10.53799572899228,39.089385005405966,364651.0,False,
242021.0,364647.0,13.431309472946893,10.513522820245651,39.067786725362126,364651.0,False,
242023.0,364647.0,13.370119185674758,10.489867555527459,39.04548960186187,364651.0,False,
242025.0,364649.0,13.428452446347189,10.43239562170846,39.06308087394351,364651.0,False,
242027.0,364649.0,13.38023803347633,10.423833352043516,39.05199981416975,364651.0,False,
242029.0,364649.0,13.34214296795073,10.406633940197173,39.05336587088448,364651.0,False,
242031.0,364649.0,13.30440466744559,10.373544874645415,39.07145536513555,364651.0,False,
242033.0,364649.0,13.278928529648555,10.358979465847924,39.070544183821895,364651.0,False,
242035.0,364649.0,13.256785801478792,10.351726150512695,39.067202813284744,364651.0,False,
242037.0,364649.0,13.237857137407575,10.333954742976596,39.072949931735074,364651.0,False,
242039.0,364649.0,13.221309571039109,10.312723804655528,39.066204970223566,364651.0,False,
242041.0,364649.0,13.201190448942636,10.291253916422525,39.071364847819005,364651.0,False,
242043.0,364649.0,13.174285661606561,10.272703865596226,39.080748362768254,364651.0,False,
242045.0,364649.0,13.149404843648275,10.250076243990945,39.07254269463675,364651.0,False,
242047.0,364649.0,13.119523865836005,10.236376167479015,39.07564808527628,364651.0,False,
242049.0,364649.0,13.086428551446824,10.24892549968901,39.02714541299004,364651.0,False,
242051.0,364651.0,13.226071448553176,10.262289569491431,38.98818690436227,364651.0,False,
242053.0,364651.0,13.19607148851667,10.259282793317523,38.974288213820685,364651.0,False,
242055.0,364651.0,13.192976224990117,10.250178609575544,38.94720236460368,364651.0,False,
242057.0,364651.0,13.17773809887114,10.220364329928444,38.96975455057052,364651.0,False,
242059.0,364651.0,13.16809517996652,10.227818634396506,38.927419199262346,364651.0,False,
242061.0,364651.0,13.134880883353098,10.211952336629231,38.9289996374221,364651.0,False,
242063.0,364651.0,13.096428553263344,10.181580838702972,38.928776173364554,364651.0,False,
242065.0,364651.0,13.054880914233976,10.123255548023042,38.96162564413888,364651.0,False,
242067.0,364651.0,12.991785730634414,10.101404903048563,38.96883348283313,364651.0,False,
242069.0,364651.0,12.940714245750787,10.074738066537039,38.98633342016311,364651.0,False,
242071.0,364653.0,13.055714243934268,10.06308089665004,38.99072831471761,364653.0,False,
242073.0,364653.0,12.977023805890765,10.039607216063,38.99670270738147,364653.0,False,
242075.0,364653.0,12.896071388607934,10.03533332007272,38.9875236193339,364653.0,False,
242077.0,364653.0,12.836666606721423,10.017594823383149,38.98526220321656,364653.0,False,
242079.0,364655.0,12.989047686258951,9.991300637381418,38.98857992263066,364655.0,False,
242081.0,364655.0,12.90976188296363,9.965412657601494,39.0207775933402,364655.0,False,
242083.0,364655.0,12.769404729207356,9.9454514503479,39.01847731726511,364655.0,False,
242085.0,364657.0,12.848214331127348,9.926545497349329,38.98785959879557,364657.0,False,
242087.0,364659.0,12.810476166861395,9.920321450914656,38.94217869440713,364659.0,False,
242089.0,364661.0,12.74595228830973,9.902178537277946,38.929606937226794,364661.0,False,
242091.0,364663.0,12.676309449332098,9.878671918596542,38.915732974097835,364663.0,False,
242093.0,364667.0,12.802380925133114,9.855969574337912,38.9193874449957,364667.0,False,
242095.0,364669.0,12.761309532892138,9.847070707593643,38.89590534482683,364669.0,False,
242097.0,364671.0,12.707857177371071,9.83224103564308,38.86823511123657,364671.0,False,
242099.0,364673.0,12.685357184637159,9.810374659583681,38.832124809991754,364673.0,False,
242101.0,364675.0,12.652738071623304,9.790511889684765,38.82055956068493,364675.0,False,
242103.0,364679.0,12.752261979239325,9.772875295366557,38.799637195042195,364679.0,False,
242105.0,364681.0,12.675833202543712,9.751352278391519,38.77079058601743,364681.0,False,
242107.0,364683.0,12.595476105099632,9.705730324699765,38.76851229440597,364683.0,False,
242109.0,364685.0,12.489166623070128,9.680258215041388,38.784146481468554,364685.0,False,
242111.0,364689.0,12.51226184481666,9.652670219966343,38.75078160876319,364689.0,False,
242113.0,364695.0,12.540714309329077,9.631390208289735,38.71491981688001,364695.0,False,
242115.0,364701.0,12.520833287920272,9.588581503005253,38.707285690307614,364701.0,False,
242117.0,364711.0,12.552857171921504,9.574300970349993,38.67933697927566,364711.0,False,
242119.0,364733.0,12.539881070454916,9.555871468498594,38.63467865444365,364733.0,False,
242121.0,364735.0,12.411428587777273,9.541899662926081,38.5836200441633,364735.0,False,
242123.0,364739.0,12.471666608537948,9.5128784542992,38.566632007417226,364739.0,False,
242125.0,364741.0,12.37273802076067,9.497821394602457,38.52227352233159,364741.0,False,
242127.0,364745.0,12.470952215648833,9.482057730356852,38.484590371449784,364745.0,False,
242129.0,364749.0,12.458214305696034,9.469167159852526,38.445268817175005,364749.0,False,
242131.0,364755.0,12.414761906578427,9.457654775891983,38.366540177663154,364755.0,False,
242133.0,364767.0,12.415000007266089,9.447623829614546,38.317715613047284,364767.0,False,
242135.0,364775.0,12.36642869313558,9.444283589862641,38.25326868238903,364775.0,False,
242137.0,364779.0,12.385119074866886,9.440646203358968,38.176805782318105,364779.0,False,
242139.0,364781.0,12.439190455845427,9.439792592184883,38.09135077794393,364779.0,False,
242141.0,364781.0,12.343357131594702,9.435830284300302,38.0176623798552,364779.0,False,
242143.0,364783.0,12.411785852341426,9.445061329432894,37.947395088559105,364781.0,False,
242145.0,364783.0,12.362286749340239,9.444031306675504,37.88682992117745,364781.0,False,
242147.0,364783.0,12.33488759540376,9.446605564299084,37.848533385140556,364781.0,False,
242149.0,364783.0,12.315338952200753,9.450667771838958,37.758358928135465,364781.0,False,
242151.0,364785.0,12.440066201346259,9.44907140277681,37.67022744133359,364781.0,False,
242153.0,364783.0,12.265119098481675,9.42991749899728,37.59870290302095,364781.0,False,
242155.0,364783.0,12.258928662254696,9.409381017230805,37.5418553443182,364781.0,False,
242157.0,364783.0,12.27120099748884,9.40741666612171,37.440273189544676,364781.0,False,
242159.0,364783.0,12.28391052427746,9.406619130997429,37.36080440793718,364781.0,False,
242161.0,364783.0,12.308928625924246,9.409464418320429,37.2901786713373,364781.0,False,
242163.0,364783.0,12.34059524536133,9.414809535798572,37.22273464202881,364781.0,False,
242165.0,364783.0,12.387857164655413,9.39189290092105,37.12465471086047,364781.0,False,
242167.0,364781.0,12.286666688464937,9.388785739172073,37.06648639043172,364781.0,False,
242169.0,364781.0,12.331666673932755,9.381154809679302,36.975869610196064,364781.0,False,
242171.0,364781.0,12.34369050888788,9.38594045639038,36.906852999187656,364781.0,False,
242173.0,364781.0,12.375815346127464,9.389916751498268,36.79772003264654,364781.0,False,
242175.0,364781.0,12.395676658267064,9.410202280680338,36.68295189993721,364781.0,False,
242177.0,364781.0,12.404880932399205,9.423202301207041,36.501272687457856,364781.0,False,
242179.0,364781.0,12.413333257039387,9.420892869858516,36.37315689268567,364781.0,False,
242181.0,364781.0,12.426547640845886,9.426868947347005,36.288845461890816,364781.0,False,
242183.0,364779.0,12.244285674322217,9.419273798806328,36.25179738998413,364783.0,False,
242185.0,364779.0,12.248452413649785,9.42098811921619,36.161975915091375,364783.0,False,
242187.0,364781.0,12.415119034903388,9.426619043804351,36.07993696757725,364783.0,False,
242189.0,364781.0,12.398095403398784,9.417797560918897,35.9561192467099,364783.0,False,
242191.0,364781.0,12.387738091605051,9.408904797690255,35.788993158794575,364783.0,False,
242193.0,364781.0,12.380595252627417,9.422011952173142,35.614770448775516,364783.0,False,
242195.0,364781.0,12.369880903334844,9.424066266559418,35.56279101144699,364783.0,False,
242197.0,364781.0,12.35095219385056,9.41398816335769,35.498814759935655,364783.0,False,
242199.0,364781.0,12.336785634358723,9.416144439152307,35.372665200914646,364783.0,False,
242201.0,364781.0,12.31107135046096,9.407953266870408,35.263047622499016,364783.0,False,
242203.0,364781.0,12.282023838588167,9.406401207333518,35.14145653134301,364783.0,False,
242205.0,364781.0,12.252738044375466,9.401634384336926,35.04503233319237,364783.0,False,
242207.0,364783.0,12.369642848060243,9.399891553606304,34.85820432390486,364783.0,False,
242209.0,364783.0,12.33821419307164,9.39097478049142,34.70797501518613,364783.0,False,
242211.0,364783.0,12.279880977812267,9.379415503002347,34.58585004352388,364785.0,False,
242213.0,364785.0,12.326785768781388,9.35981306802659,34.44089315959385,364785.0,False,
242215.0,364785.0,12.248571441287087,9.357454372587659,34.26826006571451,364785.0,False,
242217.0,364785.0,12.193928627740771,9.341352694375173,34.16138516834803,364785.0,False,
242219.0,364787.0,12.284642855326336,9.328226252964566,34.01760639009021,364787.0,False,
242221.0,364787.0,12.249404816400435,9.313379473913285,33.960190995534255,364787.0,False,
242223.0,364787.0,12.244761921110605,9.301404789515903,33.89169064476377,364787.0,False,
242225.0,364787.0,12.196428571428573,9.303761922745476,33.803618898845855,364787.0,False,
242227.0,364789.0,12.257023902166457,9.2955714906965,33.72454740433466,364789.0,False,
242229.0,364789.0,12.16785717010498,9.282964134216309,33.62013147444952,364789.0,False,
242231.0,364791.0,12.215119043986,9.28067858105614,33.53146392731439,364791.0,False,
242233.0,364793.0,12.265119098481676,9.270893015180315,33.456368664332814,364793.0,False,
242235.0,364793.0,12.137023698715938,9.260273797171456,33.396154222034276,364793.0,False,
242237.0,364795.0,12.172142800830656,9.255392864772253,33.33865486326672,364795.0,False,
242239.0,364797.0,12.201904841831754,9.248476141975038,33.282475766681486,364797.0,False,
242241.0,364797.0,12.083571388607934,9.233202253069196,33.170012156168625,364797.0,False,
242243.0,364799.0,12.15666671026321,9.231881055377778,33.089071405501585,364799.0,False,
242245.0,364799.0,12.062023844037737,9.21392858596075,33.03857167561849,364799.0,False,
242247.0,364801.0,12.123809632800873,9.217130983443486,32.93560695194063,364801.0,False,
242249.0,364803.0,12.19202386765253,9.208785670144216,32.87788080033801,364803.0,False,
242251.0,364803.0,12.104642868041992,9.200988015674408,32.815797560555595,364803.0,False,
242253.0,364803.0,12.019880885169618,9.183392847151982,32.710654662904275,364803.0,False,
242255.0,364805.0,12.092976206824892,9.173654678889683,32.59908309664045,364805.0,False,
242257.0,364807.0,12.152261870247976,9.170809464227586,32.49692858741397,364807.0,False,
242259.0,364807.0,12.063571521214076,9.165630994524276,32.303535715738924,364807.0,False,
242261.0,364809.0,12.12190478188651,9.154488086700438,32.087416580745156,364809.0,False,
242263.0,364809.0,12.010714258466448,9.161916737329392,31.849154967353464,364809.0,False,
242265.0,364811.0,12.048214276631672,9.158321575891403,31.705606901077996,364811.0,False,
242267.0,364813.0,12.0510713940575,9.153797703697567,31.571202041989277,364813.0,False,
242269.0,364815.0,12.087738037109377,9.159642868950254,31.431666633060996,364815.0,False,
242271.0,364817.0,12.06976200285412,9.143202450161887,31.249297382718048,364817.0,False,
242273.0,364819.0,12.050714356558663,9.176880968184701,30.98311869757514,364819.0,False,
242275.0,364821.0,12.05119060334705,9.16909516652425,30.840547661554233,364821.0,False,
242277.0,364823.0,12.058333306085496,9.171392813183013,30.57682136353992,364823.0,False,
242279.0,364825.0,12.083095278058734,9.194607176099504,30.288012336549308,364825.0,False,
242281.0,364827.0,12.11916669209798,9.16877385548183,30.046583425431017,364827.0,False,
242283.0,364829.0,12.164880934215727,9.16823816753569,29.86819055648077,364829.0,False,
242285.0,364829.0,12.096190452575685,9.139083399091447,29.73579780033657,364829.0,False,
242287.0,364829.0,12.035476275852748,9.141285723731631,29.554071826026547,364829.0,False,
242289.0,364831.0,12.07869057428269,9.122071343376522,29.398762353261308,364831.0,False,
242291.0,364831.0,11.998690468924385,9.105261861710321,29.222595019567574,364831.0,False,
242293.0,364833.0,12.016190528869629,9.11544035048712,29.00896437508719,364833.0,False,
242295.0,364835.0,12.042142868041992,9.11786900020781,28.850821599506197,364835.0,False,
242297.0,364837.0,12.074761890229725,9.153964383261544,28.705083279382613,364837.0,False,
242299.0,364839.0,12.10630952744257,9.176678480420795,28.598083809443885,364839.0,False,
242301.0,364841.0,12.1528570992606,9.190738046736945,28.564143130892795,364841.0,False,
242303.0,364843.0,12.201428640456426,9.206380993979318,28.50278594153268,364843.0,False,
242305.0,364843.0,12.154999960036507,9.206726128714426,28.48946411496117,364843.0,False,
242307.0,364843.0,12.105952353704543,9.208726097288585,28.445440714699885,364843.0,False,
242309.0,364845.0,12.150357246398924,9.21446425120036,28.28255955832345,364845.0,False,
242311.0,364847.0,12.169404756455194,9.24713093439738,28.18810713177636,364847.0,False,
242313.0,364851.0,12.249404816400437,9.265880957103912,28.079119173685704,364851.0,False,
242315.0,364853.0,12.248690559750509,9.252237982977004,27.9784759975615,364853.0,False,
242317.0,364855.0,12.25726200285412,9.283845183962868,27.814488265627915,364855.0,False,
