month,median_level_modelled_m,median_level_calibrated_m,n_wells_run,median_level_observed_m,n_wells_observed,above_fitted_range,spin_up,climate_flagged,open_water_ha,wet_floor_ha,open_water_ha_raw_level,wet_floor_ha_raw_level
1987-03,-0.485,-0.298,66,,,False,False,False,6.653,42.209,2.899,35.298
1987-04,-0.643,-0.514,66,,,False,False,False,2.555,34.352,1.441,30.366
1987-05,-0.899,-0.77,66,,,False,False,False,0.822,26.912,0.464,23.795
1987-06,-0.923,-0.802,66,,,False,False,False,0.714,26.108,0.416,23.246
1987-07,-1.067,-0.908,66,,,False,False,False,0.446,23.588,0.22,20.268
1987-08,-0.997,-0.839,66,,,False,False,False,0.605,25.192,0.3,21.658
1987-09,-1.042,-0.88,66,,,False,False,False,0.504,24.224,0.246,20.761
1987-10,-0.56,-0.39,66,,,False,False,False,4.426,38.663,2.082,32.87
1987-11,-0.525,-0.36,66,,,False,False,False,5.055,39.786,2.43,33.983
1987-12,-0.499,-0.33,66,,,False,False,False,5.774,40.941,2.725,34.83
1988-01,-0.176,-0.021,66,,,False,False,False,22.705,54.974,11.428,47.422
1988-02,-0.278,-0.093,66,,,False,False,False,16.53,51.343,7.282,43.037
1988-03,-0.168,-0.009,66,,,False,False,False,23.913,55.591,11.862,47.804
1988-04,-0.317,-0.146,66,,,False,False,False,13.041,48.789,6.116,41.451
1988-05,-0.521,-0.36,66,,,False,False,False,5.055,39.786,2.474,34.115
1988-06,-0.787,-0.68,66,,,False,False,False,1.224,29.317,0.762,26.473
1988-07,-0.731,-0.63,66,,,False,False,False,1.527,30.75,0.976,27.921
1988-08,-0.801,-0.68,66,,,False,False,False,1.224,29.317,0.717,26.131
1988-09,-0.936,-0.815,66,,,False,False,False,0.673,25.774,0.394,22.966
1988-10,-0.879,-0.74,66,,,False,False,False,0.938,27.686,0.506,24.239
1988-11,-0.887,-0.756,66,,,False,False,False,0.873,27.263,0.489,24.061
1988-12,-0.829,-0.699,66,,,False,False,False,1.124,28.788,0.632,25.428
1989-01,-0.849,-0.715,66,,,False,False,False,1.048,28.354,0.58,24.961
1989-02,-0.767,-0.655,66,,,False,False,False,1.365,30.017,0.831,26.972
1989-03,-0.697,-0.581,66,,,False,False,False,1.895,32.211,1.136,28.854
1989-04,-0.709,-0.597,66,,,False,False,False,1.766,31.727,1.076,28.514
1989-05,-0.98,-0.83,66,,,False,False,False,0.629,25.408,0.323,22.016
1989-06,-1.095,-0.94,66,,,False,False,False,0.387,22.876,0.194,19.731
1989-07,-1.346,-1.185,66,,,False,False,False,0.131,18.111,0.064,15.525
1989-08,-1.357,-1.193,66,,,False,False,False,0.126,17.974,0.061,15.362
1989-09,-1.581,-1.286,66,,,False,False,False,0.083,16.44,0.023,12.411
1989-10,-1.443,-1.212,66,,,False,False,False,0.116,17.639,0.042,14.151
1989-11,-1.324,-1.175,66,,,False,False,False,0.136,18.283,0.071,15.863
1989-12,-1.102,-0.948,66,,,False,False,False,0.373,22.704,0.188,19.594
1990-01,-0.852,-0.715,66,,,False,False,False,1.048,28.354,0.571,24.882
1990-02,-0.676,-0.564,66,,,False,False,False,2.047,32.749,1.245,29.427
1990-03,-0.879,-0.74,66,,,False,False,False,0.938,27.686,0.506,24.237
1990-04,-1.031,-0.85,66,,,False,False,False,0.576,24.928,0.258,20.976
1990-05,-1.233,-1.08,66,,,False,False,False,0.208,20.016,0.106,17.3
1990-06,-1.391,-1.209,66,,,False,False,False,0.117,17.693,0.052,14.882
1990-07,-1.565,-1.285,66,,,False,False,False,0.084,16.463,0.024,12.598
1990-08,-1.702,-1.342,66,,,False,False,False,0.065,15.588,0.013,11.053
1990-09,-1.759,-1.377,66,,,False,False,False,0.056,15.076,0.01,10.468
1990-10,-1.615,-1.289,66,,,False,False,False,0.082,16.392,0.019,12.017
1990-11,-1.45,-1.213,66,,,False,False,False,0.115,17.632,0.04,14.061
1990-12,-1.14,-0.994,66,,,False,False,False,0.304,21.728,0.159,18.9
1991-01,-1.102,-0.948,66,,,False,False,False,0.373,22.704,0.188,19.595
1991-02,-1.121,-0.973,66,,,False,False,False,0.334,22.17,0.173,19.251
1991-03,-1.036,-0.85,66,,,False,False,False,0.576,24.928,0.253,20.874
1991-04,-0.986,-0.83,66,,,False,False,False,0.629,25.408,0.315,21.889
1991-05,-1.229,-1.08,66,,,False,False,False,0.208,20.016,0.107,17.367
1991-06,-1.34,-1.181,66,,,False,False,False,0.133,18.173,0.066,15.625
1991-07,-1.594,-1.287,66,,,False,False,False,0.083,16.421,0.021,12.253
1991-08,-1.779,-1.389,66,,,False,False,False,0.053,14.906,0.009,10.277
1991-09,-1.899,-1.463,66,,,False,False,False,0.038,13.887,0.006,9.159
1991-10,-1.715,-1.35,66,,,False,False,False,0.063,15.477,0.012,10.925
1991-11,-1.577,-1.286,66,,,False,False,False,0.083,16.445,0.023,12.452
1991-12,-1.641,-1.304,66,,,False,False,False,0.077,16.156,0.017,11.715
1992-01,-1.642,-1.305,66,,,False,False,False,0.077,16.155,0.017,11.713
1992-02,-1.602,-1.288,66,,,False,False,False,0.083,16.41,0.021,12.161
1992-03,-1.501,-1.268,66,,,False,False,False,0.09,16.736,0.032,13.393
1992-04,-1.496,-1.262,66,,,False,False,False,0.093,16.832,0.033,13.461
1992-05,-1.481,-1.245,66,,,False,False,False,0.1,17.108,0.035,13.655
1992-06,-1.605,-1.288,66,,,False,False,False,0.083,16.407,0.02,12.133
1992-07,-1.671,-1.323,66,,,False,False,False,0.071,15.876,0.015,11.387
1992-08,-1.573,-1.286,66,,,False,False,False,0.084,16.451,0.023,12.501
1992-09,-1.562,-1.285,66,,,False,False,False,0.084,16.467,0.025,12.638
1992-10,-1.479,-1.243,66,,,False,False,False,0.101,17.133,0.035,13.673
1992-11,-1.242,-1.08,66,,,False,False,False,0.208,20.016,0.102,17.156
1992-12,-1.091,-0.931,66,,,False,False,False,0.402,23.072,0.198,19.816
1993-01,-1.013,-0.842,66,,,False,False,False,0.597,25.123,0.28,21.344
1993-02,-1.11,-0.954,66,,,False,False,False,0.363,22.572,0.182,19.454
1993-03,-1.205,-1.066,66,,,False,False,False,0.221,20.286,0.119,17.761
1993-04,-1.2,-1.064,66,,,False,False,False,0.223,20.33,0.122,17.846
1993-05,-1.006,-0.84,66,,,False,False,False,0.602,25.161,0.289,21.481
1993-06,-1.033,-0.85,66,,,False,False,False,0.576,24.928,0.256,20.927
1993-07,-1.203,-1.064,66,,,False,False,False,0.223,20.317,0.121,17.807
1993-08,-1.345,-1.184,66,,,False,False,False,0.131,18.119,0.064,15.539
1993-09,-1.296,-1.147,66,,,False,False,False,0.155,18.78,0.08,16.29
1993-10,-1.389,-1.208,66,,,False,False,False,0.118,17.717,0.053,14.906
1993-11,-1.253,-1.08,66,,,False,False,False,0.208,20.016,0.097,16.975
1993-12,-1.027,-0.85,66,,,False,False,False,0.576,24.928,0.263,21.049
1994-01,-0.951,-0.815,66,,,False,False,False,0.673,25.774,0.368,22.637
1994-02,-0.824,-0.698,66,,,False,False,False,1.131,28.823,0.647,25.563
1994-03,-0.64,-0.494,66,,,False,False,False,2.785,34.994,1.459,30.448
1994-04,-0.552,-0.388,66,,,False,False,False,4.456,38.72,2.159,33.13
1994-05,-0.745,-0.63,66,,,False,False,False,1.527,30.75,0.919,27.563
1994-06,-1.005,-0.84,66,,,False,False,False,0.602,25.167,0.29,21.503
1994-07,-1.192,-1.061,66,,,False,False,False,0.226,20.376,0.126,17.979
1994-08,-1.213,-1.08,66,,,False,False,False,0.208,20.016,0.115,17.625
1994-09,-1.176,-1.044,66,,,False,False,False,0.244,20.714,0.136,18.271
1994-10,-1.175,-1.044,66,,,False,False,False,0.244,20.718,0.136,18.279
1994-11,-1.08,-0.92,66,,,False,False,False,0.422,23.317,0.208,20.024
1994-12,-0.808,-0.68,66,,,False,False,False,1.223,29.314,0.695,25.958
1995-01,-0.507,-0.35,66,,,False,False,False,5.284,40.167,2.638,34.588
1995-02,-0.38,-0.159,66,,,False,False,False,12.339,48.211,4.626,39.033
1995-03,-0.45,-0.25,66,,,False,False,False,8.232,44.189,3.39,36.507
1995-04,-0.655,-0.53,66,,,False,False,False,2.383,33.84,1.366,30.019
1995-05,-0.815,-0.696,66,,,False,False,False,1.14,28.874,0.671,25.764
1995-06,-1.091,-0.933,66,,,False,False,False,0.399,23.029,0.198,19.808
1995-07,-1.29,-1.12,66,,,False,False,False,0.174,19.267,0.082,16.389
1995-08,-1.599,-1.288,66,,,False,False,False,0.083,16.414,0.021,12.196
1995-09,-1.603,-1.288,66,,,False,False,False,0.083,16.409,0.02,12.153
1995-10,-1.493,-1.258,66,,,False,False,False,0.094,16.892,0.033,13.503
1995-11,-1.425,-1.211,66,,,False,False,False,0.116,17.661,0.045,14.405
1995-12,-1.318,-1.173,66,,,False,False,False,0.138,18.316,0.072,15.951
1996-01,-1.32,-1.174,66,,,False,False,False,0.137,18.303,0.072,15.915
1996-02,-1.228,-1.08,66,,,False,False,False,0.208,20.016,0.108,17.387
1996-03,-1.229,-1.08,66,,,False,False,False,0.208,20.016,0.107,17.364
1996-04,-1.255,-1.08,66,,,False,False,False,0.207,20.008,0.096,16.938
1996-05,-1.319,-1.173,66,,,False,False,False,0.137,18.308,0.072,15.928
1996-06,-1.508,-1.275,66,,,False,False,False,0.087,16.612,0.031,13.305
1996-07,-1.69,-1.334,66,,,False,False,False,0.067,15.704,0.014,11.186
1996-08,-1.709,-1.346,66,,,False,False,False,0.064,15.524,0.013,10.979
1996-09,-1.856,-1.436,66,,,False,False,False,0.043,14.247,0.007,9.549
1996-10,-1.709,-1.346,66,,,False,False,False,0.064,15.526,0.013,10.98
1996-11,-1.415,-1.211,66,,,False,False,False,0.117,17.672,0.047,14.544
1996-12,-1.468,-1.23,66,,,False,False,False,0.107,17.346,0.037,13.823
1997-01,-1.6,-1.288,66,,,False,False,False,0.083,16.413,0.021,12.183
1997-02,-1.496,-1.262,66,,,False,False,False,0.093,16.831,0.033,13.46
1997-03,-1.632,-1.299,66,,,False,False,False,0.079,16.248,0.018,11.824
1997-04,-1.73,-1.359,66,,,False,False,False,0.06,15.339,0.012,10.766
1997-05,-1.746,-1.369,66,,,False,False,False,0.058,15.194,0.011,10.601
1997-06,-1.646,-1.307,66,,,False,False,False,0.076,16.112,0.017,11.663
1997-07,-1.691,-1.335,66,,,False,False,False,0.067,15.69,0.014,11.171
1997-08,-1.797,-1.4,66,,,False,False,False,0.05,14.748,0.009,10.101
1997-09,-1.901,-1.464,66,,,False,False,False,0.038,13.873,0.005,9.144
1997-10,-1.94,-1.488,66,,,False,False,False,0.034,13.556,0.005,8.807
1997-11,-1.689,-1.334,66,,,False,False,False,0.067,15.708,0.014,11.191
1997-12,-1.464,-1.226,66,,,False,False,False,0.109,17.413,0.038,13.87
1998-01,-1.277,-1.108,66,,,False,False,False,0.183,19.483,0.087,16.584
1998-02,-1.36,-1.199,66,,,False,False,False,0.122,17.86,0.06,15.317
1998-03,-1.209,-1.07,66,,,False,False,False,0.217,20.208,0.117,17.701
1998-04,-1.096,-0.941,66,,,False,False,False,0.385,22.854,0.194,19.716
1998-05,-1.331,-1.178,66,,,False,False,False,0.135,18.234,0.068,15.75
1998-06,-1.122,-0.974,66,,,False,False,False,0.333,22.152,0.173,19.237
1998-07,-1.307,-1.168,66,,,False,False,False,0.141,18.408,0.076,16.121
1998-08,-1.428,-1.211,66,,,False,False,False,0.116,17.657,0.045,14.365
1998-09,-1.527,-1.281,66,,,False,False,False,0.085,16.517,0.029,13.066
1998-10,-1.286,-1.117,66,,,False,False,False,0.176,19.321,0.083,16.438
1998-11,-0.997,-0.839,66,,,False,False,False,0.606,25.201,0.3,21.664
1998-12,-0.862,-0.719,66,,,False,False,False,1.031,28.254,0.547,24.651
1999-01,-0.548,-0.386,66,,,False,False,False,4.513,38.827,2.196,33.248
1999-02,-0.601,-0.446,66,,,False,False,False,3.449,36.643,1.734,31.6
1999-03,-0.664,-0.553,66,,,False,False,False,2.151,33.103,1.315,29.775
1999-04,-0.676,-0.564,66,,,False,False,False,2.049,32.757,1.245,29.428
1999-05,-0.841,-0.714,66,,,False,False,False,1.051,28.374,0.6,25.143
1999-06,-0.868,-0.72,66,,,False,False,False,1.025,28.22,0.532,24.509
1999-07,-1.177,-1.045,66,,,False,False,False,0.243,20.699,0.135,18.247
1999-08,-1.176,-1.044,66,,,False,False,False,0.244,20.713,0.136,18.27
1999-09,-0.905,-0.785,66,,,False,False,False,0.768,26.517,0.452,23.659
1999-10,-0.938,-0.815,66,,,False,False,False,0.673,25.774,0.391,22.927
1999-11,-0.904,-0.78,66,,,False,False,False,0.785,26.644,0.454,23.685
1999-12,-0.741,-0.63,66,,,False,False,False,1.527,30.75,0.933,27.653
2000-01,-0.639,-0.493,66,,,False,False,False,2.801,35.038,1.466,30.478
2000-02,-0.5,-0.33,66,,,False,False,False,5.77,40.935,2.721,34.819
2000-03,-0.624,-0.48,66,,,False,False,False,2.97,35.482,1.569,30.93
2000-04,-0.631,-0.484,66,,,False,False,False,2.923,35.361,1.524,30.735
2000-05,-0.783,-0.679,66,,,False,False,False,1.231,29.354,0.775,26.572
2000-06,-1.035,-0.85,66,,,False,False,False,0.576,24.928,0.254,20.897
2000-07,-1.102,-0.948,66,,,False,False,False,0.373,22.705,0.188,19.596
2000-08,-1.109,-0.95,66,,,False,False,False,0.37,22.659,0.183,19.466
2000-09,-0.879,-0.74,66,,,False,False,False,0.938,27.686,0.506,24.239
2000-10,-0.348,-0.156,66,,,False,False,False,12.484,48.333,5.333,40.246
2000-11,0.227,0.107,66,,,True,False,False,40.025,62.109,68.195,69.658
2000-12,0.43,0.18,66,,,True,False,False,55.458,66.626,167.948,84.572
2001-01,0.345,0.149,66,,,True,False,False,48.362,64.691,115.039,77.957
2001-02,0.412,0.174,66,,,True,False,False,53.883,66.214,155.094,83.135
2001-03,0.283,0.127,66,,,True,False,False,43.822,63.333,87.607,73.517
2001-04,0.272,0.123,66,,,True,False,False,42.998,63.075,83.13,72.691
2001-05,0.052,0.043,66,,,True,False,False,30.207,58.458,31.331,58.92
2001-06,-0.225,-0.04,66,,,False,False,False,20.882,53.992,9.181,45.239
2001-07,-0.405,-0.22,66,,,False,False,False,9.403,45.472,4.135,38.102
2001-08,-0.401,-0.211,66,,,False,False,False,9.788,45.867,4.212,38.254
2001-09,-0.457,-0.261,66,,,False,False,False,7.843,43.731,3.281,36.252
2001-10,-0.49,-0.309,66,,,False,False,False,6.33,41.759,2.84,35.143
2001-11,-0.566,-0.393,66,,,False,False,False,4.371,38.56,2.027,32.68
2001-12,-0.616,-0.464,66,,,False,False,False,3.191,36.035,1.626,31.166
2002-01,-0.579,-0.4,66,,,False,False,False,4.234,38.296,1.918,32.294
2002-02,-0.416,-0.229,66,,,False,False,False,9.023,45.07,3.942,37.711
2002-03,-0.566,-0.392,66,,,False,False,False,4.378,38.572,2.03,32.691
2002-04,-0.589,-0.415,66,,,False,False,False,3.959,37.748,1.836,31.991
2002-05,-0.65,-0.52,66,,,False,False,False,2.487,34.153,1.397,30.167
2002-06,-0.792,-0.68,66,,,False,False,False,1.224,29.317,0.745,26.346
2002-07,-0.916,-0.796,66,,,False,False,False,0.73,26.235,0.43,23.41
2002-08,-0.929,-0.804,66,,,False,False,False,0.705,26.035,0.405,23.113
2002-09,-1.146,-1.0,66,,,False,False,False,0.296,21.603,0.155,18.796
2002-10,-0.775,-0.664,66,,,False,False,False,1.311,29.757,0.802,26.766
2002-11,-0.368,-0.158,66,,,False,False,False,12.394,48.258,4.883,39.49
2002-12,-0.294,-0.13,66,,,False,False,False,13.982,49.526,6.783,42.385
2003-01,-0.298,-0.135,66,,,False,False,False,13.699,49.309,6.668,42.229
2003-02,-0.397,-0.203,66,,,False,False,False,10.156,46.233,4.282,38.39
2003-03,-0.507,-0.35,66,,,False,False,False,5.284,40.167,2.637,34.586
2003-04,-0.591,-0.42,66,,,False,False,False,3.875,37.572,1.815,31.912
2003-05,-0.578,-0.4,66,,,False,False,False,4.234,38.296,1.927,32.328
2003-06,-0.725,-0.621,66,,,False,False,False,1.59,31.018,1.002,28.082
2003-07,-0.957,-0.821,66,,,False,False,False,0.656,25.638,0.359,22.514
2003-08,-1.238,-1.08,66,,,False,False,False,0.208,20.016,0.103,17.209
2003-09,-1.102,-0.948,66,,,False,False,False,0.374,22.711,0.189,19.605
2003-10,-1.073,-0.915,66,,,False,False,False,0.432,23.428,0.214,20.142
2003-11,-0.942,-0.815,66,,,False,False,False,0.673,25.774,0.383,22.83
2003-12,-0.8,-0.68,66,,,False,False,False,1.224,29.317,0.718,26.137
2004-01,-0.67,-0.555,66,,,False,False,False,2.13,33.031,1.279,29.599
2004-02,-0.661,-0.551,66,,,False,False,False,2.168,33.159,1.333,29.864
2004-03,-0.754,-0.635,66,,,False,False,False,1.495,30.607,0.88,27.311
2004-04,-0.91,-0.79,66,,,False,False,False,0.75,26.385,0.441,23.538
2004-05,-1.077,-0.92,66,,,False,False,False,0.422,23.317,0.211,20.082
2004-06,-1.217,-1.08,66,,,False,False,False,0.208,20.016,0.113,17.569
2004-07,-1.393,-1.21,66,,,False,False,False,0.117,17.681,0.052,14.851
2004-08,-1.388,-1.207,66,,,False,False,False,0.118,17.734,0.053,14.923
2004-09,-1.343,-1.183,66,,,False,False,False,0.131,18.137,0.065,15.567
2004-10,-1.039,-0.856,66,,,False,False,False,0.562,24.795,0.25,20.821
2004-11,-0.983,-0.83,66,,,False,False,False,0.629,25.408,0.32,21.966
2004-12,-0.921,-0.801,66,,,False,False,False,0.717,26.13,0.42,23.287
2005-01,-0.984,-0.83,66,,,False,False,False,0.629,25.408,0.318,21.934
2005-02,-1.015,-0.842,66,,,False,False,False,0.596,25.107,0.277,21.289
2005-03,-1.082,-0.92,66,-0.23,7.0,False,False,False,0.422,23.317,0.206,19.987
2005-04,-0.945,-0.815,66,-0.3,7.0,False,False,False,0.673,25.774,0.379,22.778
2005-05,-1.11,-0.957,66,-0.17,7.0,False,False,False,0.358,22.507,0.182,19.442
2005-06,-1.37,-1.2,66,-0.458,7.0,False,False,False,0.122,17.85,0.058,15.182
2005-07,-1.529,-1.282,66,-0.613,7.0,False,False,False,0.085,16.515,0.028,13.044
2005-08,-1.696,-1.338,66,-1.04,5.0,False,False,False,0.066,15.645,0.014,11.118
2005-09,-1.75,-1.371,66,-1.015,5.0,False,False,False,0.057,15.161,0.011,10.565
2005-10,-1.25,-1.08,66,-0.297,6.0,False,False,False,0.208,20.016,0.098,17.026
2005-11,-1.006,-0.84,66,-0.03,7.0,False,False,False,0.602,25.163,0.289,21.486
2005-12,-0.993,-0.834,66,0.01,7.0,False,False,False,0.619,25.315,0.305,21.746
2006-01,-0.959,-0.822,66,-0.012,7.0,False,False,False,0.653,25.613,0.355,22.465
2006-02,-0.992,-0.833,66,-0.017,9.0,False,False,False,0.622,25.343,0.307,21.766
2006-03,-0.861,-0.718,66,0.0,9.0,False,False,False,1.033,28.267,0.549,24.675
2006-04,-0.913,-0.793,66,-0.078,12.0,False,False,False,0.74,26.311,0.435,23.47
2006-05,-0.8,-0.68,66,-0.123,19.0,False,False,False,1.224,29.317,0.72,26.15
2006-06,-1.052,-0.883,66,-0.465,19.0,False,False,False,0.498,24.159,0.235,20.559
2006-07,-1.39,-1.209,66,-0.77,19.0,False,False,False,0.117,17.697,0.052,14.885
2006-08,-1.367,-1.2,66,-0.58,19.0,False,False,False,0.122,17.85,0.058,15.222
2006-09,-1.36,-1.199,66,-0.77,19.0,False,False,False,0.123,17.874,0.06,15.323
2006-10,-1.136,-0.989,66,-0.55,19.0,False,False,False,0.312,21.842,0.162,18.982
2006-11,-0.866,-0.72,66,-0.28,19.0,False,False,False,1.025,28.22,0.535,24.539
2006-12,-0.553,-0.389,66,0.01,19.0,False,False,False,4.448,38.706,2.149,33.095
2007-01,-0.453,-0.25,66,0.02,19.0,False,False,False,8.232,44.189,3.352,36.417
2007-02,-0.538,-0.371,66,-0.01,19.0,False,False,False,4.812,39.367,2.297,33.573
2007-03,-0.633,-0.486,66,-0.14,19.0,False,False,False,2.892,35.28,1.508,30.666
2007-04,-0.865,-0.72,66,-0.4,19.0,False,False,False,1.025,28.22,0.538,24.568
2007-05,-0.998,-0.84,66,-0.57,21.0,False,False,False,0.602,25.167,0.299,21.639
2007-06,-1.039,-0.86,66,-0.48,21.0,False,False,False,0.551,24.691,0.249,20.806
2007-07,-0.992,-0.832,66,-0.61,23.0,False,False,False,0.622,25.347,0.307,21.77
2007-08,-1.091,-0.935,66,-0.695,24.0,False,False,False,0.395,22.986,0.198,19.799
2007-09,-1.053,-0.885,66,-0.63,24.0,False,False,False,0.493,24.109,0.234,20.537
2007-10,-1.168,-1.04,66,-0.77,24.0,False,False,False,0.248,20.794,0.141,18.4
2007-11,-1.038,-0.85,66,-0.59,24.0,False,False,False,0.576,24.928,0.251,20.84
2007-12,-0.87,-0.73,66,-0.45,24.0,False,False,False,0.98,27.952,0.527,24.452
2008-01,-0.621,-0.48,66,-0.145,24.0,False,False,False,2.97,35.482,1.588,31.008
2008-02,-0.723,-0.613,66,-0.24,24.0,False,False,False,1.644,31.24,1.011,28.135
2008-03,-0.703,-0.595,66,-0.26,25.0,False,False,False,1.784,31.794,1.104,28.675
2008-04,-0.649,-0.52,66,-0.38,25.0,False,False,False,2.487,34.153,1.404,30.198
2008-05,-0.889,-0.76,66,-0.59,25.0,False,False,False,0.858,27.163,0.484,24.011
2008-06,-0.776,-0.67,66,-0.59,25.0,False,False,False,1.279,29.598,0.798,26.739
2008-07,-0.882,-0.745,66,-0.73,25.0,False,False,False,0.917,27.554,0.501,24.186
2008-08,-0.905,-0.785,66,-0.75,25.0,False,False,False,0.768,26.523,0.452,23.664
2008-09,-0.75,-0.63,66,-0.76,25.0,False,False,False,1.527,30.75,0.898,27.431
2008-10,-0.39,-0.16,66,-0.25,25.0,False,False,False,12.295,48.174,4.43,38.672
2008-11,-0.335,-0.155,66,-0.16,26.0,False,False,False,12.542,48.381,5.647,40.745
2008-12,-0.312,-0.145,66,-0.11,27.0,False,False,False,13.111,48.845,6.257,41.655
2009-01,-0.245,-0.04,66,-0.05,27.0,False,False,False,20.882,53.992,8.42,44.404
2009-02,-0.456,-0.26,66,-0.23,28.0,False,False,False,7.875,43.769,3.296,36.287
2009-03,-0.616,-0.465,66,-0.39,28.0,False,False,False,3.174,35.993,1.622,31.151
2009-04,-0.701,-0.59,66,-0.4,29.0,False,False,False,1.824,31.946,1.115,28.736
2009-05,-0.854,-0.715,66,-0.66,29.0,False,False,False,1.048,28.354,0.566,24.83
2009-06,-1.041,-0.88,66,-0.815,30.0,False,False,False,0.504,24.224,0.247,20.774
2009-07,-1.003,-0.84,66,-0.845,30.0,False,False,False,0.602,25.167,0.293,21.546
2009-08,-0.931,-0.81,66,-0.805,28.0,False,False,False,0.688,25.897,0.403,23.079
2009-09,-1.114,-0.97,66,-0.955,28.0,False,False,False,0.338,22.231,0.179,19.373
2009-10,-1.055,-0.9,66,-1.04,29.0,False,False,False,0.462,23.766,0.232,20.499
2009-11,-0.498,-0.33,66,-0.51,30.0,False,False,False,5.774,40.941,2.747,34.892
2009-12,-0.391,-0.2,66,-0.445,30.0,False,False,False,10.274,46.348,4.404,38.623
2010-01,-0.405,-0.22,66,-0.404,30.0,False,False,False,9.403,45.472,4.138,38.108
2010-02,-0.492,-0.315,66,-0.58,30.0,False,False,False,6.171,41.531,2.811,35.064
2010-03,-0.449,-0.24,66,-0.13,51.0,False,False,False,8.605,44.612,3.405,36.541
2010-04,-0.668,-0.555,66,-0.55,53.0,False,False,False,2.13,33.031,1.291,29.659
2010-05,-0.834,-0.71,66,-0.68,53.0,False,False,False,1.071,28.49,0.618,25.308
2010-06,-1.076,-0.92,66,-0.84,56.0,False,False,False,0.422,23.317,0.212,20.094
2010-07,-0.953,-0.815,66,-0.675,58.0,False,False,False,0.673,25.774,0.364,22.588
2010-08,-1.164,-1.035,66,-0.92,59.0,False,False,False,0.254,20.894,0.143,18.473
2010-09,-1.095,-0.94,66,-0.88,59.0,False,False,False,0.387,22.876,0.194,19.722
2010-10,-1.005,-0.84,66,-0.77,59.0,False,False,False,0.602,25.167,0.29,21.499
2010-11,-0.886,-0.75,66,-0.66,59.0,False,False,False,0.897,27.423,0.491,24.081
2010-12,-0.869,-0.72,66,-0.66,59.0,False,False,False,1.025,28.22,0.53,24.484
2011-01,-0.871,-0.73,66,-0.6,61.0,False,False,False,0.98,27.952,0.524,24.425
2011-02,-0.773,-0.66,66,-0.54,61.0,False,False,False,1.337,29.882,0.811,26.831
2011-03,-0.899,-0.77,66,-0.7,61.0,False,False,False,0.821,26.905,0.464,23.793
2011-04,-1.061,-0.9,66,-0.84,61.0,False,False,False,0.462,23.766,0.226,20.383
2011-05,-1.071,-0.91,66,-0.94,61.0,False,False,False,0.441,23.541,0.216,20.189
2011-06,-1.208,-1.07,66,-1.07,61.0,False,False,False,0.217,20.208,0.118,17.723
2011-07,-1.356,-1.19,66,-1.19,57.0,False,False,False,0.128,18.021,0.061,15.381
2011-08,-1.407,-1.21,66,-1.28,46.0,False,False,False,0.117,17.681,0.049,14.647
2011-09,-1.337,-1.18,66,-1.213,31.0,False,False,False,0.133,18.194,0.066,15.659
2011-10,-1.292,-1.13,66,-1.12,32.0,False,False,False,0.166,19.083,0.081,16.357
2011-11,-1.267,-1.09,66,-1.045,48.0,False,False,False,0.199,19.826,0.091,16.743
2011-12,-1.118,-0.97,66,-0.86,49.0,False,False,False,0.338,22.231,0.176,19.301
2012-01,-1.083,-0.92,66,-0.83,52.0,False,False,False,0.422,23.317,0.205,19.967
2012-02,-1.137,-0.99,66,-0.85,55.0,False,False,False,0.31,21.81,0.161,18.956
2012-03,-1.293,-1.14,66,-1.005,54.0,False,False,False,0.159,18.902,0.081,16.34
2012-04,-1.265,-1.085,66,-1.08,54.0,False,False,False,0.203,19.92,0.091,16.776
2012-05,-1.361,-1.2,66,-1.14,54.0,False,False,False,0.122,17.85,0.06,15.314
2012-06,-1.254,-1.08,66,-1.08,54.0,False,False,False,0.208,20.016,0.096,16.953
2012-07,-1.309,-1.17,66,-1.04,55.0,False,False,False,0.139,18.369,0.075,16.09
2012-08,-1.213,-1.08,66,-0.91,55.0,False,False,False,0.208,20.016,0.115,17.631
2012-09,-1.061,-0.905,66,-0.795,56.0,False,False,False,0.451,23.653,0.226,20.378
2012-10,-0.873,-0.73,66,-0.49,59.0,False,False,False,0.98,27.952,0.519,24.376
2012-11,-0.532,-0.36,66,-0.22,61.0,False,False,False,5.055,39.786,2.363,33.777
2012-12,-0.278,-0.095,66,-0.02,62.0,False,False,False,16.364,51.232,7.271,43.023
2013-01,-0.282,-0.11,66,-0.005,62.0,False,False,False,15.311,50.504,7.144,42.861
2013-02,-0.293,-0.13,66,-0.008,62.0,False,False,False,14.012,49.549,6.799,42.407
2013-03,-0.2,-0.035,66,-0.13,62.0,False,False,False,21.35,54.251,10.272,46.345
2013-04,-0.366,-0.158,66,-0.35,62.0,False,False,False,12.404,48.266,4.929,39.571
2013-05,-0.545,-0.38,66,-0.512,62.0,False,False,False,4.626,39.034,2.224,33.341
2013-06,-0.789,-0.68,66,-0.715,62.0,False,False,False,1.224,29.317,0.756,26.426
2013-07,-1.026,-0.85,66,-0.862,62.0,False,False,False,0.576,24.928,0.264,21.074
2013-08,-1.11,-0.955,66,-0.905,62.0,False,False,False,0.362,22.551,0.182,19.452
2013-09,-1.109,-0.95,66,-0.97,61.0,False,False,False,0.37,22.659,0.182,19.46
2013-10,-0.715,-0.61,66,-0.66,61.0,False,False,False,1.669,31.342,1.048,28.358
2013-11,-0.811,-0.695,66,-0.73,61.0,False,False,False,1.145,28.901,0.684,25.868
