month,site_anomaly_m,site_sd_m,n_wells,P_m,PET,site_anomaly_smoothed_m
1963-11-01,0.03760910549689387,0.05144284900436972,50,0.1274,0.0305238475309585,-0.23948840112842587
1963-12-01,-0.13596558894101854,0.08872643324416664,50,0.0173,0.0140399702665576,-0.26638612853827437
1964-01-01,-0.2735987958207831,0.12495012509079104,50,0.0246,0.0190485170367286,-0.299384005333059
1964-02-01,-0.4433180928970235,0.1641748154193649,50,0.0147,0.0205322508939914,-0.31853028518441007
1964-03-01,-0.35145377245230564,0.14875153610914513,50,0.0783,0.0282443560570572,-0.34855866805832053
1964-04-01,-0.43451933747506666,0.15381614180688813,50,0.045,0.0499509865486156,-0.38300361395117405
1964-05-01,-0.44924260687231377,0.12929480016528788,50,0.0717,0.0818263418884588,-0.40739553795334055
1964-06-01,-0.4904994785464211,0.11040455352802746,50,0.0679,0.0896397754823595,-0.44821922099105366
1964-07-01,-0.5999323532243892,0.10556170887793075,50,0.0552999999999999,0.1026262304652098,-0.4315674638490355
1964-08-01,-0.5722326367904186,0.08911110207898443,50,0.0831,0.0916871845115308,-0.3836645782691426
1964-09-01,-0.6478694181770561,0.09402352749750348,50,0.0512,0.0713837177414725,-0.34035017835642506
1964-10-01,-0.5277234797401839,0.07483996095488013,50,0.0875,0.0427531158015604,-0.3095318773149811
1964-11-01,-0.4522750909556638,0.06198175808200176,50,0.0736,0.0283546279155715,-0.28039837692806285
1964-12-01,0.06385549676319975,0.07617337295412732,50,0.1785999999999999,0.016922119910753,-0.25731682320221455
1965-01-01,0.301235831137932,0.09419832155222375,50,0.119,0.0147565954305669,-0.2215435366460012
1965-02-01,0.07645470605558613,0.05022459842144678,50,0.01,0.0143086076748792,-0.18028442693249658
1965-03-01,0.018365840045022244,0.056097280399418484,50,0.0519,0.0293736099936813,-0.14310029470860527
1965-04-01,-0.08491733283204769,0.06454970194891749,50,0.0458,0.0463505972674368,-0.08759667315566216
1965-05-01,-0.1722639621621343,0.05981299086175435,50,0.0572,0.0725514525713346,-0.04315381669779325
1965-06-01,-0.06122003987186119,0.031649377850450015,50,0.1110999999999999,0.091783858515424,0.009244091540716952
1965-07-01,-0.10482303666233292,0.034420849722871925,50,0.0775,0.0975240093211297,0.05408210215781248
1965-08-01,-0.12602305010372336,0.048879607700222774,50,0.0805,0.092505720459289,0.07273300139533434
1965-09-01,0.01817404045826118,0.06905448767744067,50,0.1104,0.0639272268859729,0.12289122074055525
1965-10-01,0.005590797754243124,0.05879231954745356,50,0.0702,0.0513753066314046,0.16817692884604551
1965-11-01,0.17649980790645867,0.06394468891945267,50,0.1037,0.0204546783427139,0.22690463015854734
1965-12-01,0.6019116241683461,0.12441085809534501,50,0.1687,0.0197702851144869,0.28043748409138153
1966-01-01,0.5250466219881943,0.08676791523753913,50,0.0516,0.0144715770014002,0.318993509794322
1966-02-01,0.6783533381982371,0.10168042222480057,50,0.1092,0.0225606536422275,0.34406486407885134
1966-03-01,0.5617943373109054,0.07958475055648874,50,0.0506,0.0357582200472305,0.3703924665804881
1966-04-01,0.6198150829179745,0.08398781919061565,50,0.0935,0.0425739795920117,0.38249211845902864
1966-05-01,0.47013028503187565,0.06435242564643355,50,0.0545,0.0726607448464604,0.4039477707733212
1966-06-01,0.40145226856342503,0.0449240724642183,50,0.0810999999999999,0.0991409356758508,0.4075149163056928
1966-07-01,0.1960332147520189,0.029276164607100492,50,0.0472999999999999,0.101344166137122,0.3919497110918853
1966-08-01,0.18990817991591677,0.028954212280335425,50,0.0884,0.0902162927285001,0.37758180757464066
1966-09-01,0.16336986300074907,0.031049175164232102,50,0.0762999999999999,0.0704700615666789,0.352372183576142
1966-10-01,0.26305862552575343,0.03353226200374056,50,0.098,0.046195637287653,0.32222912045870883
1966-11-01,0.219305554294918,0.028212333517909405,50,0.0567,0.0239050407293039,0.2783624537076859
1966-12-01,0.41512916160265584,0.042330781160783044,50,0.1133,0.0208861131072283,0.26213506074179543
1967-01-01,0.352631779781259,0.056657825690458054,50,0.0528,0.0186538915521244,0.23351059770814417
1967-02-01,0.3758378502162529,0.0736948394108737,50,0.0734,0.0211797630491707,0.22448334484052043
1967-03-01,0.20007757990170716,0.10279053368646078,50,0.0298,0.0343640256621343,0.2018500948837962
1967-04-01,0.09341508190569961,0.11887704240974913,50,0.0467,0.0434722174506397,0.19563835155566775
1967-05-01,0.27540156944118976,0.08116096851699078,50,0.1225,0.0634074653317762,0.21480315568400274
1967-06-01,0.057958712159609745,0.0853082867317987,50,0.0382,0.0912300538844815,0.24048605239733548
1967-07-01,0.08770618034053389,0.049006814450099724,50,0.0999,0.1054428974859773,0.25361435088600476
1967-08-01,-0.08169081956477375,0.061343833377856025,50,0.0474,0.092875894458918,0.2781914569380964
1967-09-01,0.08882894306320811,0.03463592486678827,50,0.1185,0.0676668572332337,0.2919827264121519
1967-10-01,0.49303627506577286,0.07351161083917902,50,0.1718,0.0480953659128565,0.3132218932067993
1967-11-01,0.5275003148549113,0.05957414083345238,50,0.0798,0.0232015933482929,0.3382092790783367
1967-12-01,0.5726687434666874,0.05715870165809786,50,0.0813,0.0187307565296782,0.3387446256408912
1968-01-01,0.6475570524063583,0.0676826187465895,50,0.0892999999999999,0.0188775330280342,0.3414247614305184
1968-02-01,0.5413330839049187,0.08237565473445775,50,0.0439,0.0123761803905171,0.33992609652608424
1968-03-01,0.45494758143747555,0.10060279450117902,50,0.0533999999999999,0.0311597885317077,0.34184401900121864
1968-04-01,0.39326371236414864,0.1095210013792302,50,0.0627,0.0448433054704246,0.3375155326419959
1968-05-01,0.2818257281918432,0.11316894577133546,50,0.0559,0.0629864133330515,0.30769364468328325
1968-06-01,0.09012034163513678,0.1094667395303503,50,0.0469,0.0981444174541884,0.27560306017604574
1968-07-01,0.06972220148732416,0.08075708287638104,50,0.0867,0.1016491510209886,0.23579469093848796
1968-08-01,-0.058675749863161604,0.08066083215022,50,0.0583,0.096678426253779,0.2080814132232995
1968-09-01,0.03688710675253608,0.05498988399016751,50,0.1021,0.0722593858453467,0.19250532653956787
1968-10-01,0.13517361956122037,0.04019176755472955,50,0.0982,0.0544597134426337,0.17063998559302904
1968-11-01,0.14241330076806166,0.04447954428505983,50,0.0670999999999999,0.0248353922705608,0.15194563440181127
1968-12-01,0.09496831261599403,0.06945886055950741,50,0.0502,0.0148923394261266,0.14366422369503892
1969-01-01,0.3149977198240968,0.059022164077263344,50,0.1163,0.0195157819816711,0.14046505634310258
1969-02-01,0.35442004370013885,0.08217901078105629,50,0.0722,0.0087343584019806,0.11187953033736307
1969-03-01,0.19256349007900958,0.11989406332692792,50,0.028,0.0210881253724114,0.08739359435519069
1969-04-01,0.16893149806953534,0.12370887718079565,50,0.0665999999999999,0.0429297631872789,0.03969978225355803
1969-05-01,0.18244879971057537,0.10507469475815981,50,0.0848,0.0695102530442972,-0.032014273601290485
1969-06-01,0.05173033341190056,0.09597823329454423,50,0.0582,0.0927585147582355,-0.057308898588684286
1969-07-01,-0.27330411058155013,0.12143557289099315,50,0.013,0.1055046813813142,-0.05745834803756342
1969-08-01,-0.3525069816492301,0.10976930822977272,50,0.0642,0.0967200424752313,-0.07209015873311132
1969-09-01,-0.5354386384670559,0.129565308696281,50,0.0286,0.0717733031287675,-0.09085571725788032
1969-10-01,-0.7253950506969618,0.15306901108961332,50,0.0191,0.059137690514109,-0.09443245254162448
1969-11-01,-0.16112219908066394,0.049846207227000144,50,0.1864,0.0208107125232498,-0.08640730819713387
1969-12-01,0.09317491922944444,0.03185730475237443,50,0.1191,0.015807619204701,-0.10563519554957351
1970-01-01,0.1394159914775219,0.04120932568919505,50,0.0732,0.0170018341855568,-0.1305749656870264
1970-02-01,0.12923334140291096,0.061911502756694464,50,0.0594,0.014967914574921,-0.13084840123244515
1970-03-01,0.14964266667407952,0.07624023544405918,50,0.0696,0.0233804008739656,-0.12471433297082297
1970-04-01,0.26523323020342277,0.0745855843264898,50,0.098,0.0368291846395726,-0.11241296418639586
1970-05-01,-0.04828584851870011,0.0914414413366741,50,0.0104,0.0793469374988348,-0.07550520338824306
1970-06-01,-0.2475469082375341,0.08978464443583568,50,0.0426,0.106961621996538,-0.04496780990278828
1970-07-01,-0.2765853371265753,0.0705942696448979,50,0.0772,0.097023681114181,-0.040966912439280266
1970-08-01,-0.2788981625097642,0.05893191186126982,50,0.0828,0.0954394271255931,-0.041707165425703484
1970-09-01,-0.3878222130539304,0.0701593037523055,50,0.0482,0.0714036307519776,-0.0474568754808245
1970-10-01,-0.282501921119128,0.05227808734222701,50,0.0902,0.0478109321259486,-0.04564167700866234
1970-11-01,0.20532652274479335,0.06863458386169677,50,0.179,0.0291999769869944,-0.06440774575971085
1970-12-01,0.1411856887915406,0.03454327124428136,50,0.0485,0.0170334481294419,-0.07516417916014827
1971-01-01,0.13053295564044337,0.0325143468008193,50,0.061,0.0190909756104184,-0.07381478184374198
1971-02-01,0.06023682074145867,0.05245225438980864,50,0.0466,0.020490121679829,-0.08508195492250276
1971-03-01,0.17142504834002545,0.058243019404287916,50,0.0917,0.0263522068663037,-0.10355370455903651
1971-04-01,0.04004040519084057,0.07322935207008838,50,0.0411,0.0451809539612704,-0.12550941182838063
1971-05-01,-0.17736304932394892,0.08934211498570534,50,0.0276,0.072924710151067,-0.16012790422546194
1971-06-01,-0.23135414044065883,0.074738784676643,50,0.0677,0.0841665846179644,-0.21822087326004758
1971-07-01,-0.4117914140717046,0.07942467123064452,50,0.0447,0.1086286821130421,-0.2805028317691281
1971-08-01,-0.5005591581481691,0.08044368289016912,50,0.0582,0.0924504328809142,-0.3283098072306629
1971-09-01,-0.6512907002860601,0.09732718405709176,50,0.0351,0.0744257939900499,-0.37093307636827993
1971-10-01,-0.6979238298841033,0.09840811530834719,50,0.0499,0.0521482583708985,-0.4199276802273377
1971-11-01,-0.4917891056702346,0.06217691007975544,50,0.1017,0.0265000138973368,-0.4506382765953752
1971-12-01,-0.6061978133174257,0.08316400748328542,50,0.0257,0.0227393869947524,-0.47488457010511914
1972-01-01,-0.4431507498979741,0.061185451601760796,50,0.0889,0.0157623827082215,-0.4859841034116507
1972-02-01,-0.4512424089099457,0.07282748473137064,50,0.0514,0.0197496295829605,-0.4868256676485155
1972-03-01,-0.4165101979686674,0.07266292122964656,50,0.0655999999999999,0.0307115541069614,-0.49681469572127374
1972-04-01,-0.3284867512256103,0.05827452415330958,50,0.0844,0.0450680751668772,-0.507793542928482
1972-05-01,-0.4683185714408755,0.06886252161501386,50,0.0378,0.0659561243586072,-0.5214292872797743
1972-06-01,-0.364548540119037,0.041936591823056965,50,0.0988,0.0768668837549737,-0.525483479224681
1972-07-01,-0.42189018491408253,0.0473442907085286,50,0.0707,0.1027600380946335,-0.509278091327919
1972-08-01,-0.6204274950212677,0.06633685267141269,50,0.0291,0.0855653380906481,-0.509120146198866
1972-09-01,-0.783036866772559,0.08346330665295602,50,0.0263,0.0631308819891409,-0.5171725477900195
1972-10-01,-0.8615527620996124,0.09045630805643959,50,0.0394,0.0504695499593109,-0.5358551017427847
1972-11-01,-0.5404394090091141,0.0572444167934436,50,0.1271,0.0264280555210614,-0.5648788220970472
1972-12-01,-0.4117331585562811,0.05061374172717907,50,0.0851,0.0242308315351248,-0.576089586456506
1973-01-01,-0.4412554083493388,0.044917980407980576,50,0.0472,0.0200945375987046,-0.617571850214036
1973-02-01,-0.547871228003788,0.06075097483184597,50,0.028,0.020892001102061,-0.6523106793775805
1973-03-01,-0.6407008454018501,0.07847905563291445,50,0.0336,0.0327408501027613,-0.6645996837428164
1973-04-01,-0.6767713954767605,0.08295513065482178,50,0.0489,0.041483568791324,-0.6428061304284655
1973-05-01,-0.6028477437543803,0.05835939285610634,50,0.0877,0.0764070379988487,-0.6159234208644856
1973-06-01,-0.8623357052093972,0.08256681902217503,50,0.0138,0.0935917570329801,-0.6016272629032098
1973-07-01,-0.8387561348766159,0.07839436008364215,50,0.0805999999999999,0.0996300368923916,-0.5904098493414313
1973-08-01,-0.7678955474040983,0.09346667147824991,50,0.0923,0.0982956890816502,-0.5475751167562758
1973-09-01,-0.5215142270003494,0.1208642746240191,50,0.1267,0.0704968135089663,-0.4870996498258903
1973-10-01,-0.5389602473318527,0.1080274251496711,50,0.0571,0.0436498441941575,-0.43017162568346906
1973-11-01,-0.368885513473805,0.109434018801782,50,0.0960999999999999,0.0255765711000063,-0.39240758548433563
1973-12-01,-0.27712419581493897,0.09902394378916701,50,0.0775999999999999,0.0190007131130255,-0.364594642568707
1974-01-01,0.07276138267252646,0.13832201665049518,50,0.1436,0.0226758029872648,-0.3355850698436156
1974-02-01,0.17783437516083797,0.13325517985328914,50,0.0899,0.0223750193798792,-0.30714063637617317
1974-03-01,0.04243544430720532,0.09010820321329857,50,0.0352,0.0288948593544067,-0.29754815926422845
1974-04-01,-0.22360291308715888,0.048832938959220744,50,0.0077,0.0485486700707047,-0.2763107179293454
1974-05-01,-0.26909242876683703,0.04335735455160262,50,0.0643,0.0696375882071977,-0.2460612209550491
1974-06-01,-0.5142208325083,0.045242066568966934,50,0.0231,0.0930474612463035,-0.2224160788468019
1974-07-01,-0.4974229332673074,0.05615690213410344,50,0.084,0.0964086294733742,-0.2098818645064835
1974-08-01,-0.6527858220607615,0.0707089558852249,50,0.0401,0.0901464710913984,-0.20382297350994738
1974-09-01,-0.2666649309817532,0.10892804832328998,50,0.16,0.062854606542052,-0.2213155399573913
1974-10-01,-0.17596628364029676,0.10731827464060496,50,0.0859,0.0379178786266043,-0.23252120218738315
1974-11-01,-0.08514380817483858,0.09960211170940195,50,0.0827,0.0245197115448408,-0.2188708935412076
1974-12-01,-0.1267136237311183,0.07277193862036525,50,0.0521,0.0251801601690487,-0.2191678439458021
1975-01-01,0.14546807463095968,0.10390498238690371,50,0.1275,0.0239143154957424,-0.2239397844297785
1975-02-01,-0.03207642220848901,0.05887828151280404,50,0.0212,0.0206238382982529,-0.24248866860701979
1975-03-01,-0.09203250245269637,0.052646622509274175,50,0.0482,0.0251615538950341,-0.2483702572981541
1975-04-01,-0.05979920933305222,0.053093352784021906,50,0.0762,0.0436598908323402,-0.28290657645350026
1975-05-01,-0.2726558336219711,0.049755710229778434,50,0.0245,0.0650363949647361,-0.3254022170747528
1975-06-01,-0.5714841183160173,0.06901795334956243,50,0.0111,0.0970141288857021,-0.360648454326501
1975-07-01,-0.7200095433942024,0.07427772304275433,50,0.0481,0.1124886518678626,-0.3920540393189195
1975-08-01,-0.723364886354373,0.07683070367361072,50,0.0779,0.103568887139166,-0.44649204029058803
1975-09-01,-0.6811007608459075,0.07833674701446709,50,0.0756,0.0657431304488638,-0.49008757013835
1975-10-01,-0.6859139710953276,0.07524880483853963,50,0.058,0.0464582117753228,-0.5332299911472592
1975-11-01,-0.5080986551958167,0.06618686450444257,50,0.0949,0.0250797516441922,-0.5866940142984497
1975-12-01,-0.5035806436401402,0.05347380819743624,50,0.0544,0.0214313005425183,-0.6302477258882057
1976-01-01,-0.5077879370290623,0.04761614397394146,50,0.0523,0.0215347270758798,-0.6693642569208614
1976-02-01,-0.5552227803816328,0.05389487671087382,50,0.0402999999999999,0.0179926714082603,-0.7124384581363525
1976-03-01,-0.6097415545596067,0.06677924214761768,50,0.0402,0.0251797545097767,-0.775604352331845
1976-04-01,-0.7013674871473384,0.07804634063712991,50,0.0371,0.04472511435985,-0.8120196512842465
1976-05-01,-0.7953003726990433,0.07939008252035483,50,0.0445,0.0715119617835219,-0.8213617258025456
1976-06-01,-1.0408824907078862,0.1013962576896545,50,0.016,0.0999142933371725,-0.8303445543558804
1976-07-01,-1.2368999579800957,0.11992892779969577,50,0.0296,0.1160080625072903,-0.8367208429158731
1976-08-01,-1.4813556167002837,0.14931402699096494,50,0.0107,0.1056562968052483,-0.8303910518459778
1976-09-01,-1.1180843482747245,0.12478252928042295,50,0.1404,0.0647770225871702,-0.7836652535691235
1976-10-01,-0.7980188653149167,0.135536714371836,50,0.1291999999999999,0.0441879134532631,-0.7360251206549141
1976-11-01,-0.615892597835835,0.13579226076332115,50,0.0943,0.024636270925253,-0.6842128533828857
1976-12-01,-0.5800961063600523,0.1132971149310191,50,0.0571,0.0116834476010584,-0.6424672736386358
1977-01-01,-0.4318304441903196,0.1105185205431399,50,0.0855,0.0127445334045289,-0.5823503026463365
1977-02-01,0.005486798940619435,0.162792428635339,50,0.1611999999999999,0.0195023170640529,-0.5287901859245275
1977-03-01,-0.03805995958909332,0.1352181722145575,50,0.0567,0.0340517279307225,-0.4628633913782545
1977-04-01,-0.07962027988299804,0.11405174596844722,50,0.0584,0.0399903323729342,-0.4341481240996634
1977-05-01,-0.2943534157680439,0.07913797629341791,50,0.0256,0.0689504145559108,-0.41126856249879634
1977-06-01,-0.3194788388002943,0.08454032063941298,50,0.0737,0.0846783821177234,-0.38460374034994155
1977-07-01,-0.5941785573183894,0.07835177897204484,50,0.0209,0.1086780154643392,-0.3447598484612897
1977-08-01,-0.6902340821450066,0.09429652032598937,50,0.0552999999999999,0.0964030240953176,-0.3084610821469758
1977-09-01,-0.7735011409316311,0.09779510635683165,50,0.0466,0.0680042541739744,-0.3032761401207319
1977-10-01,-0.5234641261045119,0.12049099965606265,50,0.1222,0.0556361724636795,-0.2960942870131181
1977-11-01,-0.29591473204957747,0.13128840131872377,50,0.11,0.0241945114645707,-0.29640166685031305
1977-12-01,-0.10196940369623039,0.1388371637656831,50,0.1047,0.021017779743658,-0.3003856591283694
1978-01-01,0.0037547515814470933,0.13041530933763365,50,0.0845,0.0153380966945452,-0.31341561877946617
1978-02-01,0.06770610325554659,0.1175966196689987,50,0.0755,0.0137869978325218,-0.3070360098442289
1978-03-01,0.048122277702272426,0.10017426830010671,50,0.0627,0.032230382516973,-0.2949491875061743
1978-04-01,-0.08330883792933765,0.07263309969060724,50,0.0371,0.0384061668458341,-0.2825718517833095
1978-05-01,-0.34216132310471997,0.05053288328473469,50,0.0173,0.0769475925362889,-0.2998147246045708
1978-06-01,-0.47583835461345614,0.04930048955438441,50,0.0471,0.087706080963862,-0.3296687210554686
1978-07-01,-0.5176232500955419,0.057712601968393874,50,0.0699,0.0951037929873292,-0.34766769398631214
1978-08-01,-0.5451922140883514,0.07197793383568693,50,0.0702,0.0879929390134293,-0.3583873104669361
1978-09-01,-0.6249731122572536,0.07724907516977451,50,0.0506,0.070061056593995,-0.3790781817563713
1978-10-01,-0.730378599959647,0.07787162788078206,50,0.0373999999999999,0.0546615301118429,-0.38435990583646656
1978-11-01,-0.6541626894603516,0.07057469111105262,50,0.0718,0.0320834759774738,-0.38627630999744356
1978-12-01,-0.3179570788663526,0.0826158343322527,50,0.1313,0.0169250536463749,-0.3627713028325612
1979-01-01,-0.1248806461860402,0.09041057713334893,50,0.0998,0.0097995959410918,-0.3532247268908702
1979-02-01,-0.18058435221767674,0.06694989962256238,50,0.0425,0.0102232490881597,-0.36323129233465307
1979-03-01,-0.015258411258869637,0.08184096165470181,50,0.1006,0.0247355076551947,-0.3656311356024853
1979-04-01,-0.10630568786106213,0.06581732704826783,50,0.047,0.0419051376537146,-0.3668270306478958
1979-05-01,-0.06010123712613119,0.06671550667218733,50,0.0851,0.0593110708064342,-0.34586638646976037
1979-06-01,-0.3612794433131651,0.04329854278443874,50,0.0130999999999999,0.0930053258707669,-0.30743332579729865
1979-07-01,-0.6377020354209353,0.059886048519474794,50,0.0177,0.1040109806334576,-0.2642417966569451
1979-08-01,-0.573990333302338,0.06275035850204953,50,0.0907999999999999,0.0895577390571695,-0.21921273720153056
1979-09-01,-0.6393238528021801,0.06932417792668989,50,0.0528999999999999,0.0682732791985729,-0.155624620368618
1979-10-01,-0.4788508698220218,0.07653853767015235,50,0.1016,0.0532670013270364,-0.10085745136021022
1979-11-01,-0.19296596139081104,0.09854745707438253,50,0.1268,0.029807223831806,-0.06472071672825928
1979-12-01,0.2003412708178902,0.1457959000498407,50,0.1555,0.0222024736495828,-0.05213548088057248
1980-01-01,0.41546806727893393,0.15718250179296783,50,0.116,0.0138641951210994,-0.021475994966295833
1980-02-01,0.5824730497772742,0.16459959534805882,50,0.1117,0.0242156506540176,0.011601098594392166
1980-03-01,0.6419476168420236,0.15359350086401585,50,0.0892999999999999,0.027026649574111,0.0447902445256285
1980-04-01,0.32733512772234896,0.08729994264434437,50,0.007,0.0500402285105569,0.08132556261424939
1980-05-01,0.09092159304611043,0.052374181407696854,50,0.0298,0.076546511276323,0.11924232729386491
1980-06-01,0.00663438765815474,0.040283274885079934,50,0.0673,0.0893199896337109,0.14427246750327297
1980-07-01,-0.24077691269267926,0.0376331979084981,50,0.0299,0.1002976479806614,0.14123266047423283
1980-08-01,-0.175720582127502,0.051416993091967705,50,0.0991,0.0924413757174496,0.11600232411362449
1980-09-01,-0.2009000357387294,0.0581599205602654,50,0.0714,0.0731049652995437,0.06640067393413994
1980-10-01,-0.023849693666635554,0.07005609865845439,50,0.1093,0.0420656074141279,0.0408298449918127
1980-11-01,0.10739572112208587,0.07158200279566997,50,0.0953,0.0253715922667612,0.037718407784791984
1980-12-01,0.16386358646940852,0.06244850493325509,50,0.0775999999999999,0.0206207928858771,0.0440015866846771
1981-01-01,0.11270403095163385,0.04563591249405159,50,0.0516,0.0189953366826752,0.04500479837315844
1981-02-01,-0.01274675237654068,0.055643709091744015,50,0.0311,0.0154665696025526,0.04987774074328546
1981-03-01,0.33509766953409686,0.07035192393054769,50,0.1519,0.0362420501582332,0.029133463361523382
1981-04-01,0.2899978812381004,0.06275877699508604,50,0.0659,0.0467566148034889,0.020162959058768675
1981-05-01,0.16631973984473178,0.04695365988520274,50,0.055,0.0723411550024083,0.033804290227680785
1981-06-01,0.018672927919930818,0.03429614170447214,50,0.0514,0.0848379157141633,0.0397615467859685
1981-07-01,-0.18230160425115507,0.03971582792647548,50,0.0406,0.0983667020179374,0.04679040534400464
1981-08-01,-0.4246519107086469,0.06788748221938806,50,0.026,0.0957543146935741,0.05047442061835078
1981-09-01,-0.3085460873717858,0.049107277583506345,50,0.1016,0.0741110768324714,0.06098704472424729
1981-10-01,0.13984628036030974,0.07539624235637366,50,0.1722,0.0382370277367225,0.043848234630187256
1981-11-01,0.1788827998215384,0.06207103518453161,50,0.0768,0.0286168157778149,0.012943672287163414
1981-12-01,0.24820988916584216,0.052784158587375604,50,0.0775999999999999,0.0085388439187674,-0.022696059891217184
1982-01-01,0.15691221424378754,0.04327646782275494,50,0.0416,0.0146043672975986,-0.05581219128086478
1982-02-01,0.11340473689421754,0.05888755272232109,50,0.054,0.0216262083924638,-0.09136698638042051
1982-03-01,0.1294319484053765,0.06724433643126645,50,0.0714,0.0320186058095945,-0.11009138885752923
1982-04-01,-0.0808568668781858,0.09050506562120572,50,0.0222,0.0484750219978725,-0.1266616903340183
1982-05-01,-0.2613570462958354,0.09745672460033282,50,0.0359,0.0770546435488875,-0.1677876418686258
1982-06-01,-0.37872064875584033,0.08429859984403733,50,0.0569,0.1014346484561439,-0.17442375580574654
1982-07-01,-0.6089591454458239,0.09946183345400392,50,0.0306,0.1105273989798348,-0.17926536007260477
1982-08-01,-0.6493447404339515,0.09113034767678184,50,0.0669,0.0934554858542317,-0.17123250949691848
1982-09-01,-0.5073897050896548,0.06807281831307604,50,0.1028,0.0708238438231848,-0.16697800110368424
1982-10-01,-0.35366513805498007,0.05620062016046243,50,0.0998,0.0469550720033967,-0.15856936335555055
1982-11-01,0.09924943257608973,0.09108591371684763,50,0.1692,0.0286127975477744,-0.13585811535826386
1982-12-01,0.19011063796354308,0.07923298641303511,50,0.0845,0.0164488812728615,-0.09949088186954658
1983-01-01,0.2533064211520228,0.07037697889844488,50,0.081,0.0213396864362208,-0.075165868071479
1983-02-01,0.16445883761302857,0.04583355981592534,50,0.041,0.0106652792236598,-0.061082406807371765
1983-03-01,0.23033560138298118,0.05385859098420902,50,0.0843,0.0308426973400522,-0.0449834823984921
1983-04-01,0.19167810908925428,0.055033187303731586,50,0.0619,0.0365279486443123,-0.026134126880257093
1983-05-01,0.17504975556877206,0.045945690404227635,50,0.0775,0.0671128685864938,-0.02060615147539004
1983-06-01,-0.08682048317902949,0.04082855625438845,50,0.0261999999999999,0.0920339322397603,-0.06385020735470988
1983-07-01,-0.43995761027653707,0.07396686132176607,50,0.0093,0.1201761825438345,-0.08543321881150172
1983-08-01,-0.4561576475273955,0.06562744176937495,50,0.0787,0.1013790142790012,-0.09256376894725915
1983-09-01,-0.28119743887083465,0.05450042984551044,50,0.1135,0.0684319269827408,-0.09762824989249168
1983-10-01,-0.28732943319657545,0.0487704122635502,50,0.0647,0.0467657570714893,-0.11638414729955471
1983-11-01,-0.41967923797574824,0.05228706022906598,50,0.0269,0.0278295024940251,-0.15142725592737458
1983-12-01,-0.06888549951795911,0.03346825536565803,50,0.1402,0.0212254244162265,-0.19969497079666135
1984-01-01,0.16773981952293354,0.05576773311294381,50,0.1165,0.0153016881593671,-0.23925491353340012
1984-02-01,0.10368506627023827,0.0402168869322688,50,0.0477,0.016777362397931,-0.2670819740759695
1984-03-01,0.005264832498224916,0.05127301972653316,50,0.0407999999999999,0.0246056428122281,-0.2968122526183524
1984-04-01,-0.22883919444458428,0.08107469511169821,50,0.0138,0.0470941585618109,-0.31428586367661066
1984-05-01,-0.40416282286266897,0.09784542789274796,50,0.0297,0.063283425776232,-0.3151292960664083
1984-06-01,-0.5615397960198947,0.0982943764368121,50,0.0412,0.091821530969447,-0.2755496678444298
1984-07-01,-0.7738823367873698,0.1097779349326632,50,0.031,0.1084056785463491,-0.24984036868561718
1984-08-01,-0.8129209900359904,0.09967188253887829,50,0.0689,0.1061272954445546,-0.24535389450876022
1984-09-01,-0.4908807715699339,0.07099421182456192,50,0.1428,0.0673929370129823,-0.23823692550781392
1984-10-01,-0.29745062187414695,0.07756326446172172,50,0.1107,0.0489342515103397,-0.2304053127849184
1984-11-01,0.05527630068799402,0.10865126665053891,50,0.1454,0.0272458510249319,-0.20261598078999576
1984-12-01,0.23962609038779198,0.11454867701716093,50,0.108,0.0200639994008734,-0.16706612516278388
1985-01-01,0.22157750964521725,0.08073156539841982,50,0.0571,0.0071922238136769,-0.1241045011780262
1985-02-01,0.18908869428159375,0.06048026826891504,50,0.0552,0.0131956077427989,-0.07099789074566958
1985-03-01,0.0992441851729707,0.05307387632028562,50,0.0447,0.0251119460573439,0.005054237804454655
1985-04-01,0.10463278949448782,0.0533692188611382,50,0.0733,0.0447658087556761,0.040885434904352015
1985-05-01,0.022435444663873687,0.04271312615516818,50,0.0608,0.0694142460727365,0.04993915711333071
1985-06-01,-0.04600030820280271,0.02797183066646319,50,0.0678,0.0836042249686998,0.04646390430757293
1985-07-01,-0.13660301159909022,0.021970125977109387,50,0.0684,0.1036078354880646,0.04414458178379557
1985-08-01,0.09970455256550044,0.06840534413051881,50,0.141,0.0873478199075727,0.05408255182646451
1985-09-01,-0.06090640637116569,0.050033145485082406,50,0.0437,0.0744124723184589,0.048260172549453466
1985-10-01,-0.18880595536640254,0.03440337141674775,50,0.0395,0.0485575803444304,0.060293247421181535
1985-11-01,0.01357326701890073,0.03509537524823787,50,0.1076,0.0198681085086539,0.06935965875882785
1985-12-01,0.2117942201024636,0.05485626088320541,50,0.1109,0.0218467548605399,0.07330720816700743
1986-01-01,0.3408331501572445,0.06522178766356176,50,0.0957,0.0168390214178235,0.070190206201845
1986-02-01,0.11922014295746124,0.06307320971812841,50,0.0069,0.0021809822799785,0.07116994492597853
1986-03-01,0.24364108363370757,0.07036036747126119,50,0.096,0.0264216634788764,0.056521840738000734
1986-04-01,0.21342972554624354,0.07806994797564755,50,0.0636,0.0353693898837892,0.03100765797811675
1986-05-01,0.06980603756202866,0.07437984020176466,50,0.0479,0.0705737736300484,0.02005810626746088
