well,window_years,window_end_year,MINw_m_bg,cluster_id,cluster_label,network
ceh18,5,2025,-1.2500000000000002,3,C3 (Western Residual),Reference
ceh19,5,2013,-1.1380000000000001,5,C5 (Coastal Forest),Reference
ceh19,5,2014,-1.188,5,C5 (Coastal Forest),Reference
ceh19,5,2015,-1.2060000000000002,5,C5 (Coastal Forest),Reference
ceh19,5,2016,-1.244,5,C5 (Coastal Forest),Reference
ceh19,5,2017,-1.192,5,C5 (Coastal Forest),Reference
ceh19,5,2018,-1.182,5,C5 (Coastal Forest),Reference
ceh19,5,2019,-1.23,5,C5 (Coastal Forest),Reference
ceh19,5,2020,-1.292,5,C5 (Coastal Forest),Reference
ceh19,5,2021,-1.3,5,C5 (Coastal Forest),Reference
ceh19,5,2022,-1.308,5,C5 (Coastal Forest),Reference
ceh19,5,2023,-1.3080000000000003,5,C5 (Coastal Forest),Reference
ceh19,5,2024,-1.2839999999999998,5,C5 (Coastal Forest),Reference
ceh19,5,2025,-1.2200000000000002,5,C5 (Coastal Forest),Reference
ceh2,5,2011,-1.46,4,C4 (Main Forest),Reference
ceh2,5,2018,-1.688,4,C4 (Main Forest),Reference
ceh2,5,2019,-1.7719999999999998,4,C4 (Main Forest),Reference
ceh2,5,2020,-1.85,4,C4 (Main Forest),Reference
ceh2,5,2021,-1.8459999999999996,4,C4 (Main Forest),Reference
ceh2,5,2022,-1.8,4,C4 (Main Forest),Reference
ceh2,5,2023,-1.7920000000000003,4,C4 (Main Forest),Reference
ceh2,5,2024,-1.764,4,C4 (Main Forest),Reference
ceh2,5,2025,-1.656,4,C4 (Main Forest),Reference
ceh20,5,2014,-1.77,4,C4 (Main Forest),Reference
ceh20,5,2015,-1.7739999999999998,4,C4 (Main Forest),Reference
ceh20,5,2016,-1.8199999999999998,4,C4 (Main Forest),Reference
ceh20,5,2017,-1.6979999999999997,4,C4 (Main Forest),Reference
ceh20,5,2018,-1.634,4,C4 (Main Forest),Reference
ceh20,5,2019,-1.7119999999999997,4,C4 (Main Forest),Reference
ceh20,5,2020,-1.832,4,C4 (Main Forest),Reference
ceh20,5,2021,-1.8119999999999998,4,C4 (Main Forest),Reference
ceh20,5,2022,-1.7600000000000002,4,C4 (Main Forest),Reference
ceh20,5,2023,-1.7420000000000002,4,C4 (Main Forest),Reference
ceh20,5,2024,-1.716,4,C4 (Main Forest),Reference
ceh21,5,2015,-1.2979999999999998,3,C3 (Western Residual),Reference
ceh21,5,2016,-1.34,3,C3 (Western Residual),Reference
ceh21,5,2017,-1.298,3,C3 (Western Residual),Reference
ceh21,5,2018,-1.2879999999999998,3,C3 (Western Residual),Reference
ceh21,5,2019,-1.312,3,C3 (Western Residual),Reference
ceh21,5,2020,-1.3699999999999999,3,C3 (Western Residual),Reference
ceh21,5,2021,-1.366,3,C3 (Western Residual),Reference
ceh21,5,2022,-1.38,3,C3 (Western Residual),Reference
ceh21,5,2023,-1.4140000000000001,3,C3 (Western Residual),Reference
ceh21,5,2024,-1.3960000000000001,3,C3 (Western Residual),Reference
ceh21,5,2025,-1.356,3,C3 (Western Residual),Reference
ceh22,5,2015,-0.786,3,C3 (Western Residual),Extended
ceh22,5,2016,-0.826,3,C3 (Western Residual),Extended
ceh22,5,2017,-0.7959999999999999,3,C3 (Western Residual),Extended
ceh22,5,2018,-0.788,3,C3 (Western Residual),Extended
ceh22,5,2019,-0.804,3,C3 (Western Residual),Extended
ceh22,5,2020,-0.8379999999999999,3,C3 (Western Residual),Extended
ceh22,5,2021,-0.842,3,C3 (Western Residual),Extended
ceh22,5,2022,-0.8619999999999999,3,C3 (Western Residual),Extended
ceh23,5,2015,-0.8160000000000001,1,C1 (Lake Edge),Reference
ceh23,5,2016,-0.8619999999999999,1,C1 (Lake Edge),Reference
ceh23,5,2023,-0.924,1,C1 (Lake Edge),Reference
ceh23,5,2024,-0.8859999999999999,1,C1 (Lake Edge),Reference
ceh23,5,2025,-0.86,1,C1 (Lake Edge),Reference
ceh24,5,2017,-0.8640000000000001,2,C2 (Dune),Reference
ceh24,5,2018,-0.884,2,C2 (Dune),Reference
ceh24,5,2019,-0.9400000000000001,2,C2 (Dune),Reference
ceh24,5,2020,-0.9560000000000001,2,C2 (Dune),Reference
ceh24,5,2021,-0.8940000000000001,2,C2 (Dune),Reference
ceh24,5,2022,-0.9,2,C2 (Dune),Reference
ceh24,5,2023,-0.9380000000000001,2,C2 (Dune),Reference
ceh24,5,2024,-0.8979999999999999,2,C2 (Dune),Reference
ceh24,5,2025,-0.812,2,C2 (Dune),Reference
ceh25,5,2015,-0.8989999999999998,1,C1 (Lake Edge),Reference
ceh25,5,2016,-0.9369999999999999,1,C1 (Lake Edge),Reference
ceh25,5,2017,-0.8789999999999999,1,C1 (Lake Edge),Reference
ceh25,5,2018,-0.897,1,C1 (Lake Edge),Reference
ceh25,5,2019,-0.953,1,C1 (Lake Edge),Reference
ceh25,5,2020,-0.9490000000000001,1,C1 (Lake Edge),Reference
ceh25,5,2021,-0.925,1,C1 (Lake Edge),Reference
ceh25,5,2022,-0.9530000000000001,1,C1 (Lake Edge),Reference
ceh25,5,2023,-1.0130000000000001,1,C1 (Lake Edge),Reference
ceh25,5,2024,-0.9709999999999999,1,C1 (Lake Edge),Reference
ceh25,5,2025,-0.9550000000000001,1,C1 (Lake Edge),Reference
ceh26,5,2015,-0.8109999999999999,1,C1 (Lake Edge),Reference
ceh26,5,2016,-0.859,1,C1 (Lake Edge),Reference
ceh26,5,2017,-0.7949999999999999,1,C1 (Lake Edge),Reference
ceh26,5,2018,-0.8229999999999998,1,C1 (Lake Edge),Reference
ceh26,5,2019,-0.883,1,C1 (Lake Edge),Reference
ceh26,5,2020,-0.8889999999999999,1,C1 (Lake Edge),Reference
ceh26,5,2021,-0.853,1,C1 (Lake Edge),Reference
ceh26,5,2022,-0.8789999999999999,1,C1 (Lake Edge),Reference
ceh26,5,2023,-0.9149999999999998,1,C1 (Lake Edge),Reference
ceh26,5,2024,-0.8729999999999999,1,C1 (Lake Edge),Reference
ceh26,5,2025,-0.8489999999999999,1,C1 (Lake Edge),Reference
ceh27,5,2015,-0.8240000000000001,1,C1 (Lake Edge),Reference
ceh27,5,2016,-0.866,1,C1 (Lake Edge),Reference
ceh27,5,2017,-0.794,1,C1 (Lake Edge),Reference
ceh27,5,2018,-0.808,1,C1 (Lake Edge),Reference
ceh27,5,2019,-0.868,1,C1 (Lake Edge),Reference
ceh27,5,2020,-0.8799999999999999,1,C1 (Lake Edge),Reference
ceh27,5,2021,-0.85,1,C1 (Lake Edge),Reference
ceh27,5,2022,-0.8700000000000001,1,C1 (Lake Edge),Reference
ceh27,5,2023,-0.9039999999999999,1,C1 (Lake Edge),Reference
ceh27,5,2024,-0.8619999999999999,1,C1 (Lake Edge),Reference
ceh27,5,2025,-0.828,1,C1 (Lake Edge),Reference
ceh28,5,2017,-0.97,2,C2 (Dune),Reference
ceh3,5,2011,-0.906,5,C5 (Coastal Forest),Extended
ceh3,5,2012,-1.0459999999999998,5,C5 (Coastal Forest),Extended
ceh3,5,2013,-1.15,5,C5 (Coastal Forest),Extended
ceh3,5,2014,-1.224,5,C5 (Coastal Forest),Extended
ceh3,5,2015,-1.2719999999999998,5,C5 (Coastal Forest),Extended
ceh3,5,2016,-1.292,5,C5 (Coastal Forest),Extended
ceh3,5,2017,-1.2600000000000002,5,C5 (Coastal Forest),Extended
ceh3,5,2018,-1.294,5,C5 (Coastal Forest),Extended
ceh3,5,2019,-1.344,5,C5 (Coastal Forest),Extended
ceh3,5,2020,-1.3900000000000001,5,C5 (Coastal Forest),Extended
ceh3,5,2021,-1.416,5,C5 (Coastal Forest),Extended
ceh3,5,2022,-1.4440000000000002,5,C5 (Coastal Forest),Extended
ceh3,5,2023,-1.434,5,C5 (Coastal Forest),Extended
ceh3,5,2024,-1.402,5,C5 (Coastal Forest),Extended
ceh3,5,2025,-1.342,5,C5 (Coastal Forest),Extended
ceh30,5,2015,-2.188,4,C4 (Main Forest),Reference
ceh30,5,2016,-2.2340000000000004,4,C4 (Main Forest),Reference
ceh30,5,2017,-2.126,4,C4 (Main Forest),Reference
ceh30,5,2018,-2.072,4,C4 (Main Forest),Reference
ceh30,5,2019,-2.1380000000000003,4,C4 (Main Forest),Reference
ceh30,5,2020,-2.2479999999999998,4,C4 (Main Forest),Reference
ceh30,5,2021,-2.2299999999999995,4,C4 (Main Forest),Reference
ceh30,5,2022,-2.194,4,C4 (Main Forest),Reference
ceh30,5,2023,-2.15,4,C4 (Main Forest),Reference
ceh30,5,2024,-2.118,4,C4 (Main Forest),Reference
ceh30,5,2025,-2.0060000000000002,4,C4 (Main Forest),Reference
ceh31,5,2017,-1.9,5,C5 (Coastal Forest),Reference
ceh31,5,2018,-1.874,5,C5 (Coastal Forest),Reference
ceh31,5,2019,-1.9259999999999997,5,C5 (Coastal Forest),Reference
ceh31,5,2020,-2.006,5,C5 (Coastal Forest),Reference
ceh31,5,2021,-1.996,5,C5 (Coastal Forest),Reference
ceh31,5,2022,-1.9799999999999998,5,C5 (Coastal Forest),Reference
ceh32,5,2017,-2.182,4,C4 (Main Forest),Reference
ceh32,5,2018,-2.088,4,C4 (Main Forest),Reference
ceh32,5,2019,-2.198,4,C4 (Main Forest),Reference
ceh32,5,2020,-2.338,4,C4 (Main Forest),Reference
ceh32,5,2021,-2.3280000000000003,4,C4 (Main Forest),Reference
ceh32,5,2022,-2.254,4,C4 (Main Forest),Reference
ceh32,5,2023,-2.216,4,C4 (Main Forest),Reference
ceh32,5,2024,-2.198,4,C4 (Main Forest),Reference
ceh32,5,2025,-2.044,4,C4 (Main Forest),Reference
ceh33,5,2016,-2.266,4,C4 (Main Forest),Reference
ceh33,5,2017,-2.136,4,C4 (Main Forest),Reference
ceh33,5,2018,-2.068,4,C4 (Main Forest),Reference
ceh33,5,2019,-2.186,4,C4 (Main Forest),Reference
ceh33,5,2020,-2.32,4,C4 (Main Forest),Reference
ceh33,5,2021,-2.3000000000000003,4,C4 (Main Forest),Reference
ceh33,5,2022,-2.2500000000000004,4,C4 (Main Forest),Reference
ceh33,5,2023,-2.228,4,C4 (Main Forest),Reference
ceh33,5,2024,-2.172,4,C4 (Main Forest),Reference
ceh33,5,2025,-2.032,4,C4 (Main Forest),Reference
ceh34,5,2017,-1.3159999999999998,4,C4 (Main Forest),Reference
ceh34,5,2018,-1.25,4,C4 (Main Forest),Reference
ceh34,5,2019,-1.334,4,C4 (Main Forest),Reference
ceh34,5,2020,-1.462,4,C4 (Main Forest),Reference
ceh34,5,2021,-1.438,4,C4 (Main Forest),Reference
ceh34,5,2022,-1.3779999999999997,4,C4 (Main Forest),Reference
ceh34,5,2023,-1.3619999999999997,4,C4 (Main Forest),Reference
ceh34,5,2024,-1.3359999999999999,4,C4 (Main Forest),Reference
ceh34,5,2025,-1.202,4,C4 (Main Forest),Reference
ceh36,5,2017,-1.03,3,C3 (Western Residual),Reference
ceh36,5,2018,-0.982,3,C3 (Western Residual),Reference
ceh36,5,2019,-0.986,3,C3 (Western Residual),Reference
ceh36,5,2020,-1.0100000000000002,3,C3 (Western Residual),Reference
ceh36,5,2021,-0.986,3,C3 (Western Residual),Reference
ceh36,5,2022,-0.9880000000000001,3,C3 (Western Residual),Reference
ceh36,5,2023,-1.0080000000000002,3,C3 (Western Residual),Reference
ceh36,5,2024,-0.994,3,C3 (Western Residual),Reference
ceh36,5,2025,-0.9339999999999999,3,C3 (Western Residual),Reference
ceh37,5,2024,-0.9960000000000001,2,C2 (Dune),Extended
ceh39,5,2019,-0.992,3,C3 (Western Residual),Reference
ceh39,5,2020,-1.07,3,C3 (Western Residual),Reference
ceh39,5,2021,-1.0139999999999998,3,C3 (Western Residual),Reference
ceh39,5,2022,-0.9780000000000001,3,C3 (Western Residual),Reference
ceh39,5,2023,-0.998,3,C3 (Western Residual),Reference
ceh39,5,2024,-0.954,3,C3 (Western Residual),Reference
ceh39,5,2025,-0.852,3,C3 (Western Residual),Reference
ceh4,5,2011,-0.6619999999999999,3,C3 (Western Residual),Reference
ceh4,5,2012,-0.8019999999999999,3,C3 (Western Residual),Reference
ceh4,5,2013,-0.9240000000000002,3,C3 (Western Residual),Reference
ceh4,5,2014,-1.016,3,C3 (Western Residual),Reference
ceh4,5,2015,-1.05,3,C3 (Western Residual),Reference
ceh4,5,2016,-1.0959999999999999,3,C3 (Western Residual),Reference
ceh4,5,2017,-1.058,3,C3 (Western Residual),Reference
ceh4,5,2018,-1.06,3,C3 (Western Residual),Reference
ceh4,5,2019,-1.096,3,C3 (Western Residual),Reference
ceh4,5,2020,-1.142,3,C3 (Western Residual),Reference
ceh4,5,2021,-1.12,3,C3 (Western Residual),Reference
ceh4,5,2022,-1.114,3,C3 (Western Residual),Reference
ceh4,5,2023,-1.1520000000000001,3,C3 (Western Residual),Reference
ceh4,5,2024,-1.1280000000000001,3,C3 (Western Residual),Reference
ceh4,5,2025,-1.0779999999999998,3,C3 (Western Residual),Reference
ceh40,5,2020,-1.084,3,C3 (Western Residual),Reference
ceh40,5,2021,-1.02,3,C3 (Western Residual),Reference
ceh40,5,2022,-1.002,3,C3 (Western Residual),Reference
ceh40,5,2023,-1.026,3,C3 (Western Residual),Reference
ceh40,5,2024,-0.984,3,C3 (Western Residual),Reference
ceh40,5,2025,-0.908,3,C3 (Western Residual),Reference
ceh41,5,2020,-1.0260000000000002,3,C3 (Western Residual),Reference
ceh41,5,2021,-0.96,3,C3 (Western Residual),Reference
ceh41,5,2022,-0.952,3,C3 (Western Residual),Reference
ceh41,5,2023,-0.992,3,C3 (Western Residual),Reference
ceh41,5,2024,-0.9440000000000002,3,C3 (Western Residual),Reference
ceh41,5,2025,-0.8620000000000001,3,C3 (Western Residual),Reference
ceh42,5,2020,-0.9040000000000001,3,C3 (Western Residual),Reference
ceh42,5,2021,-0.8779999999999999,3,C3 (Western Residual),Reference
ceh42,5,2022,-0.8719999999999999,3,C3 (Western Residual),Reference
ceh42,5,2023,-0.884,3,C3 (Western Residual),Reference
ceh42,5,2024,-0.8480000000000001,3,C3 (Western Residual),Reference
ceh42,5,2025,-0.78,3,C3 (Western Residual),Reference
ceh5,5,2011,-0.7550000000000001,1,C1 (Lake Edge),Reference
ceh5,5,2012,-0.8300000000000001,1,C1 (Lake Edge),Reference
ceh5,5,2013,-0.8460000000000001,1,C1 (Lake Edge),Reference
ceh5,5,2014,-0.876,1,C1 (Lake Edge),Reference
ceh5,5,2015,-0.9040000000000001,1,C1 (Lake Edge),Reference
ceh5,5,2016,-0.962,1,C1 (Lake Edge),Reference
ceh5,5,2017,-0.8920000000000001,1,C1 (Lake Edge),Reference
ceh5,5,2018,-0.942,1,C1 (Lake Edge),Reference
ceh5,5,2019,-1.008,1,C1 (Lake Edge),Reference
ceh5,5,2020,-1.004,1,C1 (Lake Edge),Reference
ceh5,5,2021,-0.9659999999999999,1,C1 (Lake Edge),Reference
ceh5,5,2022,-0.9879999999999999,1,C1 (Lake Edge),Reference
ceh5,5,2023,-1.0379999999999998,1,C1 (Lake Edge),Reference
ceh5,5,2024,-0.986,1,C1 (Lake Edge),Reference
ceh5,5,2025,-0.95,1,C1 (Lake Edge),Reference
ceh6,5,2011,-0.65,1,C1 (Lake Edge),Reference
ceh6,5,2012,-0.6719999999999999,1,C1 (Lake Edge),Reference
ceh6,5,2013,-0.662,1,C1 (Lake Edge),Reference
ceh6,5,2014,-0.67,1,C1 (Lake Edge),Reference
ceh6,5,2015,-0.6920000000000001,1,C1 (Lake Edge),Reference
ceh6,5,2016,-0.716,1,C1 (Lake Edge),Reference
ceh6,5,2017,-0.658,1,C1 (Lake Edge),Reference
ceh6,5,2018,-0.7060000000000001,1,C1 (Lake Edge),Reference
ceh6,5,2019,-0.76,1,C1 (Lake Edge),Reference
ceh6,5,2020,-0.758,1,C1 (Lake Edge),Reference
ceh6,5,2021,-0.7400000000000001,1,C1 (Lake Edge),Reference
ceh6,5,2022,-0.766,1,C1 (Lake Edge),Reference
ceh6,5,2023,-0.788,1,C1 (Lake Edge),Reference
ceh6,5,2024,-0.756,1,C1 (Lake Edge),Reference
ceh6,5,2025,-0.734,1,C1 (Lake Edge),Reference
ceh7,5,2011,-0.8240000000000001,2,C2 (Dune),Extended
ceh8,5,2011,-0.76,2,C2 (Dune),Extended
ceh8,5,2017,-0.898,2,C2 (Dune),Extended
ceh8,5,2018,-0.914,2,C2 (Dune),Extended
ceh8,5,2019,-0.966,2,C2 (Dune),Extended
ceh9,5,2011,-0.89,3,C3 (Western Residual),Reference
ceh9,5,2019,-1.228,3,C3 (Western Residual),Reference
ceh9,5,2020,-1.3,3,C3 (Western Residual),Reference
ceh9,5,2021,-1.244,3,C3 (Western Residual),Reference
ceh9,5,2022,-1.21,3,C3 (Western Residual),Reference
ceh9,5,2023,-1.2279999999999998,3,C3 (Western Residual),Reference
ceh9,5,2024,-1.186,3,C3 (Western Residual),Reference
ceh9,5,2025,-1.0899999999999999,3,C3 (Western Residual),Reference
d10,5,2017,-0.8640000000000001,2,C2 (Dune),Reference
d10,5,2018,-0.8780000000000001,2,C2 (Dune),Reference
d10,5,2019,-0.9360000000000002,2,C2 (Dune),Reference
d10,5,2020,-0.9640000000000001,2,C2 (Dune),Reference
d10,5,2021,-0.93,2,C2 (Dune),Reference
d10,5,2022,-0.932,2,C2 (Dune),Reference
d10,5,2023,-0.962,2,C2 (Dune),Reference
d10,5,2024,-0.9,2,C2 (Dune),Reference
d10,5,2025,-0.8320000000000001,2,C2 (Dune),Reference
d15,5,2017,-0.8560000000000001,3,C3 (Western Residual),Reference
d15,5,2018,-0.8380000000000001,3,C3 (Western Residual),Reference
d15,5,2019,-0.9,3,C3 (Western Residual),Reference
d15,5,2020,-0.944,3,C3 (Western Residual),Reference
d15,5,2021,-0.884,3,C3 (Western Residual),Reference
d15,5,2022,-0.876,3,C3 (Western Residual),Reference
d15,5,2023,-0.9080000000000001,3,C3 (Western Residual),Reference
d15,5,2024,-0.8560000000000001,3,C3 (Western Residual),Reference
d15,5,2025,-0.768,3,C3 (Western Residual),Reference
d17,5,2015,-0.8160000000000001,2,C2 (Dune),Reference
d17,5,2016,-0.866,2,C2 (Dune),Reference
d17,5,2017,-0.782,2,C2 (Dune),Reference
d17,5,2018,-0.786,2,C2 (Dune),Reference
d17,5,2019,-0.852,2,C2 (Dune),Reference
d17,5,2020,-0.8800000000000001,2,C2 (Dune),Reference
d17,5,2021,-0.8220000000000001,2,C2 (Dune),Reference
d17,5,2022,-0.8299999999999998,2,C2 (Dune),Reference
d17,5,2023,-0.8640000000000001,2,C2 (Dune),Reference
d17,5,2024,-0.808,2,C2 (Dune),Reference
d17,5,2025,-0.742,2,C2 (Dune),Reference
d25,5,2015,-0.9979999999999999,3,C3 (Western Residual),Reference
d25,5,2016,-1.048,3,C3 (Western Residual),Reference
d25,5,2017,-0.974,3,C3 (Western Residual),Reference
d25,5,2018,-0.9640000000000001,3,C3 (Western Residual),Reference
d25,5,2019,-1.0399999999999998,3,C3 (Western Residual),Reference
d25,5,2020,-1.104,3,C3 (Western Residual),Reference
d25,5,2021,-1.0479999999999998,3,C3 (Western Residual),Reference
d25,5,2022,-1.032,3,C3 (Western Residual),Reference
d25,5,2023,-1.082,3,C3 (Western Residual),Reference
d38,5,2017,-1.116,3,C3 (Western Residual),Reference
d38,5,2018,-1.15,3,C3 (Western Residual),Reference
d38,5,2019,-1.218,3,C3 (Western Residual),Reference
d38,5,2020,-1.232,3,C3 (Western Residual),Reference
d38,5,2021,-1.192,3,C3 (Western Residual),Reference
d38,5,2022,-1.186,3,C3 (Western Residual),Reference
d38,5,2023,-1.2239999999999998,3,C3 (Western Residual),Reference
d38,5,2024,-1.184,3,C3 (Western Residual),Reference
d38,5,2025,-1.134,3,C3 (Western Residual),Reference
d41,5,2017,-0.8300000000000001,2,C2 (Dune),Reference
d41,5,2018,-0.8539999999999999,2,C2 (Dune),Reference
d41,5,2019,-0.9179999999999999,2,C2 (Dune),Reference
d41,5,2020,-0.9339999999999999,2,C2 (Dune),Reference
d41,5,2021,-0.884,2,C2 (Dune),Reference
d41,5,2022,-0.9,2,C2 (Dune),Reference
d41,5,2023,-0.9460000000000001,2,C2 (Dune),Reference
d41,5,2024,-0.8960000000000001,2,C2 (Dune),Reference
d41,5,2025,-0.8400000000000001,2,C2 (Dune),Reference
d43,5,2015,-1.0859999999999999,2,C2 (Dune),Reference
d43,5,2016,-1.1440000000000001,2,C2 (Dune),Reference
d43,5,2017,-1.062,2,C2 (Dune),Reference
d43,5,2018,-1.08,2,C2 (Dune),Reference
d43,5,2019,-1.1440000000000001,2,C2 (Dune),Reference
d43,5,2020,-1.17,2,C2 (Dune),Reference
d43,5,2021,-1.098,2,C2 (Dune),Reference
d43,5,2022,-1.108,2,C2 (Dune),Reference
d43,5,2023,-1.1480000000000001,2,C2 (Dune),Reference
d43,5,2024,-1.092,2,C2 (Dune),Reference
d43,5,2025,-1.03,2,C2 (Dune),Reference
d44,5,2015,-1.124,2,C2 (Dune),Reference
d44,5,2016,-1.1860000000000002,2,C2 (Dune),Reference
d44,5,2017,-1.11,2,C2 (Dune),Reference
d44,5,2018,-1.1440000000000001,2,C2 (Dune),Reference
d44,5,2019,-1.2160000000000002,2,C2 (Dune),Reference
d44,5,2020,-1.236,2,C2 (Dune),Reference
d44,5,2021,-1.18,2,C2 (Dune),Reference
d44,5,2022,-1.19,2,C2 (Dune),Reference
d44,5,2023,-1.2239999999999998,2,C2 (Dune),Reference
d44,5,2024,-1.166,2,C2 (Dune),Reference
d44,5,2025,-1.106,2,C2 (Dune),Reference
d5,5,2015,-1.022,2,C2 (Dune),Reference
d5,5,2016,-1.086,2,C2 (Dune),Reference
d5,5,2017,-0.998,2,C2 (Dune),Reference
d5,5,2018,-0.99,2,C2 (Dune),Reference
d5,5,2019,-1.058,2,C2 (Dune),Reference
d5,5,2020,-1.09,2,C2 (Dune),Reference
d5,5,2021,-1.028,2,C2 (Dune),Reference
d5,5,2022,-1.028,2,C2 (Dune),Reference
d5,5,2023,-1.06,2,C2 (Dune),Reference
d5,5,2024,-1.0019999999999998,2,C2 (Dune),Reference
d5,5,2025,-0.9339999999999999,2,C2 (Dune),Reference
d6,5,2015,-1.036,2,C2 (Dune),Reference
d6,5,2016,-1.0919999999999999,2,C2 (Dune),Reference
d6,5,2017,-1.0059999999999998,2,C2 (Dune),Reference
d6,5,2018,-1.01,2,C2 (Dune),Reference
d6,5,2019,-1.068,2,C2 (Dune),Reference
d6,5,2020,-1.092,2,C2 (Dune),Reference
d6,5,2021,-1.0379999999999998,2,C2 (Dune),Reference
d6,5,2022,-1.0539999999999998,2,C2 (Dune),Reference
d6,5,2023,-1.096,2,C2 (Dune),Reference
d6,5,2024,-1.0379999999999998,2,C2 (Dune),Reference
d6,5,2025,-0.982,2,C2 (Dune),Reference
d8,5,2017,-0.8379999999999999,2,C2 (Dune),Reference
d8,5,2018,-0.85,2,C2 (Dune),Reference
d8,5,2019,-0.9039999999999999,2,C2 (Dune),Reference
d8,5,2020,-0.9100000000000001,2,C2 (Dune),Reference
d8,5,2021,-0.8380000000000001,2,C2 (Dune),Reference
d8,5,2022,-0.836,2,C2 (Dune),Reference
d8,5,2023,-0.868,2,C2 (Dune),Reference
d8,5,2024,-0.8140000000000001,2,C2 (Dune),Reference
d8,5,2025,-0.748,2,C2 (Dune),Reference
d9,5,2017,-1.02,3,C3 (Western Residual),Reference
d9,5,2018,-1.0219999999999998,3,C3 (Western Residual),Reference
d9,5,2019,-1.078,3,C3 (Western Residual),Reference
d9,5,2020,-1.1059999999999999,3,C3 (Western Residual),Reference
d9,5,2021,-1.024,3,C3 (Western Residual),Reference
d9,5,2022,-1.014,3,C3 (Western Residual),Reference
d9,5,2023,-1.052,3,C3 (Western Residual),Reference
d9,5,2024,-0.998,3,C3 (Western Residual),Reference
d9,5,2025,-0.9199999999999999,3,C3 (Western Residual),Reference
fe1,5,2021,-1.334,4,C4 (Main Forest),Extended
fe1,5,2022,-1.2899999999999998,4,C4 (Main Forest),Extended
fe1,5,2023,-1.2819999999999998,4,C4 (Main Forest),Extended
fe1,5,2024,-1.242,4,C4 (Main Forest),Extended
fe1,5,2025,-1.1179999999999999,4,C4 (Main Forest),Extended
fe2,5,2021,-2.0839999999999996,5,C5 (Coastal Forest),Extended
fe2,5,2022,-2.048,5,C5 (Coastal Forest),Extended
fe2,5,2023,-2.034,5,C5 (Coastal Forest),Extended
fe2,5,2024,-2.012,5,C5 (Coastal Forest),Extended
fe2,5,2025,-1.9,5,C5 (Coastal Forest),Extended
fe3,5,2022,-2.368,5,C5 (Coastal Forest),Extended
fe3,5,2023,-2.368,5,C5 (Coastal Forest),Extended
fe3,5,2024,-2.346,5,C5 (Coastal Forest),Extended
fe3,5,2025,-2.2520000000000002,5,C5 (Coastal Forest),Extended
fe4,5,2023,-2.002,5,C5 (Coastal Forest),Extended
fe4,5,2024,-1.9740000000000002,5,C5 (Coastal Forest),Extended
fe4,5,2025,-1.8399999999999999,5,C5 (Coastal Forest),Extended
l7,5,2017,-2.102,2,C2 (Dune),Reference
l7,5,2018,-2.142,2,C2 (Dune),Reference
l7,5,2019,-2.21,2,C2 (Dune),Reference
l7,5,2020,-2.218,2,C2 (Dune),Reference
l7,5,2021,-2.1420000000000003,2,C2 (Dune),Reference
l7,5,2022,-2.156,2,C2 (Dune),Reference
l7,5,2023,-2.2079999999999997,2,C2 (Dune),Reference
l7,5,2024,-2.126,2,C2 (Dune),Reference
l7,5,2025,-2.062,2,C2 (Dune),Reference
lis1,5,2023,-1.316,4,C4 (Main Forest),Extended
lis1,5,2024,-1.268,4,C4 (Main Forest),Extended
lis1,5,2025,-1.144,4,C4 (Main Forest),Extended
llynrhos,5,2016,0.336,,,Reference
llynrhos,5,2017,0.35200000000000004,,,Reference
llynrhos,5,2018,0.338,,,Reference
llynrhos,5,2019,0.298,,,Reference
llynrhos,5,2020,0.286,,,Reference
llynrhos,5,2021,0.268,,,Reference
llynrhos,5,2022,0.254,,,Reference
llynrhos,5,2023,0.252,,,Reference
llynrhos,5,2024,0.3,,,Reference
llynrhos,5,2025,0.33799999999999997,,,Reference
nw1,5,2010,-1.8020000000000003,3,C3 (Western Residual),Reference
nw1,5,2011,-1.8299999999999996,3,C3 (Western Residual),Reference
nw1,5,2012,-1.9599999999999997,3,C3 (Western Residual),Reference
nw1,5,2013,-2.096,3,C3 (Western Residual),Reference
nw1,5,2014,-2.124,3,C3 (Western Residual),Reference
nw1,5,2015,-2.132,3,C3 (Western Residual),Reference
nw1,5,2016,-2.1839999999999997,3,C3 (Western Residual),Reference
nw1,5,2017,-2.0799999999999996,3,C3 (Western Residual),Reference
nw1,5,2018,-2.0300000000000002,3,C3 (Western Residual),Reference
nw1,5,2019,-2.106,3,C3 (Western Residual),Reference
nw1,5,2020,-2.182,3,C3 (Western Residual),Reference
nw1,5,2021,-2.1420000000000003,3,C3 (Western Residual),Reference
nw1,5,2022,-2.1260000000000003,3,C3 (Western Residual),Reference
nw1,5,2023,-2.1540000000000004,3,C3 (Western Residual),Reference
nw1,5,2024,-2.104,3,C3 (Western Residual),Reference
nw1,5,2025,-1.986,3,C3 (Western Residual),Reference
nw10,5,2018,-1.528,4,C4 (Main Forest),Reference
nw10,5,2019,-1.614,4,C4 (Main Forest),Reference
nw10,5,2025,-1.458,4,C4 (Main Forest),Reference
nw11,5,2012,-1.212,3,C3 (Western Residual),Reference
nw11,5,2013,-1.3559999999999999,3,C3 (Western Residual),Reference
nw11,5,2014,-1.3820000000000001,3,C3 (Western Residual),Reference
nw11,5,2015,-1.3880000000000001,3,C3 (Western Residual),Reference
nw11,5,2016,-1.4460000000000002,3,C3 (Western Residual),Reference
