quadrat,piezo,window_end_year,msl5_pipeline_m,msl5_published_m,diff_m,datum_offset_m,resid_m
CEH22-6,CEH22,2017,-0.2833333333333333,-0.35733333333333317,0.07399999999999984,0.07399999999999986,-1.3877787807814457e-17
CEH22-6,CEH22,2018,-0.3226666666666667,-0.3966666666666665,0.07399999999999979,0.07399999999999986,-6.938893903907228e-17
CEH22-6,CEH22,2019,-0.4493333333333333,-0.5233333333333332,0.0739999999999999,0.07399999999999986,4.163336342344337e-17
CEH22-7,CEH22,2014,-0.3473333333333333,-0.2603333333333332,-0.08700000000000013,-0.08700000000000017,4.163336342344337e-17
CEH22-7,CEH22,2015,-0.422,-0.33499999999999985,-0.08700000000000013,-0.08700000000000017,4.163336342344337e-17
CEH22-7,CEH22,2016,-0.336,-0.24899999999999983,-0.08700000000000019,-0.08700000000000017,-1.3877787807814457e-17
CEH22-7,CEH22,2017,-0.2833333333333333,-0.19633333333333317,-0.08700000000000016,-0.08700000000000017,1.3877787807814457e-17
CEH22-7,CEH22,2018,-0.3226666666666667,-0.23566666666666652,-0.08700000000000019,-0.08700000000000017,-1.3877787807814457e-17
CEH22-7,CEH22,2019,-0.4493333333333333,-0.3623333333333331,-0.08700000000000019,-0.08700000000000017,-1.3877787807814457e-17
CEH23-1,CEH23,2015,-0.2673333333333333,-0.20033333333333317,-0.06700000000000014,-0.06700000000000014,0.0
CEH23-1,CEH23,2016,-0.19999999999999998,-0.13299999999999984,-0.06700000000000014,-0.06700000000000014,0.0
CEH23-2,CEH23,2015,-0.2673333333333333,-0.2523333333333345,-0.014999999999998792,-0.014999999999998778,-1.3877787807814457e-17
CEH23-2,CEH23,2016,-0.19999999999999998,-0.18500000000000122,-0.014999999999998764,-0.014999999999998778,1.3877787807814457e-17
CEH23-3,CEH23,2015,-0.2673333333333333,-0.3193333333333329,0.0519999999999996,0.051999999999999616,-1.3877787807814457e-17
CEH23-3,CEH23,2016,-0.19999999999999998,-0.2519999999999996,0.05199999999999963,0.051999999999999616,1.3877787807814457e-17
CEH23-4,CEH23,2015,-0.2673333333333333,-0.2453333333333331,-0.022000000000000214,-0.022000000000000214,0.0
CEH23-4,CEH23,2016,-0.19999999999999998,-0.17799999999999977,-0.022000000000000214,-0.022000000000000214,0.0
CEH23-5,CEH23,2015,-0.2673333333333333,-0.31833333333333347,0.051000000000000156,0.05100000000000017,-1.3877787807814457e-17
CEH23-5,CEH23,2016,-0.19999999999999998,-0.25100000000000017,0.051000000000000184,0.05100000000000017,1.3877787807814457e-17
CEH24-1,CEH24,2015,-0.198,-0.1639999999999993,-0.034000000000000696,-0.03400000000000068,-1.3877787807814457e-17
CEH24-1,CEH24,2016,-0.050666666666666624,-0.016666666666665962,-0.03400000000000066,-0.03400000000000068,2.0816681711721685e-17
CEH24-1,CEH24,2017,0.03733333333333334,0.07133333333333403,-0.03400000000000068,-0.03400000000000068,0.0
CEH24-1,CEH24,2018,-0.008666666666666663,0.02533333333333403,-0.034000000000000696,-0.03400000000000068,-1.3877787807814457e-17
CEH24-1,CEH24,2019,-0.12666666666666665,-0.09266666666666598,-0.03400000000000067,-0.03400000000000068,1.3877787807814457e-17
CEH24-2,CEH24,2015,-0.198,-0.09799999999999945,-0.10000000000000056,-0.10000000000000053,-2.7755575615628914e-17
CEH24-2,CEH24,2016,-0.050666666666666624,0.04933333333333388,-0.1000000000000005,-0.10000000000000053,2.7755575615628914e-17
CEH24-2,CEH24,2017,0.03733333333333334,0.13733333333333386,-0.10000000000000052,-0.10000000000000053,1.3877787807814457e-17
CEH24-2,CEH24,2018,-0.008666666666666663,0.09133333333333389,-0.10000000000000056,-0.10000000000000053,-2.7755575615628914e-17
CEH24-2,CEH24,2019,-0.12666666666666665,-0.026666666666666127,-0.10000000000000052,-0.10000000000000053,1.3877787807814457e-17
CEH24-4,CEH24,2015,-0.198,0.00900000000000074,-0.20700000000000074,-0.20700000000000074,0.0
CEH24-4,CEH24,2016,-0.050666666666666624,0.15633333333333407,-0.20700000000000068,-0.20700000000000074,5.551115123125783e-17
CEH24-4,CEH24,2017,0.03733333333333334,0.24433333333333404,-0.20700000000000068,-0.20700000000000074,5.551115123125783e-17
CEH24-4,CEH24,2018,-0.008666666666666663,0.19833333333333408,-0.20700000000000074,-0.20700000000000074,0.0
CEH24-4,CEH24,2019,-0.12666666666666665,0.08033333333333408,-0.20700000000000074,-0.20700000000000074,0.0
CEH24-5,CEH24,2015,-0.198,-0.05199999999999918,-0.14600000000000082,-0.1460000000000008,-2.7755575615628914e-17
CEH24-5,CEH24,2016,-0.050666666666666624,0.09533333333333414,-0.14600000000000077,-0.1460000000000008,2.7755575615628914e-17
CEH24-5,CEH24,2017,0.03733333333333334,0.18333333333333413,-0.1460000000000008,-0.1460000000000008,0.0
CEH24-5,CEH24,2018,-0.008666666666666663,0.13733333333333414,-0.1460000000000008,-0.1460000000000008,0.0
CEH24-5,CEH24,2019,-0.12666666666666665,0.019333333333334136,-0.1460000000000008,-0.1460000000000008,0.0
CEH26-1,CEH26,2015,-0.2743333333333334,-0.24233999999999992,-0.03199333333333346,-0.031994666666666734,1.3333333332768427e-06
CEH26-1,CEH26,2016,-0.20299999999999999,-0.1710066666666666,-0.031993333333333374,-0.031994666666666734,1.3333333333601094e-06
CEH26-1,CEH26,2017,-0.11900000000000002,-0.08700666666666663,-0.03199333333333339,-0.031994666666666734,1.3333333333462316e-06
CEH26-1,CEH26,2018,-0.11166666666666669,-0.0796733333333333,-0.03199333333333339,-0.031994666666666734,1.3333333333462316e-06
CEH26-1,CEH26,2019,-0.159,-0.12699999999999995,-0.032000000000000056,-0.031994666666666734,-5.333333333322476e-06
CEH26-2,CEH26,2015,-0.2743333333333334,-0.23234000000000016,-0.041993333333333216,-0.04199466666666649,1.3333333332768427e-06
CEH26-2,CEH26,2016,-0.20299999999999999,-0.16100666666666683,-0.04199333333333316,-0.04199466666666649,1.3333333333323538e-06
CEH26-2,CEH26,2017,-0.11900000000000002,-0.07700666666666686,-0.04199333333333316,-0.04199466666666649,1.3333333333323538e-06
CEH26-2,CEH26,2018,-0.11166666666666669,-0.06967333333333355,-0.04199333333333315,-0.04199466666666649,1.3333333333462316e-06
CEH26-2,CEH26,2019,-0.159,-0.11700000000000021,-0.04199999999999979,-0.04199466666666649,-5.333333333294721e-06
CEH26-3,CEH26,2015,-0.2743333333333334,-0.29033999999999993,0.016006666666666558,0.016005333333333323,1.3333333332352093e-06
CEH26-3,CEH26,2016,-0.20299999999999999,-0.2190066666666667,0.016006666666666725,0.016005333333333323,1.3333333334017428e-06
CEH26-3,CEH26,2017,-0.11900000000000002,-0.13500666666666666,0.01600666666666664,0.016005333333333323,1.333333333318476e-06
CEH26-3,CEH26,2018,-0.11166666666666669,-0.12767333333333336,0.01600666666666667,0.016005333333333323,1.3333333333462316e-06
CEH26-3,CEH26,2019,-0.159,-0.17500000000000002,0.016000000000000014,0.016005333333333323,-5.333333333308599e-06
CEH26-4,CEH26,2015,-0.2743333333333334,-0.34034000000000064,0.06600666666666727,0.06600533333333403,1.3333333332421482e-06
CEH26-4,CEH26,2016,-0.20299999999999999,-0.2690066666666674,0.06600666666666741,0.06600533333333403,1.333333333380926e-06
CEH26-4,CEH26,2017,-0.11900000000000002,-0.18500666666666737,0.06600666666666735,0.06600533333333403,1.333333333325415e-06
CEH26-4,CEH26,2018,-0.11166666666666669,-0.17767333333333407,0.06600666666666738,0.06600533333333403,1.3333333333531705e-06
CEH26-4,CEH26,2019,-0.159,-0.2250000000000007,0.0660000000000007,0.06600533333333403,-5.333333333329415e-06
CEH26-5,CEH26,2015,-0.2743333333333334,-0.20334000000000024,-0.07099333333333313,-0.07099466666666641,1.3333333332837816e-06
CEH26-5,CEH26,2016,-0.20299999999999999,-0.13200666666666694,-0.07099333333333305,-0.07099466666666641,1.3333333333670483e-06
CEH26-5,CEH26,2017,-0.11900000000000002,-0.04800666666666693,-0.07099333333333309,-0.07099466666666641,1.333333333325415e-06
CEH26-5,CEH26,2018,-0.11166666666666669,-0.0406733333333336,-0.07099333333333309,-0.07099466666666641,1.333333333325415e-06
CEH26-5,CEH26,2019,-0.159,-0.08800000000000026,-0.07099999999999974,-0.07099466666666641,-5.333333333329415e-06
CEH4-1,CEH4,2011,-0.3173333333333333,-0.24433333333333293,-0.07300000000000037,-0.07300000000000041,4.163336342344337e-17
CEH4-1,CEH4,2012,-0.51,-0.43699999999999956,-0.07300000000000045,-0.07300000000000041,-4.163336342344337e-17
CEH4-1,CEH4,2013,-0.5513333333333333,-0.47833333333333294,-0.0730000000000004,-0.07300000000000041,1.3877787807814457e-17
CEH4-1,CEH4,2014,-0.5453333333333334,-0.47233333333333294,-0.07300000000000051,-0.07300000000000041,-9.71445146547012e-17
CEH4-1,CEH4,2015,-0.6193333333333334,-0.5463333333333329,-0.07300000000000051,-0.07300000000000041,-9.71445146547012e-17
CEH4-1,CEH4,2016,-0.5066666666666666,-0.4336666666666663,-0.07300000000000029,-0.07300000000000041,1.249000902703301e-16
CEH4-1,CEH4,2017,-0.44866666666666666,-0.37566666666666626,-0.0730000000000004,-0.07300000000000041,1.3877787807814457e-17
CEH4-1,CEH4,2018,-0.49466666666666664,-0.42166666666666625,-0.0730000000000004,-0.07300000000000041,1.3877787807814457e-17
CEH4-1,CEH4,2019,-0.6173333333333334,-0.544333333333333,-0.0730000000000004,-0.07300000000000041,1.3877787807814457e-17
CEH4-2,CEH4,2011,-0.3173333333333333,-0.3763333333333335,0.05900000000000022,0.059000000000000136,8.326672684688674e-17
CEH4-2,CEH4,2012,-0.51,-0.5690000000000002,0.05900000000000016,0.059000000000000136,2.7755575615628914e-17
CEH4-2,CEH4,2013,-0.5513333333333333,-0.6103333333333335,0.05900000000000016,0.059000000000000136,2.7755575615628914e-17
CEH4-2,CEH4,2014,-0.5453333333333334,-0.6043333333333335,0.05900000000000005,0.059000000000000136,-8.326672684688674e-17
CEH4-2,CEH4,2015,-0.6193333333333334,-0.6783333333333335,0.05900000000000005,0.059000000000000136,-8.326672684688674e-17
CEH4-2,CEH4,2016,-0.5066666666666666,-0.5656666666666668,0.05900000000000016,0.059000000000000136,2.7755575615628914e-17
CEH4-2,CEH4,2017,-0.44866666666666666,-0.5076666666666668,0.05900000000000016,0.059000000000000136,2.7755575615628914e-17
CEH4-2,CEH4,2018,-0.49466666666666664,-0.5536666666666668,0.05900000000000011,0.059000000000000136,-2.7755575615628914e-17
CEH4-2,CEH4,2019,-0.6173333333333334,-0.6763333333333336,0.05900000000000016,0.059000000000000136,2.7755575615628914e-17
CEH4-3,CEH4,2011,-0.3173333333333333,-0.3983333333333329,0.08099999999999957,0.08099999999999949,8.326672684688674e-17
CEH4-3,CEH4,2012,-0.51,-0.5909999999999995,0.08099999999999952,0.08099999999999949,2.7755575615628914e-17
CEH4-3,CEH4,2013,-0.5513333333333333,-0.6323333333333329,0.08099999999999952,0.08099999999999949,2.7755575615628914e-17
CEH4-3,CEH4,2014,-0.5453333333333334,-0.6263333333333329,0.0809999999999994,0.08099999999999949,-8.326672684688674e-17
CEH4-3,CEH4,2015,-0.6193333333333334,-0.7003333333333328,0.0809999999999994,0.08099999999999949,-8.326672684688674e-17
CEH4-3,CEH4,2016,-0.5066666666666666,-0.5876666666666661,0.08099999999999952,0.08099999999999949,2.7755575615628914e-17
CEH4-3,CEH4,2017,-0.44866666666666666,-0.5296666666666662,0.08099999999999952,0.08099999999999949,2.7755575615628914e-17
CEH4-3,CEH4,2018,-0.49466666666666664,-0.5756666666666661,0.08099999999999946,0.08099999999999949,-2.7755575615628914e-17
CEH4-3,CEH4,2019,-0.6173333333333334,-0.6983333333333329,0.08099999999999952,0.08099999999999949,2.7755575615628914e-17
CEH5-1,CEH5,2011,-0.21266666666666664,-0.17366666666666697,-0.038999999999999674,-0.04264092906465756,0.0036409290646578843
CEH5-1,CEH5,2012,-0.29666666666666663,-0.257666666666667,-0.038999999999999646,-0.04264092906465756,0.003640929064657912
CEH5-1,CEH5,2013,-0.2878870056497175,-0.2423333333333336,-0.04555367231638388,-0.04264092906465756,-0.0029127432517263227
CEH5-1,CEH5,2014,-0.2352203389830508,-0.18966666666666696,-0.04555367231638385,-0.04264092906465756,-0.002912743251726295
CEH5-1,CEH5,2015,-0.26788700564971746,-0.22233333333333363,-0.045553672316383825,-0.04264092906465756,-0.002912743251726267
CEH5-1,CEH5,2016,-0.17522033898305084,-0.12966666666666696,-0.04555367231638388,-0.04264092906465756,-0.0029127432517263227
CEH5-1,CEH5,2017,-0.11122033898305084,-0.06566666666666697,-0.04555367231638387,-0.04264092906465756,-0.002912743251726309
CEH5-1,CEH5,2018,-0.10600000000000001,-0.06700000000000031,-0.0389999999999997,-0.04264092906465756,0.0036409290646578565
CEH5-1,CEH5,2019,-0.16533333333333336,-0.12633333333333366,-0.0389999999999997,-0.04264092906465756,0.0036409290646578565
CEH5-2,CEH5,2011,-0.21266666666666664,-0.18666666666666684,-0.0259999999999998,-0.029640929064657668,0.003640929064657867
CEH5-2,CEH5,2012,-0.29666666666666663,-0.27066666666666683,-0.0259999999999998,-0.029640929064657668,0.003640929064657867
CEH5-2,CEH5,2013,-0.2878870056497175,-0.2553333333333335,-0.03255367231638395,-0.029640929064657668,-0.0029127432517262845
CEH5-2,CEH5,2014,-0.2352203389830508,-0.20266666666666683,-0.03255367231638398,-0.029640929064657668,-0.0029127432517263123
CEH5-2,CEH5,2015,-0.26788700564971746,-0.23533333333333353,-0.032553672316383925,-0.029640929064657668,-0.0029127432517262568
CEH5-2,CEH5,2016,-0.17522033898305084,-0.14266666666666686,-0.03255367231638398,-0.029640929064657668,-0.0029127432517263123
CEH5-2,CEH5,2017,-0.11122033898305084,-0.07866666666666687,-0.032553672316383966,-0.029640929064657668,-0.0029127432517262984
CEH5-2,CEH5,2018,-0.10600000000000001,-0.08000000000000021,-0.0259999999999998,-0.029640929064657668,0.003640929064657867
CEH5-2,CEH5,2019,-0.16533333333333336,-0.13933333333333356,-0.0259999999999998,-0.029640929064657668,0.003640929064657867
CEH5-3,CEH5,2011,-0.21266666666666664,-0.17666666666666705,-0.03599999999999959,-0.03964092906465746,0.0036409290646578704
CEH5-3,CEH5,2012,-0.29666666666666663,-0.26066666666666705,-0.03599999999999959,-0.03964092906465746,0.0036409290646578704
CEH5-3,CEH5,2013,-0.2878870056497175,-0.2453333333333337,-0.04255367231638377,-0.03964092906465746,-0.002912743251726309
CEH5-3,CEH5,2014,-0.2352203389830508,-0.19266666666666704,-0.04255367231638377,-0.03964092906465746,-0.002912743251726309
CEH5-3,CEH5,2015,-0.26788700564971746,-0.22533333333333375,-0.04255367231638371,-0.03964092906465746,-0.0029127432517262533
CEH5-3,CEH5,2016,-0.17522033898305084,-0.13266666666666707,-0.04255367231638377,-0.03964092906465746,-0.002912743251726309
