well,window_end_year,n_years_in_window,MSL5_m_bg,MAX5_m_bg,n_interp_in_window,cluster_id,cluster_label,network,msl5_excluded,msl5_excluded_reason
nw4,2018,5,-0.08399999999999999,0.018,0,2,C2 (Dune),Reference,False,
nw4,2019,5,-0.15,-0.04,0,2,C2 (Dune),Reference,False,
nw4,2020,5,-0.126,-0.038000000000000006,0,2,C2 (Dune),Reference,False,
nw4,2021,5,-0.132,-0.036000000000000004,0,2,C2 (Dune),Reference,False,
nw4,2022,5,-0.12333333333333334,-0.03,0,2,C2 (Dune),Reference,False,
nw4,2023,5,-0.14733333333333334,-0.026000000000000002,0,2,C2 (Dune),Reference,False,
nw4,2024,5,-0.07733333333333334,0.036,0,2,C2 (Dune),Reference,False,
nw4,2025,5,-0.10200000000000001,0.036,0,2,C2 (Dune),Reference,False,
nw4b,2010,5,-0.0787111111111111,0.02266666666666666,0,2,C2 (Dune),Reference,False,
nw4b,2011,5,-0.148,-0.022,0,2,C2 (Dune),Reference,False,
nw4b,2012,5,-0.2753333333333334,-0.154,0,2,C2 (Dune),Reference,False,
nw4b,2013,5,-0.29133333333333333,-0.15,0,2,C2 (Dune),Reference,False,
nw4b,2014,5,-0.274,-0.15,0,2,C2 (Dune),Reference,False,
nw4b,2015,5,-0.29533333333333334,-0.15999999999999998,0,2,C2 (Dune),Reference,False,
nw4b,2016,5,-0.21933333333333332,-0.11199999999999999,0,2,C2 (Dune),Reference,False,
nw4b,2017,5,-0.10866666666666666,0.013999999999999999,0,2,C2 (Dune),Reference,False,
nw4b,2018,5,-0.11066666666666666,0.005999999999999998,0,2,C2 (Dune),Reference,False,
nw4b,2019,5,-0.184,-0.062,0,2,C2 (Dune),Reference,False,
nw4b,2020,5,-0.15999999999999998,-0.055999999999999994,0,2,C2 (Dune),Reference,False,
nw4b,2021,5,-0.16266666666666665,-0.054000000000000006,0,2,C2 (Dune),Reference,False,
nw4b,2022,5,-0.15533333333333332,-0.048,0,2,C2 (Dune),Reference,False,
nw4b,2023,5,-0.1746666666666667,-0.042,0,2,C2 (Dune),Reference,False,
nw4b,2024,5,-0.09533333333333334,0.030000000000000006,0,2,C2 (Dune),Reference,False,
nw4b,2025,5,-0.11800000000000002,0.036000000000000004,0,2,C2 (Dune),Reference,False,
nw5,2010,5,-0.1879689265536723,-0.005333333333333345,1,3,C3 (Western Residual),Reference,False,
nw5,2011,5,-0.3446666666666666,-0.13399999999999998,0,3,C3 (Western Residual),Reference,False,
nw5,2012,5,-0.5639999999999998,-0.392,0,3,C3 (Western Residual),Reference,False,
nw5,2013,5,-0.5319999999999998,-0.354,0,3,C3 (Western Residual),Reference,False,
nw5,2014,5,-0.49800000000000005,-0.354,0,3,C3 (Western Residual),Reference,False,
nw5,2015,5,-0.548,-0.39399999999999996,0,3,C3 (Western Residual),Reference,False,
nw5,2016,5,-0.37933333333333336,-0.24799999999999994,0,3,C3 (Western Residual),Reference,False,
nw5,2017,5,-0.30200000000000005,-0.10600000000000001,0,3,C3 (Western Residual),Reference,False,
nw5,2018,5,-0.382,-0.21400000000000002,0,3,C3 (Western Residual),Reference,False,
nw5,2019,5,-0.5406666666666666,-0.37,0,3,C3 (Western Residual),Reference,False,
nw5,2020,5,-0.4926666666666667,-0.34199999999999997,0,3,C3 (Western Residual),Reference,False,
nw5,2021,5,-0.46466666666666673,-0.2899999999999999,0,3,C3 (Western Residual),Reference,False,
nw5,2022,5,-0.4106666666666666,-0.22599999999999998,0,3,C3 (Western Residual),Reference,False,
nw5,2023,5,-0.44000000000000006,-0.242,0,3,C3 (Western Residual),Reference,False,
nw5,2024,5,-0.2653333333333333,-0.07999999999999999,0,3,C3 (Western Residual),Reference,False,
nw5,2025,5,-0.29,-0.08800000000000001,0,3,C3 (Western Residual),Reference,False,
nw6,2010,5,-0.09292777777777779,0.06575,0,3,C3 (Western Residual),Reference,False,
nw6,2011,5,-0.23533333333333334,-0.052000000000000005,0,3,C3 (Western Residual),Reference,False,
nw6,2017,5,-0.20133333333333336,-0.044,0,3,C3 (Western Residual),Reference,False,
nw6,2018,5,-0.252,-0.128,0,3,C3 (Western Residual),Reference,False,
nw6,2019,5,-0.39333333333333337,-0.266,0,3,C3 (Western Residual),Reference,False,
nw6,2020,5,-0.3613333333333334,-0.246,0,3,C3 (Western Residual),Reference,False,
nw6,2021,5,-0.34600000000000003,-0.21000000000000002,0,3,C3 (Western Residual),Reference,False,
nw6,2022,5,-0.30533333333333335,-0.14200000000000002,0,3,C3 (Western Residual),Reference,False,
nw6,2023,5,-0.328,-0.142,0,3,C3 (Western Residual),Reference,False,
nw6,2024,5,-0.17533333333333334,-0.0040000000000000036,0,3,C3 (Western Residual),Reference,False,
nw6,2025,5,-0.19866666666666669,-0.006,0,3,C3 (Western Residual),Reference,False,
nw7,2010,5,-0.7927777777777777,-0.629,0,3,C3 (Western Residual),Reference,False,
nw7,2011,5,-0.9560000000000001,-0.776,0,3,C3 (Western Residual),Reference,False,
nw7,2017,5,-1.0113333333333334,-0.8160000000000001,0,3,C3 (Western Residual),Reference,False,
nw7,2018,5,-1.0733333333333335,-0.8979999999999999,0,3,C3 (Western Residual),Reference,False,
nw7,2019,5,-1.2346666666666666,-1.0579999999999998,0,3,C3 (Western Residual),Reference,False,
nw7,2020,5,-1.212,-1.052,0,3,C3 (Western Residual),Reference,False,
nw7,2021,5,-1.1866666666666665,-1.042,0,3,C3 (Western Residual),Reference,False,
nw7,2022,5,-1.1046666666666667,-0.982,0,3,C3 (Western Residual),Reference,False,
nw7,2023,5,-1.1253333333333333,-0.986,0,3,C3 (Western Residual),Reference,False,
nw7,2024,5,-0.9360000000000002,-0.8160000000000001,0,3,C3 (Western Residual),Reference,False,
nw7,2025,5,-0.9226666666666666,-0.78,0,3,C3 (Western Residual),Reference,False,
nw8,2010,5,-0.8783222222222221,-0.6595,0,5,C5 (Coastal Forest),Extended,False,
nw8,2011,5,-1.0459999999999998,-0.818,0,5,C5 (Coastal Forest),Extended,False,
nw8,2012,5,-1.2653333333333334,-1.096,0,5,C5 (Coastal Forest),Extended,False,
nw8,2013,5,-1.2893333333333334,-1.126,0,5,C5 (Coastal Forest),Extended,False,
nw8,2014,5,-1.2706666666666666,-1.152,0,5,C5 (Coastal Forest),Extended,False,
nw8,2015,5,-1.3220000000000003,-1.18,0,5,C5 (Coastal Forest),Extended,False,
nw8b,2020,5,-1.3373333333333335,-1.206,0,3,C3 (Western Residual),Extended,False,
nw8b,2021,5,-1.3153333333333335,-1.174,0,3,C3 (Western Residual),Extended,False,
nw8b,2022,5,-1.2533333333333334,-1.1280000000000001,0,3,C3 (Western Residual),Extended,False,
nw8b,2023,5,-1.2766666666666666,-1.128,0,3,C3 (Western Residual),Extended,False,
nw8b,2024,5,-1.1193333333333333,-0.9940000000000001,0,3,C3 (Western Residual),Extended,False,
nw8b,2025,5,-1.1246666666666667,-0.976,0,3,C3 (Western Residual),Extended,False,
nw9,2010,5,-0.21923333333333334,0.011499999999999965,0,5,C5 (Coastal Forest),Reference,False,
nw9,2011,5,-0.36233333333333334,-0.125,0,5,C5 (Coastal Forest),Reference,False,
nw9,2012,5,-0.633,-0.449,0,5,C5 (Coastal Forest),Reference,False,
nw9,2013,5,-0.6903333333333334,-0.489,0,5,C5 (Coastal Forest),Reference,False,
nw9,2014,5,-0.6816666666666668,-0.5229999999999999,0,5,C5 (Coastal Forest),Reference,False,
nw9,2015,5,-0.7383333333333333,-0.567,0,5,C5 (Coastal Forest),Reference,False,
nw9,2016,5,-0.6476666666666666,-0.481,0,5,C5 (Coastal Forest),Reference,False,
nw9,2017,5,-0.569,-0.40700000000000003,0,5,C5 (Coastal Forest),Reference,False,
nw9,2018,5,-0.6156666666666667,-0.481,0,5,C5 (Coastal Forest),Reference,False,
nw9,2019,5,-0.753,-0.625,0,5,C5 (Coastal Forest),Reference,False,
nw9,2020,5,-0.747,-0.637,0,5,C5 (Coastal Forest),Reference,False,
nw9,2021,5,-0.7456666666666667,-0.639,0,5,C5 (Coastal Forest),Reference,False,
nw9,2022,5,-0.7103333333333334,-0.603,0,5,C5 (Coastal Forest),Reference,False,
nw9,2023,5,-0.733,-0.605,0,5,C5 (Coastal Forest),Reference,False,
nw9,2024,5,-0.599,-0.485,0,5,C5 (Coastal Forest),Reference,False,
nw9,2025,5,-0.5916666666666667,-0.45500000000000007,0,5,C5 (Coastal Forest),Reference,False,
p2,2024,5,-0.18933333333333335,0.003999999999999999,0,1,C1 (Lake Edge),Extended,False,
p2,2025,5,-0.2053333333333333,-1.0408340855860842e-18,0,1,C1 (Lake Edge),Extended,False,
pe,2024,5,-0.4613333333333333,-0.316,0,2,C2 (Dune),Extended,False,
pe,2025,5,-0.5113333333333333,-0.346,0,2,C2 (Dune),Extended,False,
pw,2024,5,-0.4033333333333333,-0.298,0,3,C3 (Western Residual),Extended,False,
pw,2025,5,-0.40199999999999997,-0.276,0,3,C3 (Western Residual),Extended,False,
t41a,2015,5,-0.2666666666666667,-0.052000000000000005,0,2,C2 (Dune),Reference,False,
t41a,2016,5,-0.07666666666666667,0.11399999999999999,0,2,C2 (Dune),Reference,False,
t41a,2017,5,-0.004666666666666652,0.18,0,2,C2 (Dune),Reference,False,
t41a,2018,5,-0.09333333333333332,0.049999999999999996,0,2,C2 (Dune),Reference,False,
t41a,2019,5,-0.2553333333333333,-0.122,0,2,C2 (Dune),Reference,False,
t41a,2020,5,-0.15199999999999997,-1.1102230246251566e-17,0,2,C2 (Dune),Reference,False,
t41a,2021,5,-0.15533333333333332,0.004000000000000015,0,2,C2 (Dune),Reference,False,
t41a,2022,5,-0.0966666666666667,0.13999999999999999,0,2,C2 (Dune),Reference,False,
t41a,2023,5,-0.1166666666666667,0.13399999999999998,0,2,C2 (Dune),Reference,False,
t41a,2024,5,0.07666666666666663,0.31799999999999995,0,2,C2 (Dune),Reference,False,
t41a,2025,5,0.016666666666666642,0.296,0,2,C2 (Dune),Reference,False,
t41b,2015,5,-0.22333333333333333,-0.033999999999999975,0,2,C2 (Dune),Reference,False,
t41b,2016,5,-0.12000000000000002,0.040000000000000015,0,2,C2 (Dune),Reference,False,
t41b,2017,5,-0.04599999999999999,0.11000000000000001,0,2,C2 (Dune),Reference,False,
t41b,2018,5,-0.0794,0.054000000000000006,0,2,C2 (Dune),Reference,False,
t41b,2019,5,-0.17406666666666665,-0.04,0,2,C2 (Dune),Reference,False,
t41b,2020,5,-0.12006666666666665,-0.018000000000000002,0,2,C2 (Dune),Reference,False,
t41b,2021,5,-0.11339999999999997,-0.0020000000000000018,0,2,C2 (Dune),Reference,False,
t41b,2022,5,-0.0834,0.05,0,2,C2 (Dune),Reference,False,
t41b,2023,5,-0.10533333333333332,0.05,0,2,C2 (Dune),Reference,False,
t41b,2024,5,-0.018666666666666658,0.128,0,2,C2 (Dune),Reference,False,
t41b,2025,5,-0.05266666666666666,0.136,0,2,C2 (Dune),Reference,False,
t41c,2015,5,-0.26466666666666666,-0.08600000000000001,0,2,C2 (Dune),Reference,False,
t41c,2016,5,-0.16133333333333333,-0.012,0,2,C2 (Dune),Reference,False,
t41c,2017,5,-0.08533333333333332,0.06000000000000001,0,2,C2 (Dune),Reference,False,
t41c,2018,5,-0.10333333333333332,0.020000000000000004,0,2,C2 (Dune),Reference,False,
t41c,2019,5,-0.1973333333333333,-0.06599999999999999,0,2,C2 (Dune),Reference,False,
t41c,2020,5,-0.14533333333333331,-0.036,0,2,C2 (Dune),Reference,False,
t41c,2021,5,-0.146,-0.031999999999999994,0,2,C2 (Dune),Reference,False,
t41c,2022,5,-0.11533333333333333,0.015999999999999997,0,2,C2 (Dune),Reference,False,
t41c,2023,5,-0.14333333333333337,0.016,0,2,C2 (Dune),Reference,False,
t41c,2024,5,-0.03933333333333334,0.10800000000000001,0,2,C2 (Dune),Reference,False,
t41c,2025,5,-0.07266666666666667,0.09000000000000001,0,2,C2 (Dune),Reference,False,
t41d,2015,5,-0.45600000000000007,-0.298,0,2,C2 (Dune),Reference,False,
t41d,2016,5,-0.36333333333333334,-0.23800000000000004,0,2,C2 (Dune),Reference,False,
t41d,2017,5,-0.2846666666666667,-0.158,0,2,C2 (Dune),Reference,False,
t41d,2018,5,-0.30466666666666664,-0.19,0,2,C2 (Dune),Reference,False,
t41d,2019,5,-0.384,-0.22000000000000003,0,2,C2 (Dune),Reference,False,
t41d,2020,5,-0.33799999999999997,-0.198,0,2,C2 (Dune),Reference,False,
t41d,2021,5,-0.3386666666666666,-0.192,0,2,C2 (Dune),Reference,False,
t41d,2022,5,-0.308,-0.152,0,2,C2 (Dune),Reference,False,
t41d,2023,5,-0.32733333333333337,-0.148,0,2,C2 (Dune),Reference,False,
t41d,2024,5,-0.238,-0.11000000000000001,0,2,C2 (Dune),Reference,False,
t41d,2025,5,-0.2686666666666667,-0.12,0,2,C2 (Dune),Reference,False,
wmc1,2013,5,-0.4033333333333333,-0.26,0,2,C2 (Dune),Reference,False,
wmc1,2014,5,-0.386,-0.262,0,2,C2 (Dune),Reference,False,
wmc1,2015,5,-0.4213333333333333,-0.296,0,2,C2 (Dune),Reference,False,
wmc1,2016,5,-0.31866666666666665,-0.22200000000000003,0,2,C2 (Dune),Reference,False,
wmc1,2017,5,-0.23466666666666663,-0.13,0,2,C2 (Dune),Reference,False,
wmc1,2018,5,-0.2593333333333333,-0.164,0,2,C2 (Dune),Reference,False,
wmc1,2019,5,-0.354,-0.25,0,2,C2 (Dune),Reference,False,
wmc1,2020,5,-0.30866666666666664,-0.21800000000000003,0,2,C2 (Dune),Reference,False,
wmc1,2021,5,-0.31599999999999995,-0.22000000000000003,0,2,C2 (Dune),Reference,False,
wmc1,2022,5,-0.27799999999999997,-0.16599999999999998,0,2,C2 (Dune),Reference,False,
wmc1,2023,5,-0.31466666666666665,-0.16399999999999998,0,2,C2 (Dune),Reference,False,
wmc1,2024,5,-0.20533333333333337,-0.044,0,2,C2 (Dune),Reference,False,
wmc1,2025,5,-0.23466666666666666,-0.05,0,2,C2 (Dune),Reference,False,
wmc2,2013,5,-0.5082000000000001,-0.336,1,3,C3 (Western Residual),Reference,False,
wmc2,2014,5,-0.44820000000000004,-0.286,1,3,C3 (Western Residual),Reference,False,
wmc2,2015,5,-0.4895333333333333,-0.324,1,3,C3 (Western Residual),Reference,False,
wmc2,2016,5,-0.31620000000000004,-0.164,1,3,C3 (Western Residual),Reference,False,
wmc2,2017,5,-0.2533333333333333,-0.06599999999999999,0,3,C3 (Western Residual),Reference,False,
wmc2,2018,5,-0.3346666666666667,-0.184,0,3,C3 (Western Residual),Reference,False,
wmc2,2019,5,-0.4873333333333334,-0.332,0,3,C3 (Western Residual),Reference,False,
wmc2,2020,5,-0.4326666666666667,-0.294,0,3,C3 (Western Residual),Reference,False,
wmc2,2021,5,-0.404,-0.26400000000000007,0,3,C3 (Western Residual),Reference,False,
wmc2,2022,5,-0.356,-0.24000000000000005,0,3,C3 (Western Residual),Reference,False,
wmc2,2023,5,-0.372,-0.23200000000000004,0,3,C3 (Western Residual),Reference,False,
wmc2,2024,5,-0.2033333333333333,-0.072,0,3,C3 (Western Residual),Reference,False,
wmc2,2025,5,-0.23266666666666663,-0.084,0,3,C3 (Western Residual),Reference,False,
wmc3,2014,5,-1.1264420289855073,-1.004,1,3,C3 (Western Residual),Reference,False,
wmc3,2015,5,-1.1671086956521741,-1.028,1,3,C3 (Western Residual),Reference,False,
wmc3,2016,5,-1.037108695652174,-0.906,1,3,C3 (Western Residual),Reference,False,
wmc3,2017,5,-0.9566666666666667,-0.7939999999999999,0,3,C3 (Western Residual),Reference,False,
wmc3,2018,5,-1.0059999999999998,-0.8700000000000001,0,3,C3 (Western Residual),Reference,False,
wmc3,2019,5,-1.1426666666666667,-1.0,0,3,C3 (Western Residual),Reference,False,
wmc3,2020,5,-1.1173333333333333,-0.998,0,3,C3 (Western Residual),Reference,False,
wmc3,2021,5,-1.0899999999999999,-0.966,0,3,C3 (Western Residual),Reference,False,
wmc3,2022,5,-1.0180000000000002,-0.922,0,3,C3 (Western Residual),Reference,False,
wmc3,2023,5,-1.0466666666666666,-0.916,0,3,C3 (Western Residual),Reference,False,
wmc3,2024,5,-0.8873333333333333,-0.772,0,3,C3 (Western Residual),Reference,False,
wmc3,2025,5,-0.8773333333333333,-0.7420000000000001,0,3,C3 (Western Residual),Reference,False,
wmc4,2016,5,-0.5599999999999999,-0.33599999999999997,0,3,C3 (Western Residual),Reference,False,
wmc4,2017,5,-0.43066666666666664,-0.20600000000000002,0,3,C3 (Western Residual),Reference,False,
wmc4,2018,5,-0.4613333333333333,-0.28,0,3,C3 (Western Residual),Reference,False,
wmc4,2019,5,-0.5766666666666668,-0.42200000000000004,0,3,C3 (Western Residual),Reference,False,
wmc4,2020,5,-0.554,-0.388,0,3,C3 (Western Residual),Reference,False,
wmc4,2021,5,-0.554,-0.378,0,3,C3 (Western Residual),Reference,False,
wmc4,2022,5,-0.5006666666666667,-0.27199999999999996,0,3,C3 (Western Residual),Reference,False,
wmc4,2023,5,-0.5186666666666666,-0.26999999999999996,0,3,C3 (Western Residual),Reference,False,
wmc4,2024,5,-0.3673333333333333,-0.122,0,3,C3 (Western Residual),Reference,False,
wmc4,2025,5,-0.36866666666666664,-0.09999999999999999,0,3,C3 (Western Residual),Reference,False,
