h,P_m,PET,P_m_lag1,h_prev,Delta_h,Drainage_Component,Well_Name,Period,neg_h_prev
-0.6,0.0928,0.0732113315525394,0.036,-0.46,-0.13999999999999996,-0.08160830446110748,CEH19,Before,0.46
-0.72,0.0467999999999999,0.0950617894328077,0.0928,-0.6,-0.12,-0.12255938087732335,CEH19,Before,0.6
-0.84,0.0482,0.1114667149283253,0.0467999999999999,-0.72,-0.12,-0.01746299299986223,CEH19,Before,0.72
-0.95,0.1094,0.0867842407605443,0.0482,-0.84,-0.10999999999999999,-0.050186864271512005,CEH19,Before,0.84
-1.0,0.008,0.073284763184297,0.1094,-0.95,-0.050000000000000044,-0.11640230910527799,CEH19,Before,0.95
-1.08,0.1586,0.0510163115657431,0.008,-1.0,-0.08000000000000007,-0.010232970590853221,CEH19,Before,1.0
-0.88,0.059,0.0276717307400491,0.1586,-1.08,0.20000000000000007,-0.024682600312449274,CEH19,Before,1.08
-0.81,0.0684,0.0189157563345319,0.059,-0.88,0.06999999999999995,0.0005083971675239503,CEH19,Before,0.88
-0.88,0.0765999999999999,0.0179120938067647,0.0684,-0.81,-0.06999999999999995,-0.15712916381893377,CEH19,Before,0.81
-0.8,0.034,0.016758028259312,0.0765999999999999,-0.88,0.07999999999999996,-0.022970354104588905,CEH19,Before,0.88
-0.89,0.059,0.0292217980918181,0.034,-0.8,-0.08999999999999997,-0.10010164373535706,CEH19,Before,0.8
-0.98,0.036,0.045919310303167,0.059,-0.89,-0.08999999999999997,-0.11535668875843565,CEH19,Before,0.89
-1.06,0.111,0.065528025554843,0.036,-0.98,-0.08000000000000007,-0.034165986698296055,CEH19,Before,0.98
-1.07,0.0282,0.0884072189300689,0.111,-1.06,-0.010000000000000009,-0.0544089178306153,CEH19,Before,1.06
-1.14,0.0664,0.1005021070913783,0.0282,-1.07,-0.06999999999999984,0.046270289930469444,CEH19,Before,1.07
-1.18,0.0688,0.09198461159378,0.0664,-1.14,-0.040000000000000036,-0.0026605510006540156,CEH19,Before,1.14
-1.23,0.0452,0.0647883702674166,0.0688,-1.18,-0.050000000000000044,-0.061194777666979935,CEH19,Before,1.18
-1.29,0.0602,0.0480001375870365,0.0452,-1.23,-0.06000000000000005,-0.0584705634852085,CEH19,Before,1.23
-1.25,0.1344,0.0332604770452743,0.0602,-1.29,0.040000000000000036,-0.00808862013105336,CEH19,Before,1.29
-1.09,0.2542,0.0288951701427901,0.1344,-1.25,0.15999999999999992,-0.0214988099788778,CEH19,Before,1.25
-0.5,0.1104,0.0209265813637323,0.2542,-1.09,0.5900000000000001,0.19159849380634303,CEH19,Before,1.09
-0.45,0.0812,0.0193207823553236,0.1104,-0.5,0.04999999999999999,-0.10630347573432802,CEH19,Before,0.5
-0.47,0.0566,0.0281204607788839,0.0812,-0.45,-0.019999999999999962,-0.11222786506858533,CEH19,Before,0.45
-0.6,0.081,0.0407997000451405,0.0566,-0.47,-0.13,-0.15963985548273907,CEH19,Before,0.47
-0.66,0.0467999999999999,0.0778803399851474,0.081,-0.6,-0.06000000000000005,-0.07055939042073833,CEH19,Before,0.6
-0.79,0.072,0.0982962049606961,0.0467999999999999,-0.66,-0.13,-0.04898902347747153,CEH19,Before,0.66
-0.86,0.0716,0.1038697513504052,0.072,-0.79,-0.06999999999999995,-0.022765569258107604,CEH19,Before,0.79
-0.95,0.0617999999999999,0.0970605148512966,0.0716,-0.86,-0.08999999999999997,-0.053213932053365,CEH19,Before,0.86
-1.01,0.0945999999999999,0.0756181482032507,0.0617999999999999,-0.95,-0.06000000000000005,-0.041581684698396196,CEH19,Before,0.95
-1.03,0.025,0.0457991580867349,0.0945999999999999,-1.01,-0.020000000000000018,-0.10613806946094913,CEH19,Before,1.01
-1.1,0.0815999999999999,0.0214853539670968,0.025,-1.03,-0.07000000000000006,-0.07742974229679771,CEH19,Before,1.03
-1.08,0.0757999999999999,0.0227736084745642,0.0815999999999999,-1.1,0.020000000000000018,-0.08164755132490337,CEH19,Before,1.1
-1.08,0.0386,0.017945191473887,0.0757999999999999,-1.08,0.0,-0.0996685803856399,CEH19,Before,1.08
-1.0484745762711865,0.104,0.0212533893132983,0.0386,-1.08,0.03152542372881362,0.0005717233388763607,CEH19,Before,1.08
-1.02,0.0768,0.0363025673098141,0.104,-1.0484745762711865,0.028474576271186436,-0.0891819921797426,CEH19,Before,1.0484745762711865
-0.94,0.017,0.0469725339299765,0.0768,-1.02,0.08000000000000007,0.026072210571024282,CEH19,Before,1.02
-1.04,0.0314,0.0827422871667585,0.017,-0.94,-0.10000000000000009,0.006303889588132328,CEH19,Before,0.94
-1.13,0.1291999999999999,0.0982264362407887,0.0314,-1.04,-0.08999999999999986,0.01710506482276869,CEH19,Before,1.04
-1.12,0.0788,0.1034540511032635,0.1291999999999999,-1.13,0.009999999999999787,-0.040789436761281356,CEH19,Before,1.13
-1.2,0.06,0.0916238627374468,0.0788,-1.12,-0.07999999999999985,-0.06435280435368473,CEH19,Before,1.12
-1.29,0.0862,0.0662149663422362,0.06,-1.2,-0.09000000000000008,-0.08388706485571812,CEH19,Before,1.2
-1.31,0.0658,0.051859877934108,0.0862,-1.29,-0.020000000000000018,-0.08193702269986881,CEH19,Before,1.29
-1.3,0.104,0.0254322190955134,0.0658,-1.31,0.010000000000000009,-0.06041343860033486,CEH19,Before,1.31
-1.04,0.0792,0.0173753308217581,0.104,-1.3,0.26,0.11140854212563947,CEH19,After,1.3
-0.98,0.0886,0.016843406399149,0.0792,-1.04,0.06000000000000005,-0.04725555848506671,CEH19,After,1.04
-0.91,0.062,0.0130734806917993,0.0886,-0.98,0.06999999999999995,-0.059414331304561946,CEH19,After,0.98
-0.86,0.0948,0.0219099754243658,0.062,-0.91,0.050000000000000044,-0.019703295024944528,CEH19,After,0.91
-0.85,0.065,0.0476546327440168,0.0948,-0.86,0.010000000000000009,-0.07344582587464368,CEH19,After,0.86
-0.9,0.029,0.0774579471188726,0.065,-0.85,-0.050000000000000044,-0.034020539465473565,CEH19,After,0.85
-1.06,0.0108,0.1057139093761601,0.029,-0.9,-0.16000000000000003,-0.03657294219040366,CEH19,After,0.9
-1.19,0.049,0.115506484690514,0.0108,-1.06,-0.1299999999999999,0.040405385324509324,CEH19,After,1.06
-1.26,0.0373999999999999,0.0939167922714824,0.049,-1.19,-0.07000000000000006,0.00010919787060909014,CEH19,After,1.19
-1.33,0.087,0.0659618410912312,0.0373999999999999,-1.26,-0.07000000000000006,-0.025839509958726276,CEH19,After,1.26
-1.34,0.0975999999999999,0.0444083991785766,0.087,-1.33,-0.010000000000000009,-0.08547726460170632,CEH19,After,1.33
-1.27,0.1392,0.0271936127970865,0.0975999999999999,-1.34,0.07000000000000006,-0.05165266089457819,CEH19,After,1.34
-1.09,0.1128,0.02336955409366,0.1392,-1.27,0.17999999999999994,-0.01869870374628123,CEH19,After,1.27
-0.99,0.0382,0.0179122893806151,0.1128,-1.09,0.10000000000000009,-0.06268991478035671,CEH19,After,1.09
-1.12,0.0504,0.0255738024998631,0.0382,-0.99,-0.13000000000000012,-0.15321163783889014,CEH19,After,0.99
-1.13,0.096,0.034794782798454,0.0504,-1.12,-0.009999999999999787,-0.038903039488424565,CEH19,After,1.12
-1.07,0.0672,0.0516120532400373,0.096,-1.13,0.05999999999999983,-0.019019964146649346,CEH19,After,1.13
-1.15,0.0392,0.0681657841856536,0.0672,-1.07,-0.07999999999999985,-0.08295177268986241,CEH19,After,1.07
-1.27,0.0608,0.092120481510294,0.0392,-1.15,-0.1200000000000001,-0.03614881879421131,CEH19,After,1.15
-1.34,0.0322,0.1097485813223114,0.0608,-1.27,-0.07000000000000006,0.005903307193909552,CEH19,After,1.27
-1.39,0.0608,0.0989358321187804,0.0322,-1.34,-0.04999999999999982,0.05690304873883312,CEH19,After,1.34
-1.38,0.0862,0.0699707475329168,0.0608,-1.39,0.010000000000000009,0.020889965676510663,CEH19,After,1.39
-1.36,0.1478,0.0431907817709369,0.0862,-1.38,0.019999999999999796,-0.05610589153489545,CEH19,After,1.38
-1.18,0.093,0.0217215999048298,0.1478,-1.36,0.18000000000000016,-0.0360278415801876,CEH19,After,1.36
-1.08,0.0602,0.0206794590017241,0.093,-1.18,0.09999999999999987,-0.024471068339376748,CEH19,After,1.18
-1.06,0.0728,0.0203284124671498,0.0602,-1.08,0.020000000000000018,-0.04922493276673102,CEH19,After,1.08
-0.98,0.1134,0.023081649956265,0.0728,-1.06,0.08000000000000007,-0.006168016793869614,CEH19,After,1.06
-0.83,0.031,0.0306170022564282,0.1134,-0.98,0.15000000000000002,0.007053716112453659,CEH19,After,0.98
-0.94,0.0128,0.0554076360862932,0.031,-0.83,-0.10999999999999999,-0.07219773615570539,CEH19,After,0.83
-1.11,0.0072,0.0780053641747065,0.0128,-0.94,-0.17000000000000015,-0.06429052209332184,CEH19,After,0.94
-1.21,0.0764,0.0962307127782272,0.0072,-1.11,-0.09999999999999987,0.04502741895370223,CEH19,After,1.11
-1.27,0.0994,0.0969163493097241,0.0764,-1.21,-0.06000000000000005,-0.03161832223555061,CEH19,After,1.21
-1.33,0.1192,0.0976132155179787,0.0994,-1.27,-0.06000000000000005,-0.06962135225821,CEH19,After,1.27
-1.1,0.0606,0.0672317697887623,0.1192,-1.33,0.22999999999999998,0.13702671605344802,CEH19,After,1.33
-1.14,0.116,0.0447405822887121,0.0606,-1.1,-0.039999999999999813,-0.07000613662259145,CEH19,After,1.1
-1.07,0.0848,0.0295056397138296,0.116,-1.14,0.06999999999999984,-0.07918745477708275,CEH19,After,1.14
-0.95,0.1505999999999999,0.0168909492945821,0.0848,-1.07,0.1200000000000001,0.0032919210391170912,CEH19,After,1.07
-0.78,0.1102,0.0129870686539831,0.1505999999999999,-0.95,0.16999999999999993,-0.0650687708236831,CEH19,After,0.95
-0.58,0.089,0.0186818521964761,0.1102,-0.78,0.20000000000000007,0.04299261476931675,CEH19,After,0.78
-0.5,0.0424,0.0312899332564512,0.089,-0.58,0.07999999999999996,-0.020321885531873647,CEH19,After,0.58
-0.53,0.0158,0.0374313956455442,0.0424,-0.5,-0.030000000000000027,-0.040979122308400666,CEH19,After,0.5
-0.72,0.1077999999999999,0.0642263455138479,0.0158,-0.53,-0.18999999999999995,-0.11191658380656186,CEH19,After,0.53
-0.71,0.0252,0.0942497072885958,0.1077999999999999,-0.72,0.010000000000000009,-0.01941404583963957,CEH19,After,0.72
-0.89,0.0272,0.1169174567508262,0.0252,-0.71,-0.18000000000000005,-0.03179479914967817,CEH19,After,0.71
-1.01,0.0456,0.094777510509353,0.0272,-0.89,-0.12,-0.011384229565942289,CEH19,After,0.89
-1.09,0.0952,0.0776241874685951,0.0456,-1.01,-0.08000000000000007,-0.030733411613548256,CEH19,After,1.01
-1.17,0.2012,0.0515176231476902,0.0952,-1.09,-0.07999999999999985,-0.15781284102608323,CEH19,After,1.09
-0.84,0.0467999999999999,0.0294710066467027,0.2012,-1.17,0.32999999999999996,0.035760372619823684,CEH19,After,1.17
-0.81,0.1002,0.019867764121142,0.0467999999999999,-0.84,0.029999999999999916,-0.017173354378328648,CEH19,After,0.84
-0.81,0.0252,0.0186109214291315,0.1002,-0.81,0.0,-0.14010505613291738,CEH19,After,0.81
-0.82,0.0866,0.0237653141318251,0.0252,-0.81,-0.009999999999999898,-0.014043714795286502,CEH19,After,0.81
-0.8,0.0327999999999999,0.0347917962835035,0.0866,-0.82,0.019999999999999907,-0.0705140187918208,CEH19,After,0.82
-0.89,0.0448,0.045473161701825,0.0327999999999999,-0.8,-0.08999999999999997,-0.07149804011607468,CEH19,After,0.8
-0.96,0.0472,0.0756288090461812,0.0448,-0.89,-0.06999999999999995,-0.02263321994741746,CEH19,After,0.89
-1.01,0.0238,0.0905318964807798,0.0472,-0.96,-0.050000000000000044,0.017640172546237343,CEH19,After,0.96
-1.13,0.0168,0.1104619647837164,0.0238,-1.01,-0.11999999999999988,0.020036828034396603,CEH19,After,1.01
-1.24,0.0412,0.1016991709218285,0.0168,-1.13,-0.1100000000000001,0.027627600023071075,CEH19,After,1.13
-1.31,0.0952,0.0699637377456108,0.0412,-1.24,-0.07000000000000006,-0.025765703272425652,CEH19,After,1.24
-1.31,0.116,0.0526106372307681,0.0952,-1.31,0.0,-0.07602640644438385,CEH19,After,1.31
-1.23,0.1258,0.0308987736620354,0.116,-1.31,0.08000000000000007,-0.06691050089282313,CEH19,After,1.31
-1.01,0.0917999999999999,0.0137812707174706,0.1258,-1.23,0.21999999999999997,0.028434564695801596,CEH19,After,1.23
-0.87,0.0232,0.0219836897846353,0.0917999999999999,-1.01,0.14,0.019702772303396364,CEH19,After,1.01
-1.04,0.0965999999999999,0.028068936764161,0.0232,-0.87,-0.17000000000000004,-0.1636061734526013,CEH19,After,0.87
-0.92,0.036,0.0440285592259995,0.0965999999999999,-1.04,0.12,0.02756439190256274,CEH19,After,1.04
-0.95,0.0273999999999999,0.0781688547498778,0.036,-0.92,-0.029999999999999916,0.03649432753276752,CEH19,After,0.92
-1.12,0.0243999999999999,0.1107041047341038,0.0273999999999999,-0.95,-0.17000000000000015,-0.035693988984236896,CEH19,After,0.95
-1.21,0.1128,0.1028168865805784,0.0243999999999999,-1.12,-0.08999999999999986,0.03652053018829485,CEH19,After,1.12
-1.22,0.1142,0.09381376705751,0.1128,-1.21,-0.010000000000000009,-0.04863568105788482,CEH19,After,1.21
-1.12,0.134,0.0791147484570001,0.1142,-1.22,0.09999999999999987,0.03495752038375691,CEH19,After,1.22
-1.01,0.1362,0.0482170198018847,0.134,-1.12,0.1100000000000001,-0.03923822995893361,CEH19,After_Scrape2,1.12
-0.76,0.0754,0.0259060594787389,0.1362,-1.01,0.25,0.06055246709225714,CEH19,After_Scrape2,1.01
-0.78,0.124,0.0215973634135762,0.0754,-0.76,-0.020000000000000018,-0.11301869888771796,CEH19,After_Scrape2,0.76
-0.69,0.1112,0.0174196053541396,0.124,-0.78,0.09000000000000008,-0.09255561337038087,CEH19,After_Scrape2,0.78
-0.62,0.0765999999999999,0.0256833704695574,0.1112,-0.69,0.06999999999999995,-0.07726585047770615,CEH19,After_Scrape2,0.69
-0.51,0.1064,0.03473113553075,0.0765999999999999,-0.62,0.10999999999999999,0.03640509573396879,CEH19,After_Scrape2,0.62
-0.53,0.0828,0.0480210734698828,0.1064,-0.51,-0.020000000000000018,-0.12258809161676204,CEH19,After_Scrape2,0.51
-0.49,0.0448,0.0851606842163695,0.0828,-0.53,0.040000000000000036,0.03827639990063633,CEH19,After_Scrape2,0.53
-0.69,0.0304,0.0880180561124374,0.0448,-0.49,-0.19999999999999996,-0.13238409439355944,CEH19,After_Scrape2,0.49
-0.99,0.072,0.0988404071816598,0.0304,-0.69,-0.30000000000000004,-0.1901896282115237,CEH19,After_Scrape2,0.69
-0.92,0.0494,0.0946305050728842,0.072,-0.99,0.06999999999999995,0.10213370211036037,CEH19,After_Scrape2,0.99
-0.99,0.0942,0.0672397287495123,0.0494,-0.92,-0.06999999999999995,-0.044172826889951236,CEH19,After_Scrape2,0.92
-1.04,0.0752,0.0483438039919346,0.0942,-0.99,-0.050000000000000044,-0.1312983410422749,CEH19,After_Scrape2,0.99
-1.02,0.049,0.0272394490051505,0.0752,-1.04,0.020000000000000018,-0.06345684518991944,CEH19,After_Scrape2,1.04
-1.01,0.1192,0.0224852154410495,0.049,-1.02,0.010000000000000009,-0.036639379344307506,CEH19,After_Scrape2,1.02
-0.81,0.0973,0.0140101211804201,0.1192,-1.01,0.19999999999999996,0.02004065151778504,CEH19,After_Scrape2,1.01
-0.72,0.0382,0.0192260797585776,0.0973,-0.81,0.09000000000000008,-0.044164339248095145,CEH19,After_Scrape2,0.81
-0.71,0.0218,0.0353490293272799,0.0382,-0.72,0.010000000000000009,0.002765103466473108,CEH19,After_Scrape2,0.72
-0.85,0.0682,0.0552150687059312,0.0218,-0.71,-0.14,-0.0868556720459276,CEH19,After_Scrape2,0.71
-1.02,0.031,0.0771729304951504,0.0682,-0.85,-0.17000000000000004,-0.1599322167862435,CEH19,After_Scrape2,0.85
-1.07,0.0834,0.0982893286794334,0.031,-1.02,-0.050000000000000044,0.05788858730178846,CEH19,After_Scrape2,1.02
-1.08,0.0283999999999999,0.1122005792724127,0.0834,-1.07,-0.010000000000000009,0.031449614710253926,CEH19,After_Scrape2,1.07
-1.22,0.0264,0.1025614789707804,0.0283999999999999,-1.08,-0.1399999999999999,-0.02070421455687982,CEH19,After_Scrape2,1.08
-1.25,0.1485999999999999,0.0664402364352144,0.0264,-1.22,-0.030000000000000027,0.03366246986407108,CEH19,After_Scrape2,1.22
-1.19,0.074,0.0464380731615376,0.1485999999999999,-1.25,0.06000000000000005,-0.11699241882517811,CEH19,After_Scrape2,1.25
-1.23,0.1840999999999999,0.0278318303644965,0.074,-1.19,-0.040000000000000036,-0.12044645929755461,CEH19,After_Scrape2,1.19
-0.91,0.1416,0.0207287668301382,0.1840999999999999,-1.23,0.31999999999999995,0.04057318011044,CEH19,After_Scrape2,1.23
-0.65,0.1242,0.0773953132087707,0.1416,-0.91,0.26,0.1455172259027364,CEH19,After_Scrape2,0.91
-0.36,0.0108,0.1202802424961417,0.0276,-0.1866666666666666,-0.1733333333333334,0.09974394223712327,CEH9,Before,0.1866666666666666
-0.5549999999999999,0.088,0.0915104578380378,0.0108,-0.36,-0.19499999999999995,0.03597548331327255,CEH9,Before,0.36
-0.53,0.0772,0.0777344341394993,0.088,-0.5549999999999999,0.02499999999999991,0.04176602172044505,CEH9,Before,0.5549999999999999
-0.78,0.1234,0.0528993334240696,0.0772,-0.53,-0.25,-0.2780057490393132,CEH9,Before,0.53
-0.61,0.1276,0.0292664303684657,0.1234,-0.78,0.17000000000000004,-0.029174358337256207,CEH9,Before,0.78
-0.38,0.14,0.0213770163822565,0.1276,-0.61,0.22999999999999998,-0.0007678950594333378,CEH9,Before,0.61
-0.11,0.0888,0.0229778910931303,0.14,-0.38,0.27,0.015475623609244593,CEH9,Before,0.38
-0.1,0.0396,0.0199845408706825,0.0888,-0.11,0.009999999999999995,-0.1363327341906519,CEH9,Before,0.11
-0.1,0.041,0.0321036715010158,0.0396,-0.1,0.0,-0.0004893721796015854,CEH9,Before,0.1
-0.14,0.0138,0.0563336632777503,0.041,-0.1,-0.04000000000000001,0.023990577929383666,CEH9,Before,0.1
-0.18,0.0442,0.0734398122771027,0.0138,-0.14,-0.03999999999999998,0.1336805737611616,CEH9,Before,0.14
-0.41,0.0784,0.0985267510941972,0.0442,-0.18,-0.22999999999999998,-0.055461585028597604,CEH9,Before,0.18
-0.44,0.1019,0.0984603551463125,0.0784,-0.41,-0.030000000000000027,0.0665004680259148,CEH9,Before,0.41
-0.61,0.0594,0.0891889998478301,0.1019,-0.44,-0.16999999999999998,-0.1528867234865775,CEH9,Before,0.44
-0.69,0.0846,0.0675359486700088,0.0594,-0.61,-0.07999999999999996,-0.026610461504681188,CEH9,Before,0.61
-0.61,0.0354,0.048168007028622,0.0846,-0.69,0.07999999999999996,0.02193583241073635,CEH9,Before,0.69
-0.77,0.0897999999999999,0.028836620439711,0.0354,-0.61,-0.16000000000000003,-0.16005240214818223,CEH9,Before,0.61
-0.61,0.0968,0.0181051406879666,0.0897999999999999,-0.77,0.16000000000000003,0.006142291050292022,CEH9,Before,0.77
-0.51,0.123,0.0227097244219612,0.0968,-0.61,0.09999999999999998,-0.05693325348128522,CEH9,Before,0.61
-0.18,0.0336,0.022589833904041,0.123,-0.51,0.33,0.11309052235139488,CEH9,Before,0.51
-0.24,0.068,0.0304727259235399,0.0336,-0.18,-0.06,-0.05138576279953434,CEH9,Before,0.18
-0.26,0.0834,0.0424730827439543,0.068,-0.24,-0.020000000000000018,-0.05618026806017094,CEH9,Before,0.24
-0.36,0.0276,0.0891800976690132,0.0834,-0.26,-0.09999999999999998,-0.04079837735062669,CEH9,Before,0.26
-0.57,0.1171,0.0873674554320744,0.0276,-0.36,-0.20999999999999996,-0.028837989773275174,CEH9,Before,0.36
-0.59,0.0704,0.1077148751445042,0.1171,-0.57,-0.020000000000000018,0.014249212040454762,CEH9,Before,0.57
-0.65,0.0844,0.0947644133912385,0.0704,-0.59,-0.06000000000000005,0.044389958994553946,CEH9,Before,0.59
-0.77,0.1184,0.0672619701143894,0.0844,-0.65,-0.12,-0.12428533855447388,CEH9,Before,0.65
-0.76,0.1646,0.043740958938355,0.1184,-0.77,0.010000000000000009,-0.13736951549494777,CEH9,Before,0.77
-0.25,0.0812,0.0263467047293652,0.1646,-0.76,0.51,0.20888449769747083,CEH9,Before,0.76
-0.14,0.068,0.0140941298114121,0.0812,-0.25,0.10999999999999999,-0.035482275136972684,CEH9,Before,0.25
-0.11,0.0802,0.0141823272466896,0.068,-0.14,0.030000000000000013,-0.08518762447893724,CEH9,Before,0.14
-0.11,0.0084,0.0165519135929996,0.0802,-0.11,0.0,-0.1363420533355658,CEH9,Before,0.11
-0.13,0.026,0.0318459681234241,0.0084,-0.11,-0.020000000000000004,0.04981429655720333,CEH9,Before,0.11
-0.26,0.052,0.0501860465707873,0.026,-0.13,-0.13,-0.0490319762089535,CEH9,Before,0.13
-0.2,0.0434,0.0723824277335579,0.052,-0.26,0.06,0.14376954293901273,CEH9,Before,0.26
-0.6,0.0448,0.1005128451103718,0.0434,-0.2,-0.39999999999999997,-0.21809392520802412,CEH9,Before,0.2
-0.75,0.1043,0.1060374420769479,0.0448,-0.6,-0.15000000000000002,0.044147625157171466,CEH9,Before,0.6
-0.84,0.1082,0.093938647450888,0.1043,-0.75,-0.08999999999999997,-0.06508575730883304,CEH9,Before,0.75
-0.8,0.0288,0.0674184121942515,0.1082,-0.84,0.039999999999999925,-0.018026516000560183,CEH9,Before,0.84
-0.96,0.0824,0.0511075756662561,0.0288,-0.8,-0.15999999999999992,-0.0828323204221948,CEH9,Before,0.8
-1.05,0.2056,0.0293763013627957,0.0824,-0.96,-0.09000000000000008,-0.19553554986866045,CEH9,Before,0.96
-0.51,0.0872,0.0134383625207979,0.2056,-1.05,0.54,0.10950350564044688,CEH9,Before,1.05
-0.25,0.055,0.0106509879735531,0.0872,-0.51,0.26,0.09124375396815004,CEH9,Before,0.51
-0.29,0.0364,0.0130331931700102,0.055,-0.25,-0.03999999999999998,-0.12880373710795828,CEH9,Before,0.25
-0.49,0.0772,0.0295400437662233,0.0364,-0.29,-0.2,-0.2003643472806494,CEH9,Before,0.29
-0.32,0.0172,0.0487896019580252,0.0772,-0.49,0.16999999999999998,0.13051703824522634,CEH9,Before,0.49
-0.6,0.0382,0.0713674034313911,0.0172,-0.32,-0.27999999999999997,-0.11984674966288403,CEH9,Before,0.32
-0.69,0.0298,0.1015308382205462,0.0382,-0.6,-0.08999999999999997,0.10658624144313195,CEH9,Before,0.6
-0.87,0.1266,0.1094558764835984,0.0298,-0.69,-0.18000000000000005,0.05784010200931003,CEH9,Before,0.69
-0.73,0.0322,0.0927898873492782,0.1266,-0.87,0.14,0.11094262238761099,CEH9,Before,0.87
-0.99,0.094,0.0736083399700177,0.0322,-0.73,-0.26,-0.1277343485780319,CEH9,Before,0.73
-1.03,0.09,0.0501738607055748,0.094,-0.99,-0.040000000000000036,-0.11386049881559651,CEH9,Before,0.99
-0.98,0.086,0.0218468880685325,0.09,-1.03,0.050000000000000044,-0.09386344022951623,CEH9,Before,1.03
-0.81,0.0536,0.0059957081270811,0.086,-0.98,0.16999999999999993,-0.009025339657035635,CEH9,Before,0.98
-0.81,0.0526,0.0124097285013205,0.0536,-0.81,0.0,-0.08735793626925707,CEH9,Before,0.81
-0.75,0.0846,0.0231970495627914,0.0526,-0.81,0.06000000000000005,0.005044114674138539,CEH9,Before,0.81
-0.67,0.0296,0.0291783844550016,0.0846,-0.75,0.07999999999999996,-0.031096327832454612,CEH9,Before,0.75
-0.82,0.0322,0.0595942388369871,0.0296,-0.67,-0.1499999999999999,-0.050952798779797165,CEH9,Before,0.67
-0.97,0.0778,0.0762454018609684,0.0322,-0.82,-0.15000000000000002,-0.010369847876138955,CEH9,Before,0.82
-1.08,0.0487999999999999,0.0858071227815688,0.0778,-0.97,-0.1100000000000001,-0.04747027449520175,CEH9,Before,0.97
-1.19,0.0486,0.0965242869315626,0.0487999999999999,-1.08,-0.10999999999999988,0.0484747579866594,CEH9,Before,1.08
-1.34,0.0676,0.0874552715778478,0.0486,-1.19,-0.15000000000000013,-0.016396927476028555,CEH9,Before,1.19
-1.44,0.091,0.0710591730732987,0.0676,-1.34,-0.09999999999999987,-0.05543757669346952,CEH9,Before,1.34
-1.3908196721311474,0.0765999999999999,0.0524990940799882,0.091,-1.44,0.049180327868852514,-0.011357342405378223,CEH9,Before,1.44
-1.34,0.0617999999999999,0.0326532559982408,0.0765999999999999,-1.3908196721311474,0.05081967213114735,-0.032361294369218654,CEH9,Before,1.3908196721311474
-1.2908196721311476,0.0894,0.0208270396712716,0.0617999999999999,-1.34,0.049180327868852514,-0.033337048381460885,CEH9,Before,1.34
-1.24,0.0606,0.0203656672436805,0.0894,-1.2908196721311476,0.050819672131147575,-0.0958145273694043,CEH9,Before,1.2908196721311476
-1.18,0.0373999999999999,0.0206638638185007,0.0606,-1.24,0.06000000000000005,-0.02024140859797973,CEH9,Before,1.24
-1.18,0.019,0.0419238411662375,0.0373999999999999,-1.18,0.0,0.03194339063560628,CEH9,Before,1.18
-1.3,0.0654,0.0416138022856296,0.019,-1.18,-0.1200000000000001,-0.04703688413629842,CEH9,Before,1.18
-1.41,0.0477999999999999,0.0728607278127801,0.0654,-1.3,-0.10999999999999988,-0.05539833276057157,CEH9,Before,1.3
-1.47,0.1074,0.0883733741386071,0.0477999999999999,-1.41,-0.06000000000000005,0.07798816153344215,CEH9,Before,1.41
-1.48,0.0706,0.0974523619630581,0.1074,-1.47,-0.010000000000000009,0.017670156152136962,CEH9,Before,1.47
-1.35,0.1107,0.09946227777514,0.0706,-1.48,0.1299999999999999,0.24705436767858963,CEH9,Before,1.48
-1.33,0.112,0.0669019905263724,0.1107,-1.35,0.020000000000000018,-0.04515969641886197,CEH9,Before,1.35
-1.23,0.1135999999999999,0.0439734649898577,0.112,-1.33,0.10000000000000009,-0.03215130449480502,CEH9,Before,1.33
-0.93,0.1492,0.0253275967219308,0.1135999999999999,-1.23,0.29999999999999993,0.11213431171500544,CEH9,Before,1.23
-0.59,0.128,0.0181069981900302,0.1492,-0.93,0.3400000000000001,0.050929937601113515,CEH9,Before,0.93
-0.18,0.0622999999999999,0.0147164033502977,0.128,-0.59,0.41,0.1597205107657943,CEH9,Before,0.59
-0.14,0.0603999999999999,0.0146805611443672,0.0622999999999999,-0.18,0.03999999999999998,-0.0608207902477447,CEH9,Before,0.18
-0.1,0.0894,0.0166636880976975,0.0603999999999999,-0.14,0.04000000000000001,-0.05095738798396874,CEH9,Before,0.14
-0.19,0.0327999999999999,0.03823465331538,0.0894,-0.1,-0.09,-0.1867316314498248,CEH9,Before,0.1
-0.35,0.04,0.0659563539326807,0.0327999999999999,-0.19,-0.15999999999999998,-0.050469819774296765,CEH9,Before,0.19
-0.54,0.0322,0.092156115381731,0.04,-0.35,-0.19000000000000006,-0.023691969912243316,CEH9,Before,0.35
-0.7,0.042,0.1196372012792921,0.0322,-0.54,-0.15999999999999992,0.10081006768414308,CEH9,Before,0.54
-0.85,0.0681,0.0967015058236402,0.042,-0.7,-0.15000000000000002,0.0244491248296132,CEH9,Before,0.7
-0.93,0.0762,0.0696936960170184,0.0681,-0.85,-0.08000000000000007,-0.04038912784422782,CEH9,Before,0.85
-0.8494214876033058,0.1738,0.055098359383733,0.0762,-0.93,0.08057851239669422,0.06099035435223776,CEH9,Before,0.93
-0.7661570247933884,0.0358,0.0260374338338502,0.1738,-0.8494214876033058,0.0832644628099174,-0.23965752184689182,CEH9,Before,0.8494214876033058
