ref_depth,Cluster,Cluster_Label,beta_1_recharge,beta_2_atmospheric_draw,beta_3_drainage,pvalue_beta_1,pvalue_beta_2,pvalue_beta_3,R2,AIC,beta_3_positive,beta_3_sig
5.9,5,C5 (Coastal Forest),2.501037508510965,1.1797996640327153,0.026418923198161262,2.3066533173069743e-52,2.227745406887287e-12,4.260929017714554e-16,0.6791692846157824,-1200.735635096118,True,True
6.0,1,C1 (Lake Edge),4.586041679854889,0.7606329692392026,0.05378207704509062,1.3840299644689187e-62,0.0017028278941438758,9.365863035576613e-32,0.7102989009107101,-984.2962263775313,True,True
6.0,2,C2 (Dune),4.000131920265124,1.6489481085135067,0.038408277307034666,4.272590227494106e-65,1.8066426534828938e-13,4.259062085905358e-23,0.7329799037339747,-1087.1462047842226,True,True
6.0,3,C3 (Western Residual),3.6400353782877777,1.7061500798312461,0.03388749009141232,4.148963173132356e-80,9.781719036593099e-22,4.048445507623041e-27,0.8056478092320725,-1230.32729089238,True,True
6.0,4,C4 (Main Forest),2.533002208538735,2.5147702733924278,0.010946043343111774,1.1644761564243265e-47,2.0420022757843993e-32,0.0014312186745135409,0.7218171333297047,-1137.507174787175,True,True
6.0,5,C5 (Coastal Forest),2.5023316827440656,1.1780649273646928,0.025914030896397558,2.696359359120358e-52,2.550689928078438e-12,4.552116044466089e-16,0.6789917505201104,-1200.6034192218237,True,True
6.1,1,C1 (Lake Edge),4.585846836630014,0.7568520003757019,0.05286798866970347,1.8439797873517152e-62,0.001838782475954617,1.2016721389737899e-31,0.7096843616339681,-983.7940137561275,True,True
6.1,2,C2 (Dune),4.000432330240745,1.6470556206940279,0.03773537419914603,5.59130134068186e-65,2.1066345096494188e-13,5.1192418936612173e-23,0.7325818491104853,-1086.77677925974,True,True
6.1,3,C3 (Western Residual),3.6413628323112435,1.704033888533207,0.03329003742876779,5.23708847573991e-80,1.2235435548412746e-21,4.615670164930603e-27,0.8054418651168964,-1230.0635792545559,True,True
6.1,4,C4 (Main Forest),2.5341023208159354,2.513971595590322,0.010744809393268412,1.4204060241016146e-47,2.364064904258023e-32,0.0014347047157732096,0.7218117899792575,-1137.5026225230151,True,True
6.1,5,C5 (Coastal Forest),2.5035457992589216,1.1764329329982632,0.025427067557358962,3.1382737615502105e-52,2.8999318221436734e-12,4.85841458375248e-16,0.6788167705233819,-1200.4731770070844,True,True
6.2,1,C1 (Lake Edge),4.585637839537534,0.7532200499881186,0.05198391008745969,2.4351016422859522e-62,0.0019785758225071308,1.5297313100667173e-31,0.7090879495081391,-983.3076304466546,True,True
6.2,2,C2 (Dune),4.000700547805082,1.6452535390703837,0.03708504090402415,7.25744239769133e-65,2.440546077494598e-13,6.118734918287614e-23,0.7321953773077716,-1086.418629238995,True,True
6.2,3,C3 (Western Residual),3.64262527251642,1.7020137508679725,0.03271273137378365,6.566066871633809e-80,1.5163494560488139e-21,5.244472679206407e-27,0.8052410650154764,-1229.8067231670268,True,True
6.2,4,C4 (Main Forest),2.5351481731732415,2.5132206673052853,0.010550349278160294,1.718938794947674e-47,2.7169993188858827e-32,0.0014384503293309403,0.7218060632772747,-1137.4977437598197,True,True
6.2,5,C5 (Coastal Forest),2.504685711905199,1.174896314240655,0.02495714695309994,3.637360139551873e-52,3.2754380822660875e-12,5.18006732103535e-16,0.6786444269531611,-1200.3449664955674,True,True
6.3,1,C1 (Lake Edge),4.585416246147776,0.7497289412874106,0.05112840984790224,3.1886106221725874e-62,0.0021219577899080485,1.932821192453531e-31,0.708508887834093,-982.8363498260442,True,True
6.3,2,C2 (Dune),4.000939106716752,1.6435363024343104,0.03645618612792669,9.346706436287925e-65,2.810172992916733e-13,7.27425405052429e-23,0.7318200064056154,-1086.0712610641415,True,True
6.3,3,C3 (Western Residual),3.643826825969114,1.7000838211435303,0.032154595381773045,8.179081109011612e-80,1.862901713915064e-21,5.939347899381308e-27,0.8050452463430207,-1229.5564940631175,True,True
6.3,4,C4 (Main Forest),2.5361432606694425,2.512514077475365,0.010362353138364606,2.0647545940171264e-47,3.101402348194502e-32,0.001442424245998839,0.721800003876123,-1137.4925816687607,True,True
6.3,5,C5 (Coastal Forest),2.5057567733177786,1.173448327537575,0.02450343658128587,4.1988195030784536e-52,3.677034065461608e-12,5.517300061422696e-16,0.6784747810527028,-1200.2188299811294,True,True
6.4,1,C1 (Lake Edge),4.585183467276606,0.7463710635196026,0.05030014486288134,4.1416409818419885e-62,0.002268680895682536,2.4247259437036294e-31,0.7079464428135418,-982.3794884471316,True,True
6.4,2,C2 (Dune),4.001150325278197,1.64189876571462,0.035847786358664264,1.1947706258278118e-64,3.217229941757106e-13,8.603729477375324e-23,0.7314552797725411,-1085.734208505927,True,True
6.4,3,C3 (Western Residual),3.644971300646294,1.6982386931548268,0.03161471342433832,1.012512801374943e-79,2.269912478865333e-21,6.704915962410937e-27,0.8048542509586887,-1229.312670462944,True,True
6.4,4,C4 (Main Forest),2.5370908064092585,2.5118487003599936,0.01018052771953488,2.46273019849992e-47,3.5177043203332326e-32,0.0014465985593746576,0.7217936569462202,-1137.4871747483824,True,True
6.4,5,C5 (Coastal Forest),2.5067638839031687,1.1720827921160224,0.024065154003289933,4.828081948698365e-52,4.104414978765481e-12,5.870321260531333e-16,0.6783078760483088,-1200.0947963325164,True,True
6.5,1,C1 (Lake Edge),4.5849407816202605,0.7431393251179433,0.04949785377916816,5.3380632892710384e-62,0.0024185016808373674,3.021110270422876e-31,0.7073999206929946,-981.9364029270496,True,True
6.5,2,C2 (Dune),4.001336326818463,1.6403361635173055,0.035258880788669886,1.5163517297131702e-64,3.6633421651407383e-13,1.012631834567712e-22,0.7311007645190553,-1085.4070309660835,True,True
6.5,3,C3 (Western Residual),3.6460622143077552,1.6964733612385885,0.031092225498496707,1.2459505373817853e-79,2.7444712961649788e-21,7.545912506182715e-27,0.8046679252974592,-1229.0750380528746,True,True
6.5,4,C4 (Main Forest),2.5379937859158357,2.5112216683940485,0.010004595478032799,2.9179184303279805e-47,3.9661737797564634e-32,0.0014509483271610247,0.7217870627892319,-1137.4815573470385,True,True
6.5,5,C5 (Coastal Forest),2.507711535485672,1.1707940361577627,0.023641563436750848,5.5307971492981404e-52,4.557157999237184e-12,6.239321695798756e-16,0.6781437397905572,-1199.9728829926066,True,True
6.6,1,C1 (Lake Edge),4.584689348796949,0.740027111335393,0.0487203509314477,6.829364998398764e-62,0.0025711818421442116,3.739675401521999e-31,0.7068686651267473,-981.5064870964212,True,True
6.6,2,C2 (Dune),4.00149905800694,1.6388440773061879,0.0346885666784966,1.9113307715430594e-64,4.1500383491121795e-13,1.1862408563476297e-22,0.7307560500536951,-1085.08931181097,True,True
6.6,3,C3 (Western Residual),3.647102820394078,1.6947831852718969,0.030586323517917312,1.5244304671381142e-79,3.2940188560041882e-21,8.467178489833396e-27,0.8044861204448295,-1228.8433896958854,True,True
6.6,4,C4 (Main Forest),2.5388549490738526,2.5106303479058636,0.009834293716590429,3.4355263789345435e-47,4.446924031842978e-32,0.0014554512259077996,0.7217802573779786,-1137.4757601229517,True,True
6.6,5,C5 (Coastal Forest),2.5086038502492447,1.1695768487300742,0.023231972588265423,6.312823746141521e-52,5.034734686265819e-12,6.624474262570047e-16,0.6779823870303607,-1199.8530976989318,True,True
6.7,1,C1 (Lake Edge),4.58443022098476,0.7370282458737598,0.04796652081796935,8.675593205622117e-62,0.0027264891579001963,4.600316185490163e-31,0.7063520547402277,-981.0891693846836,True,True
6.7,2,C2 (Dune),4.001640305251233,1.637418405818393,0.03413599511773892,2.3934049746371954e-64,4.678744856907087e-13,1.3833616780608887e-22,0.7304207467351762,-1084.7806568264375,True,True
6.7,3,C3 (Western Residual),3.6480961312929985,1.6931638591682774,0.030096247550216646,1.8548906430425462e-79,3.926317641781897e-21,9.473649699780125e-27,0.804308692165157,-1228.617525386864,True,True
6.7,4,C4 (Main Forest),2.5396768399038443,2.510072317371468,0.009669373753943302,4.0208927812628818e-47,4.959921145766365e-32,0.0014600872511297271,0.7217732728324232,-1137.469810449851,True,True
6.7,5,C5 (Coastal Forest),2.5094446155310055,1.1684264367991346,0.02283572971162073,7.180217752496401e-52,5.5365234008350944e-12,7.025933881335043e-16,0.6778238213816768,-1199.735439965201,True,True
6.8,1,C1 (Lake Edge),4.584164353320904,0.7341369560841294,0.0472353130474955,1.0946357667882253e-61,0.0028841982296231544,5.625278208043675e-31,0.7058495008767353,-980.6839104194472,True,True
6.8,2,C2 (Dune),4.001761709399714,1.6360553383580494,0.03360036714499514,2.978230527397531e-64,5.250781243639155e-13,1.6062780644793025e-22,0.7300944846142385,-1084.4806927846005,True,True
6.8,3,C3 (Western Residual),3.649044939272232,1.6916113824801866,0.029621282367917542,2.2450474889520214e-79,4.6494199930665314e-21,1.0570346017440685e-26,0.8041355008926117,-1228.3972521644446,True,True
6.8,4,C4 (Main Forest),2.5404618143994484,2.50954534791721,0.00950960013088647,4.679464870335463e-47,5.504993071539285e-32,0.0014648384561030577,0.7217661378398332,-1137.4637327750745,True,True
6.8,5,C5 (Coastal Forest),2.5102373149509183,1.1673383867360623,0.022452220877085493,8.139220081760324e-52,6.061821499556574e-12,7.443837503626415e-16,0.6776680370149882,-1199.6199023576512,True,True
6.9,1,C1 (Lake Edge),4.583892613206263,0.7313478413629545,0.046525737711843436,1.3721891490385787e-61,0.0030440910609833348,6.839313819647003e-31,0.7053604455121574,-980.2902008200775,True,True
6.9,2,C2 (Dune),4.001864778943331,1.6347513306550339,0.03308093019258714,3.683607771136947e-64,5.867356979084759e-13,1.8573945478692808e-22,0.7297769122591329,-1084.1890661138943,True,True
6.9,3,C3 (Western Residual),3.6499518353399414,1.6901220347657049,0.02916075428394879,2.703444869259884e-79,5.4716341031432125e-21,1.1762360521833518e-26,0.8039664116921736,-1228.182383988897,True,True
6.9,4,C4 (Main Forest),2.541212056635429,2.5090473858177744,0.009354749854064143,5.416774982779299e-47,6.081839558446727e-32,0.0014696887237550178,0.7217588780261264,-1137.4575489360961,True,True
6.9,5,C5 (Coastal Forest),2.5109851563009538,1.1663086297999223,0.02208086743761283,9.19624331489194e-52,6.609857120014762e-12,7.878304205481438e-16,0.6775150201191861,-1199.5064715950514,True,True
7.0,1,C1 (Lake Edge),4.58361578864159,0.7286558444125063,0.04583686114322323,1.7094166246370678e-61,0.003205957493887135,8.26983597050572e-31,0.704884359323654,-979.9075591677096,True,True
7.0,2,C2 (Dune),4.0019509018843085,1.6335030830135446,0.032576974825343726,4.52967214064979e-64,6.529569294144958e-13,2.1392345569446183e-22,0.729467695659026,-1083.905441664438,True,True
7.0,3,C3 (Western Residual),3.6508192262623336,1.688692352417277,0.028714028245502964,3.239502431351924e-79,6.4014884625897614e-21,1.3054848495957e-26,0.8038012941968466,-1227.9727415939062,True,True
7.0,4,C4 (Main Forest),2.5419295933275925,2.508576536766888,0.009204611677961674,6.238417192810699e-47,6.690042596439852e-32,0.001474623566915159,0.7217515162844718,-1137.451278440639,True,True
7.0,5,C5 (Coastal Forest),2.5116910965647667,1.1653334111456402,0.021721123678326255,1.0357857821862252e-51,7.179800417588955e-12,8.329435358275077e-16,0.6773647501639801,-1199.3951294969763,True,True
7.1,1,C1 (Lake Edge),4.583334595704473,0.7260562250719569,0.045167802019956106,2.1168057681988256e-61,0.003369595520111591,9.947068771519097e-31,0.7044207398995694,-979.5355301357135,True,True
7.1,2,C2 (Dune),4.002021356421101,1.6323075205073239,0.032087831745971296,5.539089907863275e-64,7.238402059918753e-13,2.45443803002963e-22,0.7291665171999521,-1083.6295015613496,True,True
7.1,3,C3 (Western Residual),3.6516493499392553,1.6873191076884837,0.028280505162666073,3.863562899266733e-79,7.447695241902188e-21,1.445301640337345e-26,0.8036400225261988,-1227.7681523186661,True,True
7.1,4,C4 (Main Forest),2.5426163070080587,2.508131051724615,0.009058985424892037,7.150024213732032e-47,7.329077137614556e-32,0.0014796299530009372,0.7217440730664129,-1137.4449387148568,True,True
7.1,5,C5 (Coastal Forest),2.512357864392723,1.1644092619606432,0.021372474636276853,1.163077735057441e-51,7.770774152077167e-12,8.797314867702123e-16,0.6772172009903215,-1199.2858538013807,True,True
7.2,1,C1 (Lake Edge),4.583049685264789,0.7235445364595203,0.04451772778799242,2.606255758988042e-61,0.0035348114853195273,1.190419373375732e-30,0.7039691100789746,-979.1736827662271,True,True
7.2,2,C2 (Dune),4.002077320579603,1.631161775006586,0.03161286904238567,6.737257718387431e-64,7.994725604667301e-13,2.8057585386634494e-22,0.7288730747082769,-1083.3609441392189,True,True
7.2,3,C3 (Western Residual),3.6524442893150737,1.6859992896844347,0.02785961945059427,4.58693800595612e-79,8.619113079838725e-21,1.5962110895559023e-26,0.8034824751904639,-1227.5684499255647,True,True
7.2,4,C4 (Main Forest),2.543273947959532,2.507709314168409,0.008917681342314934,8.157244781387422e-47,7.998321890021246e-32,0.0014846961497717158,0.7217365666400886,-1137.4385453234822,True,True
7.2,5,C5 (Coastal Forest),2.512987980316593,1.163532974381923,0.02103443407814582,1.3021844194974433e-51,8.381863555170306e-12,9.282009472462992e-16,0.6770723417523679,-1199.1786188694925,True,True
7.3,1,C1 (Lake Edge),4.582761649022034,0.7211166031944565,0.04388585136905212,3.191202692035236e-61,0.003701420200714137,1.4177490683331594e-30,0.7035290164102899,-978.8216088798046,True,True
7.3,2,C2 (Dune),4.002119880905241,1.6300631688477583,0.031151489654869358,8.152504862333294e-64,8.799297372731475e-13,3.19605995088002e-22,0.7285870805569621,-1083.099482951496,True,True
7.3,3,C3 (Western Residual),3.653205984980911,1.6847300871100803,0.027450836766096234,5.421952764376504e-79,9.924709711679107e-21,1.7587407907612832e-26,0.8033285349836978,-1227.3734744077597,True,True
7.3,4,C4 (Main Forest),2.543904145036852,2.507309828595281,0.00878051949647156,9.265721706425744e-47,8.697070009760134e-32,0.0014898115893140745,0.7217290133195349,-1137.4321121653272,True,True
7.3,5,C5 (Coastal Forest),2.513583774955678,1.1627015788875952,0.020706542624290215,1.4538014048723996e-51,9.01212543734629e-12,9.783569094813286e-16,0.6769301377311859,-1199.0733962934546,True,True
7.4,1,C1 (Lake Edge),4.582471024940218,0.7187685014939021,0.04327142812921792,3.886748473511297e-61,0.0038692449760686144,1.6806472403358225e-30,0.7031000277193734,-978.4789216065055,True,True
7.4,2,C2 (Dune),4.002150040316856,1.62900919997686,0.03070312904318437,9.816297184768548e-64,9.652763330322644e-13,3.628312665467038e-22,0.7283082608302408,-1082.8448458490327,True,True
7.4,3,C3 (Western Residual),3.653936246605814,1.6835088725935041,0.027053651921362814,6.381987793341118e-79,1.1373524834758364e-20,1.9334201893940832e-26,0.8031780888688846,-1227.1830717901573,True,True
7.4,4,C4 (Main Forest),2.544508415489999,2.506931210141019,0.00864732920106616,1.0481070754991164e-46,9.424539548694876e-32,0.0014949667478614337,0.7217214276685295,-1137.4256516470887,True,True
7.4,5,C5 (Coastal Forest),2.5141474054333433,1.1619123238934117,0.020388366008254853,1.6186340648600103e-51,9.66059651545822e-12,1.0302027235938765e-15,0.6767905510375174,-1198.9701554199628,True,True
7.5,1,C1 (Lake Edge),4.582178302144795,0.7164965409620234,0.04267375308448335,4.70979272118669e-61,0.004038117586403098,1.9834012117724183e-30,0.7026817337783093,-978.1452540278833,True,True
7.5,2,C2 (Dune),4.002168725211668,1.6279975284182697,0.03026725303575452,1.1763441517404807e-63,1.0555660025528618e-12,4.105589450367577e-22,0.728036354542612,-1082.5967741224893,True,True
7.5,3,C3 (Western Residual),3.654636763319232,1.6823331884235564,0.02666758695925102,7.481519431788489e-79,1.297463356893758e-20,2.1207795252683924e-26,0.8030310278573652,-1226.9970939266466,True,True
7.5,4,C4 (Main Forest),2.5450881738892224,2.5065721751961454,0.008517948479584108,1.1808860491756013e-46,1.0179883543915284e-31,0.001500153039363634,0.7217138226820077,-1137.4191748380313,True,True
7.5,5,C5 (Coastal Forest),2.51468087019843,1.1611626573167053,0.02007949346159399,1.797396030532671e-51,1.0326300960612136e-11,1.0837401409695131e-15,0.6766535412185224,-1198.8688638012868,True,True
7.6,1,C1 (Lake Edge),4.581883925340441,0.7142972479082623,0.04209215832212916,5.679167056854949e-61,0.004207878183215235,2.3306463000671955e-30,0.7022737440669062,-977.8202579203498,True,True
7.6,2,C2 (Dune),4.002176791900152,1.6270259639360514,0.02984335584480438,1.4032289501645702e-63,1.1508417213579853e-12,4.631060919634573e-22,0.7277711129083451,-1082.3550217037302,True,True
7.6,3,C3 (Western Residual),3.6553091131514077,1.681200733557619,0.02629218937605769,8.736157396021961e-79,1.47371108284663e-20,2.3213487980255132e-26,0.802887246884542,-1226.8153982958834,True,True
7.6,4,C4 (Main Forest),2.5456447402442053,2.5062315329147777,0.008392223559709016,1.3254593192604616e-46,1.0962199660791207e-31,0.001505362721068594,0.7217062099476836,-1137.4126916078012,True,True
7.6,5,C5 (Coastal Forest),2.5151860224233156,1.160450209897679,0.0197795362145572,1.9908076413266142e-51,1.1008257180406623e-11,1.138969360846994e-15,0.6765190657813349,-1198.769487583462,True,True
7.7,1,C1 (Lake Edge),4.5815882987999705,0.712167350049509,0.04152601061889571,6.815771151067898e-61,0.004378375159891136,2.727376897296843e-30,0.7018756866196112,-977.5036025913068,True,True
7.7,2,C2 (Dune),4.0021750324405865,1.62609245476985,0.029430958232927497,1.6664939673227476e-63,1.2511360963037148e-12,5.207990684189813e-22,0.7275122986579596,-1082.1193544217397,True,True
7.7,3,C3 (Western Residual),3.6559547716289296,1.6801093517731829,0.025927030479031585,1.0162679754959461e-78,1.6669996880101415e-20,2.5356567596395558e-26,0.8027466446834597,-1226.637847797479,True,True
7.7,4,C4 (Main Forest),2.5461793473957095,2.505908177522256,0.008270008398267607,1.482368691314793e-46,1.1770539324213324e-31,0.0015105888095951574,0.7216985997901915,-1137.4062107493344,True,True
7.7,5,C5 (Coastal Forest),2.5156645821285606,1.1597727800933235,0.0194881261038562,2.1995944026642503e-51,1.170548386069057e-11,1.1958890796210949e-15,0.6763870806444938,-1198.6719918400913,True,True
7.8,1,C1 (Lake Edge),4.581291789970185,0.7101037624659589,0.04097470923881661,8.142709859893203e-61,0.004549464979760887,3.178956612344393e-30,0.7014872069511742,-977.1949738002428,True,True
7.8,2,C2 (Dune),4.002164179934477,1.6251950773406252,0.02902960581796897,1.9707436690849387e-63,1.3564717163853103e-12,5.839730212041873e-22,0.7272596853983904,-1081.8895493089283,True,True
7.8,3,C3 (Western Residual),3.6565751196086183,1.6790570208495377,0.025571703867121143,1.1779065023136517e-78,1.878226432135116e-20,2.764229937183081e-26,0.8026091236575582,-1226.4643105500622,True,True
7.8,4,C4 (Main Forest),2.5466931477530816,2.5056010813383964,0.00815116423510787,1.6521458775169905e-46,1.2603916292354234e-31,0.0015158250061892626,0.7216910013997611,-1137.3997400885778,True,True
7.8,5,C5 (Coastal Forest),2.5161181471693497,1.159128320379049,0.019204914279388446,2.4244854579775354e-51,1.2417005300245497e-11,1.2544965423011355e-15,0.6762575405268069,-1198.5763408590292,True,True
7.9,1,C1 (Lake Edge),4.580994732733939,0.7081035746944369,0.040437683895225056,9.685430780477612e-61,0.004721011974184401,3.691127417936436e-30,0.7011079670549782,-976.8940727577299,True,True
7.9,2,C2 (Dune),4.002144913338675,1.6243320268324357,0.02863886750437112,2.3209966611825533e-63,1.4668615363906015e-12,6.529713433706345e-22,0.7270130570137923,-1081.6653939540552,True,True
7.9,3,C3 (Western Residual),3.657171450427036,1.678041842679151,0.0252258240245084,1.3604521193204808e-78,2.1082786673002407e-20,3.0075916889047174e-26,0.8024745897536562,-1226.294659692374,True,True
7.9,4,C4 (Main Forest),2.5471872194411063,2.5053092884441126,0.008035559174315698,1.8353109514610834e-46,1.3461314644105494e-31,0.0015210656300642326,0.7216834229472023,-1137.3932865825404,True,True
7.9,5,C5 (Coastal Forest),2.5165482032007165,1.15851492481324,0.018929570002391028,2.6662120826387765e-51,1.3141856077581798e-11,1.3147875957228883e-15,0.6761303992818923,-1198.4824983882268,True,True
8.0,1,C1 (Lake Edge),4.5806974303647845,0.7061640388544356,0.03991439286295541,1.1471861544529808e-60,0.004892888117096212,4.2700177531247336e-30,0.7007376444684625,-976.6006151959077,True,True
8.0,2,C2 (Dune),4.002117861841835,1.6235016085666105,0.028258334030262747,2.722704715133825e-63,1.5823092866587215e-12,7.28145112813695e-22,0.726772207104154,-1081.4466858982755,True,True
8.0,3,C3 (Western Residual),3.657744976431156,1.677062034218818,0.02488902501747047,1.5659511556366454e-78,2.3580308742362337e-20,3.266261296158065e-26,0.802342952336008,-1226.1287731883017,True,True
8.0,4,C4 (Main Forest),2.547662571913558,2.5050319089246607,0.007923067791226758,2.032370931651546e-46,1.4341696165584413e-31,0.0015263055588236774,0.7216758716867535,-1137.3868564069917,True,True
8.0,5,C5 (Coastal Forest),2.516956132727295,1.157930817735515,0.01866177952807134,2.9255062063210366e-51,1.3879085092820693e-11,1.3767567430774607e-15,0.6760056101855474,-1198.3904278461648,True,True
