ref_depth,Cluster,Cluster_Label,beta_2_atmospheric_draw,beta_3_drainage,mean_h_prev_m,mean_PET_m_month,h_disp_prev_mean_m,drainage_flux_m_month,et_flux_m_month,drainage_share_pct,all_beta3_pos_sig
7.4,3,C3 (Western Residual),1.6967787853725764,0.026936697080306774,-0.7722,0.0548,6.6278,0.1785306322547188,0.09290900645780294,65.7717616710352,True
7.4,4,C4 (Main Forest),2.51478581004012,0.008571440105867464,-1.3185,0.0551,6.0815,0.0521271603114569,0.13853935860206504,27.33944092989893,True
7.4,5,C5 (Coastal Forest),1.1761383212455352,0.020264642836694505,-1.1527,0.0549,6.2473,0.12659934665737996,0.06457105367974783,66.22329944077264,True
7.5,1,C1 (Lake Edge),0.7405673150950002,0.04253475568082442,-0.3836,0.0551,7.1164,0.30269536263495844,0.040797796943699914,88.12267557416747,True
7.5,2,C2 (Dune),1.6387431429600827,0.030173199824951792,-0.5357,0.0547,6.9643,0.2101366300696789,0.08960809513791931,70.1051969885848,True
7.5,3,C3 (Western Residual),1.6956172919701957,0.0265526009577753,-0.7722,0.0548,6.7278,0.1786401858966689,0.09284540759685962,65.800981775089,True
7.5,4,C4 (Main Forest),2.5144041223342093,0.008443803956129878,-1.3185,0.0551,6.1815,0.05219532224707577,0.13851833145543807,27.36842445926449,True
7.5,5,C5 (Coastal Forest),1.1754056926504182,0.019957559715701803,-1.1527,0.0549,6.3473,0.12667666158853916,0.06453083170968864,66.25088766315272,True
7.6,1,C1 (Lake Edge),0.7384304131997759,0.04195489340002314,-0.3836,0.0551,7.2164,0.30276430603491655,0.04068007518116333,88.1552654793414,True
7.6,2,C2 (Dune),1.6377931886362496,0.029750873594265318,-0.5357,0.0547,7.0643,0.2101704910619537,0.08955615069635603,70.12072394666492,True
7.6,3,C3 (Western Residual),1.6944986691899675,0.026179108068757635,-0.7722,0.0548,6.8278,0.17874531691103768,0.09278415616443483,65.82906632067704,True
7.6,4,C4 (Main Forest),2.5140414127216704,0.008319755881989901,-1.3185,0.0551,6.2815,0.05226049542755604,0.13849834981052844,27.39610599043529,True
7.6,5,C5 (Coastal Forest),1.174709844663005,0.019659340900248238,-1.1527,0.0549,6.4473,0.12674971075161448,0.06449262902813617,66.27701318525446,True
7.7,1,C1 (Lake Edge),0.7363615030531458,0.041390432108351,-0.3836,0.0551,7.3164,0.3028299571475467,0.04056609907887458,88.18678946850602,True
7.7,2,C2 (Dune),1.636880745843301,0.029339996280546905,-0.5357,0.0547,7.1643,0.21020191082065426,0.08950625742238587,70.13552952290469,True
7.7,3,C3 (Western Residual),1.6934207736622588,0.025815792768540555,-0.7722,0.0548,6.9278,0.17884625749289237,0.09272513479794436,65.85607415576334,True
7.7,4,C4 (Main Forest),2.5136965545577983,0.008199153404097869,-1.3185,0.0551,6.3815,0.052322847044483,0.1384793516005653,27.42255981117903,True
7.7,5,C5 (Coastal Forest),1.1740485914332426,0.0193696203847122,-1.1527,0.0549,6.5473,0.12681875708887635,0.0644563256299528,66.301765648847,True
7.8,1,C1 (Lake Edge),0.7343575456225857,0.040840773018812886,-0.3836,0.0551,7.4164,0.30289249541125485,0.04045570121676353,88.21729614016496,True
7.8,2,C2 (Dune),1.6360039106290294,0.02894011588182964,-0.5357,0.0547,7.2643,0.21023104052179262,0.08945831120601982,70.14965306899902,True
7.8,3,C3 (Western Residual),1.6923815954386345,0.025462251515861806,-0.7722,0.0548,7.0278,0.17894322491771233,0.09266823344042986,65.88206035172524,True
7.8,4,C4 (Main Forest),2.513368500170986,0.008081861093725648,-1.3185,0.0551,6.4815,0.05238253299626216,0.13846127910939957,27.447855090664547,True
7.8,5,C5 (Coastal Forest),1.1734199004458872,0.019088051355767095,-1.1527,0.0549,6.6473,0.12688404471733022,0.06442180992822011,66.325228233302,True
7.9,1,C1 (Lake Edge),0.7324156743937615,0.04030534767944453,-0.3836,0.0551,7.5164,0.30295208876060775,0.040348723678774,88.24683128709503,True
7.9,2,C2 (Dune),1.6351608968966365,0.028550803537529437,-0.5357,0.0547,7.3643,0.21025802096176474,0.08941221438171923,70.16313139033166,True
7.9,3,C3 (Western Residual),1.6913792481340777,0.025118101480635698,-0.7722,0.0548,7.1278,0.1790364226692822,0.0926133488007851,65.90707649058707,True
7.9,4,C4 (Main Forest),2.5130562744923663,0.00796775017184025,-1.3185,0.0551,6.5815,0.05243969877473552,0.1384440786205618,27.472056290115848,True
7.9,5,C5 (Coastal Forest),1.1728218801177723,0.01881430499895675,-1.1527,0.0549,6.7473,0.12694580047246806,0.0643889780733177,66.34747819361567,True
8.0,1,C1 (Lake Edge),0.7305331835959531,0.03978361609401828,-0.3836,0.0551,7.6164,0.30300889448034596,0.040245017404203234,88.27543809093156,True
8.0,2,C2 (Dune),1.6343500278295673,0.028171652086333255,-0.5357,0.0547,7.4643,0.21028298336361886,0.08936787525949713,70.17599893751714,True
8.0,3,C3 (Western Residual),1.690411959907162,0.02478297925374607,-0.7722,0.0548,7.2278,0.1791260414699412,0.09256038385986541,65.9311709271068,True
8.0,4,C4 (Main Forest),2.5127589692630234,0.007856698132406989,-1.3185,0.0551,6.6815,0.05249448027313147,0.13842770009813743,27.495223536128837,True
8.0,5,C5 (Coastal Forest),1.1722527685274233,0.01854806938904828,-1.1527,0.0549,6.8473,0.1270042353096141,0.06435773333416893,66.36858734769304,True
