well,Cluster,Cluster_Label,ref_depth,beta_1_recharge,beta_2_atmospheric_draw,beta_3_drainage,pvalue_beta_3,R2,beta_3_positive,beta_3_sig
ceh10,2,C2 (Dune),8.0,4.807954059891165,1.1182616497516003,0.042218499139756234,2.158051755495158e-07,0.6062649320092808,True,True
ceh11,1,C1 (Lake Edge),0.5,2.848211602866556,3.7063081219479272,0.33853608666738466,1.5656164131322316e-16,0.7583687812131331,True,True
ceh11,1,C1 (Lake Edge),0.6,3.045524737143619,3.4169819162412685,0.32630917222516576,1.9101584738128433e-17,0.7685330355028884,True,True
ceh11,1,C1 (Lake Edge),0.7,3.2232402385795584,3.144711200537381,0.3122097059679802,4.121089355018866e-18,0.7756769750226908,True,True
ceh11,1,C1 (Lake Edge),0.8,3.380704848950732,2.8942827859056717,0.29729003425188394,1.4473626256482673e-18,0.7804260548437858,True,True
ceh11,1,C1 (Lake Edge),0.9,3.518801656812508,2.667322218901108,0.28226721901824314,7.551837678370028e-19,0.7833284886755865,True,True
ceh11,1,C1 (Lake Edge),1.0,3.6391968202888796,2.4635156399651112,0.2676007163573495,5.367495081711697e-19,0.784836637881188,True,True
ceh11,1,C1 (Lake Edge),1.1,3.743858106938349,2.28147649441504,0.25356468757392814,4.819826408067687e-19,0.7853098780341154,True,True
ceh11,1,C1 (Lake Edge),1.2,3.834774736364034,2.119310896069656,0.24030620528850685,5.140494307523899e-19,0.7850267729646387,True,True
ceh11,1,C1 (Lake Edge),1.3,3.913810540473737,1.9749621781646751,0.2278885056110781,6.201751015222516e-19,0.7841997570157553,True,True
ceh11,1,C1 (Lake Edge),1.4,3.9826387426386187,1.8464069147650968,0.21632155865988856,8.152396688694234e-19,0.7829890556764297,True,True
ceh11,1,C1 (Lake Edge),1.5,4.042723409574457,1.7317567599382526,0.20558294339579947,1.1351509680226868e-18,0.7815145788268589,True,True
ceh11,1,C1 (Lake Edge),1.6,4.095325631803567,1.6293033690148575,0.1956317309163009,1.6395121620619328e-18,0.7798655318465265,True,True
ceh11,1,C1 (Lake Edge),1.7,4.141521391241585,1.5375305298357338,0.186417506969521,2.4187614792764712e-18,0.7781079343009545,True,True
ceh11,1,C1 (Lake Edge),1.8,4.182223744967965,1.455108500280964,0.17788609722057802,3.6045507584239735e-18,0.7762903874349474,True,True
ceh11,1,C1 (Lake Edge),1.9,4.2182053931139265,1.380879560637815,0.16998309591436037,5.383018877799614e-18,0.7744484461395349,True,True
ceh11,1,C1 (Lake Edge),2.0,4.250119704280952,1.3138400105519046,0.16265595281659162,8.010774081201093e-18,0.7726079100960982,True,True
ceh11,1,C1 (Lake Edge),2.1,4.2785193980509275,1.253121522132333,0.1558551272979245,1.1833324196091797e-17,0.7707872920185198,True,True
ceh11,1,C1 (Lake Edge),2.2,4.303872688595767,1.1979733728092712,0.1495346483983916,1.7305542727568168e-17,0.7689996656971457,True,True
ceh11,1,C1 (Lake Edge),2.3,4.326576997011505,1.1477462709290354,0.14365230432836074,2.501359687355619e-17,0.7672540492871162,True,True
ceh11,1,C1 (Lake Edge),2.4,4.34697047514703,1.101878027822857,0.1381696074919118,3.569762527305354e-17,0.7655564413031888,True,True
ceh11,1,C1 (Lake Edge),2.5,4.365341627854995,1.0598810809655173,0.1330516296586683,5.0274358907293915e-17,0.7639105973204481,True,True
ceh11,1,C1 (Lake Edge),2.6,4.381937318166378,1.021331747098123,0.1282667678906117,6.985883810161662e-17,0.7623186129978271,True,True
ceh11,1,C1 (Lake Edge),2.7,4.396969415743789,0.9858610292711962,0.1237864794565991,9.578439392528421e-17,0.7607813622490797,True,True
ceh11,1,C1 (Lake Edge),2.8,4.410620316615523,0.9531467862289829,0.11958500932975873,1.296201288554339e-16,0.7592988268787915,True,True
ceh11,1,C1 (Lake Edge),2.9,4.423047528661493,0.9229070778505228,0.1156391243463252,1.7318524014904844e-16,0.7578703447213266,True,True
ceh11,1,C1 (Lake Edge),3.0,4.434387486001622,0.8948945157247498,0.11192786196821729,2.28559668098203e-16,0.7564947964459976,True,True
ceh11,1,C1 (Lake Edge),3.1,4.44475872772948,0.868891467269631,0.10843229768075643,2.98090707529297e-16,0.7551707460985432,True,True
ceh11,1,C1 (Lake Edge),3.2,4.4542645526911615,0.8447059817804002,0.10513533260628095,3.8439538246625513e-16,0.7538965466712316,True,True
ceh11,1,C1 (Lake Edge),3.3,4.462995242062218,0.8221683256994443,0.10202150141780923,4.903585403479234e-16,0.7526704191864421,True,True
ceh11,1,C1 (Lake Edge),3.4,4.47102992493156,0.801128031461404,0.09907679975969996,6.191267653331895e-16,0.7514905116871192,True,True
ceh11,1,C1 (Lake Edge),3.5,4.478438148489873,0.7814513792223573,0.09628852990353746,7.740983342156199e-16,0.7503549429651144,True,True
ceh11,1,C1 (Lake Edge),3.6,4.48528120327965,0.7630192436508685,0.09364516314167773,9.58909539809188e-16,0.7492618346877925,True,True
ceh11,1,C1 (Lake Edge),3.7,4.491613244873715,0.7457252488975677,0.09113621735239749,1.1774177839410608e-15,0.7482093347034777,True,True
ceh11,1,C1 (Lake Edge),3.8,4.497482245941972,0.7294741840834378,0.08875214819698354,1.4336818956495724e-15,0.7471956336429884,True,True
ceh11,1,C1 (Lake Edge),3.9,4.502930806635444,0.7141806393820724,0.08648425248971998,1.7319401613559561e-15,0.7462189764328886,True,True
ceh11,1,C1 (Lake Edge),4.0,4.507996846302046,0.699767829236583,0.08432458239069471,2.076586565089025e-15,0.7452776699555739,True,True
ceh11,1,C1 (Lake Edge),4.1,4.512714195542093,0.6861665746445405,0.08226586919211797,2.47214573113215e-15,0.7443700878018398,True,True
ceh11,1,C1 (Lake Edge),4.2,4.517113104339631,0.6733144209386082,0.08030145559135977,2.923247041953691e-15,0.7434946728407752,True,True
ceh11,1,C1 (Lake Edge),4.3,4.521220679328881,0.6611548712347975,0.0784252354621465,3.4345983739992583e-15,0.7426499381629321,True,True
ceh11,1,C1 (Lake Edge),4.4,4.525061261062099,0.649636718840997,0.07663160024602242,4.0109598558422566e-15,0.7418344668232661,True,True
ceh11,1,C1 (Lake Edge),4.5,4.528656750342944,0.6387134645219346,0.07491539118759982,4.657118009982692e-15,0.7410469107108765,True,True
ceh11,1,C1 (Lake Edge),4.6,4.53202689120644,0.6283428066906492,0.07327185672882261,5.377860593482366e-15,0.7402859887960114,True,True
ceh11,1,C1 (Lake Edge),4.7,4.535189516902458,0.6184861944148722,0.07169661445949246,6.177952405657862e-15,0.7395504849457938,True,True
ceh11,1,C1 (Lake Edge),4.8,4.538160764227244,0.6091084346497097,0.07018561709419452,7.062112284641671e-15,0.7388392454545502,True,True
ceh11,1,C1 (Lake Edge),4.9,4.540955260707837,0.6001773463861394,0.06873512201014725,8.034991470146236e-15,0.7381511763994368,True,True
ceh11,1,C1 (Lake Edge),5.0,4.543586288445633,0.5916634554791269,0.06734166393719106,9.10115346796815e-15,0.7374852409048365,True,True
ceh11,1,C1 (Lake Edge),5.1,4.546065927844857,0.583539724824352,0.0660020304409108,1.0265055513268586e-14,0.7368404563779659,True,True
ceh11,1,C1 (Lake Edge),5.2,4.548405183963618,0.5757813153163444,0.06471323988347158,1.1531031695112699e-14,0.7362158917618803,True,True
ceh11,1,C1 (Lake Edge),5.3,4.550614097820148,0.5683653736667174,0.06347252158496205,1.2903277773695735e-14,0.735610664839508,True,True
ceh11,1,C1 (Lake Edge),5.4,4.552701844643105,0.5612708437089703,0.06227729794136901,1.4385837695211482e-14,0.7350239396126859,True,True
ceh11,1,C1 (Lake Edge),5.5,4.554676820768249,0.5544782982809922,0.06112516828454784,1.5982591785872213e-14,0.7344549237727331,True,True
ceh11,1,C1 (Lake Edge),5.6,4.556546720640359,0.5479697891723174,0.06001389429502606,1.7697246587751284e-14,0.7339028662734131,True,True
ceh11,1,C1 (Lake Edge),5.7,4.55831860517442,0.5417287129604662,0.05894138680082439,1.9533326282962867e-14,0.7333670550128026,True,True
ceh11,1,C1 (Lake Edge),5.8,4.559998962554922,0.5357396908490106,0.05790569381498892,2.1494165640052415e-14,0.7328468146273094,True,True
ceh11,1,C1 (Lake Edge),5.9,4.561593762405888,0.5299884608671441,0.05690498968162827,2.3582904406827064e-14,0.7323415043986181,True,True
ceh11,1,C1 (Lake Edge),6.0,4.563108504136538,0.5244617810020379,0.05593756521521019,2.580248306636295e-14,0.7318505162725344,True,True
ceh11,1,C1 (Lake Edge),6.1,4.564548260161394,0.5191473420175715,0.055001818731025776,2.8155639868222215e-14,0.7313732729873634,True,True
ceh11,1,C1 (Lake Edge),6.2,4.565917714600674,0.5140336888698599,0.05409624787622421,3.0644909043409036e-14,0.730909226308523,True,True
ceh11,1,C1 (Lake Edge),6.3,4.567221197988597,0.5091101497653948,0.053219442180973145,3.327262011097293e-14,0.7304578553654436,True,True
ceh11,1,C1 (Lake Edge),6.4,4.568462718449511,0.5043667720245467,0.05237007625818127,3.6040898183110576e-14,0.7300186650863922,True,True
ceh11,1,C1 (Lake Edge),6.5,4.569645989743092,0.4997942640148885,0.05154690358806867,3.8951665178154464e-14,0.7295911847266049,True,True
ceh11,1,C1 (Lake Edge),6.6,4.570774456530137,0.49538394250639495,0.05074875083078542,4.2006641851870654e-14,0.7291749664850049,True,True
ceh11,1,C1 (Lake Edge),6.7,4.571851317166966,0.49112768487759384,0.04997451261635799,4.520735056110195e-14,0.7287695842047676,True,True
ceh11,1,C1 (Lake Edge),6.8,4.572879544298197,0.4870178856678744,0.04922314676665205,4.855511867697732e-14,0.7283746321530441,True,True
ceh11,1,C1 (Lake Edge),6.9,4.573861903486527,0.4830474170298554,0.048493669908790955,5.205108256912277e-14,0.7279897238752773,True,True
ceh11,1,C1 (Lake Edge),7.0,4.574800970088315,0.4792095926860806,0.047785153443689776,5.5696192086589276e-14,0.72761449111968,True,True
ceh11,1,C1 (Lake Edge),7.1,4.575699144559891,0.47549813503912397,0.04709671983711307,5.949121546517652e-14,0.7272485828276297,True,True
ceh11,1,C1 (Lake Edge),7.2,4.576558666358474,0.4719071451231069,0.046427539203980565,6.343674459646904e-14,0.7268916641859153,True,True
ceh11,1,C1 (Lake Edge),7.3,4.577381626581284,0.46843107511880777,0.04577682615959845,6.753320059741682e-14,0.7265434157369784,True,True
ceh11,1,C1 (Lake Edge),7.4,4.578169979472298,0.46506470318494486,0.04514383691411818,7.17808396247859e-14,0.7262035325434881,True,True
ceh11,1,C1 (Lake Edge),7.5,4.578925552909184,0.461803110384533,0.044527866588873116,7.617975888244994e-14,0.7258717234037964,True,True
ceh11,1,C1 (Lake Edge),7.6,4.579650057972598,0.4586416595087639,0.04392824673531671,8.072990277496503e-14,0.7255477101150192,True,True
ceh11,1,C1 (Lake Edge),7.7,4.580345097687284,0.45557597562166163,0.043344343039164256,8.543106916432273e-14,0.7252312267806842,True,True
ceh11,1,C1 (Lake Edge),7.8,4.581012175015773,0.4526019281668701,0.042775553193997125,9.028291569041405e-14,0.7249220191600716,True,True
ceh11,1,C1 (Lake Edge),7.9,4.581652700175949,0.44971561449446573,0.04222130493008193,9.528496612136782e-14,0.7246198440565587,True,True
ceh11,1,C1 (Lake Edge),8.0,4.582267997346936,0.4469133446798625,0.041681054185496905,1.0043661670119964e-13,0.7243244687424486,True,True
ceh13,4,C4 (Main Forest),0.5,2.0063399587260697,2.664317076235889,0.009210818209846827,0.7470372281870664,0.5488438412728991,True,False
ceh13,4,C4 (Main Forest),0.6,2.0106536406959754,2.6579783705547886,0.009499873228022149,0.7425481564459883,0.5488618968380277,True,False
ceh13,4,C4 (Main Forest),0.7,2.0157584672056945,2.6510279508207524,0.009705707441204501,0.7391817195467859,0.5488756760722915,True,False
ceh13,4,C4 (Main Forest),0.8,2.0215380549374977,2.6436468440843894,0.009818046756106072,0.7370389524030232,0.548884553965973,True,False
ceh13,4,C4 (Main Forest),0.9,2.0278301274706467,2.636050094021223,0.009831807665844017,0.7361710232131532,0.548888173794753,True,False
ceh13,4,C4 (Main Forest),1.0,2.0344412539247396,2.628466432668577,0.00974775609316713,0.7365742180504985,0.5488864904988034,True,False
ceh13,4,C4 (Main Forest),1.1,2.0411662023642956,2.6211158444756975,0.009572319595320879,0.7381913416034482,0.548879768999839,True,False
ceh13,4,C4 (Main Forest),1.2,2.0478079729382292,2.614189499147111,0.00931661221199823,0.7409191298300938,0.5488685389733995,True,False
ceh13,4,C4 (Main Forest),1.3,2.0541946596930933,2.607835641449313,0.0089949260517117,0.744620006640078,0.5488535184821661,True,False
ceh13,4,C4 (Main Forest),1.4,2.0601905561996268,2.602153124056117,0.008623038819357479,0.7491358301629328,0.5488355247474691,True,False
ceh13,4,C4 (Main Forest),1.5,2.065700721453167,2.597192207739739,0.008216662463975156,0.7543013008727951,0.5488153898149961,True,False
ceh13,4,C4 (Main Forest),1.6,2.070669817011022,2.59296078008947,0.007790249820863744,0.7599552855152272,0.5487938935615905,True,False
ceh13,4,C4 (Main Forest),1.7,2.0750769544371024,2.589433572141122,0.007356242429965902,0.7659491330433094,0.5487717194647371,True,False
ceh13,4,C4 (Main Forest),1.8,2.0789284922880027,2.586562157219385,0.006924732697142898,0.7721518246755833,0.5487494325196303,True,False
ceh13,4,C4 (Main Forest),1.9,2.0822504084308293,2.584284150324865,0.0065034496644520365,0.7784523360328756,0.5487274749875488,True,False
ceh13,4,C4 (Main Forest),2.0,2.0850813382676674,2.5825307470734113,0.006097958063555611,0.7847598568769694,0.5487061743253348,True,False
ceh13,4,C4 (Main Forest),2.1,2.0874668408373234,2.581232332924066,0.00571197066681417,0.7910025643504449,0.548685757981987,True,False
ceh13,4,C4 (Main Forest),2.2,2.089455051388662,2.58032227874704,0.005347698222224624,0.7971255621227653,0.5486663709172965,True,False
ceh13,4,C4 (Main Forest),2.3,2.0910936282725037,2.5797392324333233,0.005006187690922459,0.8030884564424409,0.548648093055934,True,False
ceh13,4,C4 (Main Forest),2.4,2.0924277801262945,2.579428272268157,0.0046876217766560965,0.8088628927582551,0.5486309550755397,True,False
ceh13,4,C4 (Main Forest),2.5,2.0934991255766198,2.5793412634970987,0.004391568748971456,0.8144302507481203,0.5486149518038868,True,False
ceh13,4,C4 (Main Forest),2.6,2.094345154056819,2.5794366991004534,0.004117181650727414,0.8197796007632645,0.5486000530695259,True,False
ceh13,4,C4 (Main Forest),2.7,2.094999095075092,2.5796792371405477,0.0038633514767834123,0.824905959927415,0.5485862121740185,True,False
ceh13,4,C4 (Main Forest),2.8,2.095490047282646,2.580039084692813,0.0036288212857405154,0.8298088458976371,0.5485733723060898,True,False
ceh13,4,C4 (Main Forest),2.9,2.0958432590959597,2.580491328001677,0.003412268687405448,0.8344911040188854,0.5485614712631528,True,False
ceh13,4,C4 (Main Forest),3.0,2.0960804858578816,2.581015270827799,0.0032123636163227543,0.8389579734074598,0.5485504448310596,True,False
ceh13,4,C4 (Main Forest),3.1,2.0962203739931216,2.581593816376962,0.0030278073246798737,0.8432163548123691,0.5485402291300805,True,False
ceh13,4,C4 (Main Forest),3.2,2.0962788411575604,2.5822129103770948,0.0028573574390588947,0.84727424468335,0.5485307621828728,True,False
ceh13,4,C4 (Main Forest),3.3,2.0962694343293915,2.582861051502384,0.0026998428990253715,0.8511403035814897,0.5485219849088966,True,False
ceh13,4,C4 (Main Forest),3.4,2.0962036564932056,2.5835288685013174,0.0025541717078265682,0.8548235315727392,0.548513841704251,True,False
ceh13,4,C4 (Main Forest),3.5,2.0960912581932813,2.5842087595887158,0.0024193336971726504,0.8583330277897409,0.5485062807278793,True,False
ceh13,4,C4 (Main Forest),3.6,2.095940493705615,2.584894587828744,0.0022943999316265267,0.8616778155312553,0.5484992539845664,True,False
ceh13,4,C4 (Main Forest),3.7,2.0957583435935296,2.585581425620944,0.0021785199334265967,0.8648667179240339,0.5484927172712988,True,False
ceh13,4,C4 (Main Forest),3.8,2.095550706464602,2.5862653414961847,0.002070917572222373,0.867908272254342,0.5484866300352966,True,False
ceh13,4,C4 (Main Forest),3.9,2.095322563191271,2.586943222911532,0.0019708862137408183,0.8708106736163721,0.5484809551782841,True,False
ceh13,4,C4 (Main Forest),4.0,2.095078116928728,2.5876126293911472,0.001877783537416463,0.8735817405778347,0.5484756588313464,True,False
ceh13,4,C4 (Main Forest),4.1,2.0948209121167833,2.5882716710755167,0.0017910262993933116,0.8762288972062459,0.548470710117213,True,False
ceh13,4,C4 (Main Forest),4.2,2.094553935395993,2.5889189084380146,0.0017100852214338167,0.8787591670970124,0.5484660809113534,True,False
ceh13,4,C4 (Main Forest),4.3,2.0942797010588112,2.589553269571913,0.0016344801182384813,0.8811791760652639,0.5484617456093359,True,False
ceh13,4,C4 (Main Forest),4.4,2.09400032334099,2.5901739820235754,0.001563775328095156,0.8834951609574296,0.5484576809051149,True,False
ceh13,4,C4 (Main Forest),4.5,2.0937175775514985,2.5907805166462072,0.0014975754789654221,0.8857129826568634,0.5484538655829381,True,False
ceh13,4,C4 (Main Forest),4.6,2.093432951759247,2.5913725413750752,0.0014355215999536618,0.8878381418361706,0.5484502803242097,True,False
ceh13,4,C4 (Main Forest),4.7,2.0931476905027653,2.5919498831849697,0.00137728757358646,0.88987579637378,0.5484469075297149,True,False
ceh13,4,C4 (Main Forest),4.8,2.0928628317692053,2.5925124967931064,0.0013225769151009158,0.8918307796373498,0.5484437311570083,True,False
ceh13,4,C4 (Main Forest),4.9,2.0925792382947828,2.593060438922337,0.0012711198595324854,0.8937076190497366,0.5484407365723687,True,False
ceh13,4,C4 (Main Forest),5.0,2.092297624077677,2.593593847147644,0.0012226707345159692,0.8955105545189205,0.5484379104164976,True,False
ceh13,4,C4 (Main Forest),5.1,2.0920185768525004,2.5941129225213864,0.0011770055956256409,0.8972435564359907,0.5484352404830068,True,False
ceh13,4,C4 (Main Forest),5.2,2.091742577156068,2.594617915315364,0.0011339201011017885,0.8989103430412856,0.5484327156086951,True,False
ceh13,4,C4 (Main Forest),5.3,2.0914700145163447,2.5951091133338355,0.001093227603616835,0.9005143970273441,0.5484303255746075,True,False
ceh13,4,C4 (Main Forest),5.4,2.0912012012096817,2.5955868323485056,0.0010547574379591211,0.9020589812999525,0.5484280610169037,True,False
ceh13,4,C4 (Main Forest),5.5,2.090936383962237,2.5960514082852093,0.0010183533849684638,0.9035471538586509,0.5484259133466116,True,False
ceh13,4,C4 (Main Forest),5.6,2.0906757539101406,2.596503190857073,0.0009838722936645313,0.9049817817835982,0.548423874677402,True,False
ceh13,4,C4 (Main Forest),5.7,2.0904194550855753,2.5969425383924127,0.0009511828450730533,0.9063655543385576,0.5484219377605846,True,False
ceh13,4,C4 (Main Forest),5.8,2.0901675916515234,2.5973698136494194,0.0009201644428248595,0.9077009952121498,0.5484200959266017,True,False
ceh13,4,C4 (Main Forest),5.9,2.089920234073948,2.5977853804457203,0.0008907062170756871,0.9089904739288566,0.5484183430323464,True,False
ceh13,4,C4 (Main Forest),6.0,2.0896774243915237,2.598189600961043,0.0008627061296476828,0.9102362164694131,0.5484166734137139,True,False
ceh13,4,C4 (Main Forest),6.1,2.0894391807164028,2.5985828335952803,0.0008360701695846401,0.9114403151411116,0.5484150818428375,True,False
ceh13,4,C4 (Main Forest),6.2,2.0892055010809094,2.598965431284758,0.0008107116294376595,0.9126047377431957,0.5484135634895232,True,False
ceh13,4,C4 (Main Forest),6.3,2.0889763667251464,2.5993377401957836,0.0007865504536718635,0.9137313360698062,0.548412113886451,True,False
ceh13,4,C4 (Main Forest),6.4,2.0887517449092003,2.5997000987292918,0.0007635126514933524,0.9148218537957064,0.5484107288977452,True,False
ceh13,4,C4 (Main Forest),6.5,2.0885315913166584,2.600052836780306,0.0007415297672680125,0.9158779337857007,0.5484094046905705,True,False
ceh13,4,C4 (Main Forest),6.6,2.0883158521113208,2.600396275206972,0.000720538402434702,0.9169011248693597,0.5484081377094343,True,False
ceh13,4,C4 (Main Forest),6.7,2.088104465694511,2.60073072547037,0.0007004797835031859,0.917892888119007,0.5484069246529248,True,False
ceh13,4,C4 (Main Forest),6.8,2.087897364207472,2.601056489414069,0.0006812993713107363,0.9188546026683695,0.5484057624526286,True,False
ceh13,4,C4 (Main Forest),6.9,2.087694474814578,2.6013738591565296,0.0006629465072594265,0.9197875711051717,0.548404648254009,True,False
ceh13,4,C4 (Main Forest),7.0,2.087495720798395,2.6016831170747006,0.0006453740927141911,0.9206930244702851,0.5484035793990463,True,False
ceh13,4,C4 (Main Forest),7.1,2.0873010224935653,2.6019845358610727,0.000628538298161934,0.9215721268937155,0.5484025534104627,True,False
ceh13,4,C4 (Main Forest),7.2,2.0871102980814533,2.602278378638734,0.0006123982991096738,0.922425979894765,0.548401567977373,True,False
ceh13,4,C4 (Main Forest),7.3,2.086923464266164,2.602564899121787,0.0005969160360322825,0.9232556263712008,0.548400620942221,True,False
ceh13,4,C4 (Main Forest),7.4,2.086740436847548,2.602844341812148,0.0005820559959427646,0.9240620543040365,0.548399710288874,True,False
ceh13,4,C4 (Main Forest),7.5,2.0865611312062953,2.603116942222055,0.0005677850134665815,0.9248462001964205,0.5483988341317627,True,False
ceh13,4,C4 (Main Forest),7.6,2.0863854627124985,2.603382927117635,0.0005540720894822737,0.9256089522695734,0.5483979907059655,True,False
ceh13,4,C4 (Main Forest),7.7,2.0862133470698114,2.6036425147759097,0.0005408882256224077,0.9263511534335583,0.5483971783581478,True,False
ceh13,4,C4 (Main Forest),7.8,2.086044700602592,2.6038959152516696,0.0005282062731062202,0.9270736040495677,0.5483963955382714,True,False
ceh13,4,C4 (Main Forest),7.9,2.085879440494962,2.604143330649709,0.0005160007945214421,0.9277770645009754,0.548395640792005,True,False
ceh13,4,C4 (Main Forest),8.0,2.085717484988363,2.6043849553997585,0.0005042479373348228,0.9284622575865281,0.5483949127537696,True,False
ceh14,4,C4 (Main Forest),0.5,2.4061752258918654,3.385822387651327,0.022435761327502978,0.42299107503398997,0.5604061048921436,True,False
ceh14,4,C4 (Main Forest),0.6,2.43625706152944,3.3634559143117286,0.019744574811035077,0.4833201185022953,0.5597194166854855,True,False
ceh14,4,C4 (Main Forest),0.7,2.463753876968285,3.345116818275086,0.016886909365131562,0.5499479198261632,0.5591078473149483,True,False
ceh14,4,C4 (Main Forest),0.8,2.4881136850284857,3.3312073074772783,0.0139136972380393,0.6221870751010811,0.5585839343872174,True,False
ceh14,4,C4 (Main Forest),0.9,2.5088968721398253,3.3219681957026497,0.010880523246818145,0.6989876608031278,0.558157054690462,True,False
ceh14,4,C4 (Main Forest),1.0,2.5258022927831867,3.317465243482401,0.007844205420017354,0.778999160668612,0.5578328724691657,True,False
ceh14,4,C4 (Main Forest),1.1,2.538680277005204,3.317591552102978,0.004859351952517157,0.860677142463661,0.5576131348184583,True,False
ceh14,4,C4 (Main Forest),1.2,2.5475316032621227,3.322084925005896,0.001975317495791565,0.9424164671370701,0.5574958221328213,True,False
ceh14,4,C4 (Main Forest),1.3,2.5524937873517115,3.3305568218650983,-0.0007661142476749414,0.977313387359355,0.5574756046372485,False,False
ceh14,4,C4 (Main Forest),1.4,2.5538178207799964,3.3425281550748505,-0.0033321446549878578,0.8998541196783192,0.5575445149533702,False,False
ceh14,4,C4 (Main Forest),1.5,2.5518394099797903,3.357466911819086,-0.005699454797969948,0.8262812640644648,0.557692728879414,False,False
ceh14,4,C4 (Main Forest),1.6,2.5469487746786,3.374823280357516,-0.007853897270027055,0.7573691149590522,0.557909351766479,False,False
ceh14,4,C4 (Main Forest),1.7,2.539562364740449,3.3940592474169864,-0.009789584613809918,0.693593918362247,0.558183129710057,False,False
ceh14,4,C4 (Main Forest),1.8,2.5300987796344083,3.4146710927851105,-0.011507602198529688,0.6351653676402694,0.5585030343676581,False,False
ceh14,4,C4 (Main Forest),1.9,2.5189600449991985,3.4362045003268378,-0.013014557946032575,0.582074488489029,0.5588586994686697,False,False
ceh14,4,C4 (Main Forest),2.0,2.506518444891573,3.4582629434049,-0.01432113887057973,0.5341471721738624,0.5592407106477489,False,False
ceh14,4,C4 (Main Forest),2.1,2.4931084358666227,3.4805105423097444,-0.015440791730449627,0.49109545525772286,0.5596407658864505,False,False
ceh14,4,C4 (Main Forest),2.2,2.4790227902532482,3.502670785679787,-0.01638859471757497,0.45256183277306583,0.5600517318267628,False,False
ceh14,4,C4 (Main Forest),2.3,2.464511980093099,3.524522456509696,-0.017180346158487052,0.418154602600097,0.5604676231560279,False,False
ceh14,4,C4 (Main Forest),2.4,2.4497858457702026,3.545893909860598,-0.0178318671333823,0.38747414037497474,0.5608835302242383,False,False
ceh14,4,C4 (Main Forest),2.5,2.4350167222392347,3.566656598208737,-0.018358497101331632,0.36013110714134855,0.561295515923977,False,False
ceh14,4,C4 (Main Forest),2.6,2.420343364288791,3.5867184887923944,-0.018774752841402818,0.3357580724934437,0.5617004980500218,False,False
ceh14,4,C4 (Main Forest),2.7,2.405875182610356,3.6060177974397862,-0.019094118645298523,0.3140161079275701,0.5620961287539594,False,False
ceh14,4,C4 (Main Forest),2.8,2.391696453374572,3.6245172882984518,-0.01932893732750064,0.2945977518441411,0.5624806787829819,False,False
ceh14,4,C4 (Main Forest),2.9,2.377870286574875,3.6421992596247117,-0.019490375378728893,0.27722749934828866,0.5628529311025097,False,False
ceh14,4,C4 (Main Forest),3.0,2.3644422314147833,3.659061246843221,-0.019588440171248896,0.26166070633995986,0.5632120862275767,False,False
ceh14,4,C4 (Main Forest),3.1,2.3514434635245642,3.675112417433996,-0.019632031714262446,0.24768155972297087,0.5635576800145567,False,False
ceh14,4,C4 (Main Forest),3.2,2.3388935435901477,3.6903705996498326,-0.01962901560752829,0.23510057029677187,0.563889513647982,False,False
ceh14,4,C4 (Main Forest),3.3,2.3268027651158314,3.70485987142885,-0.019586307356774926,0.22375189414910177,0.564207594955308,False,False
ceh14,4,C4 (Main Forest),3.4,2.3151741250669664,3.7186086314019122,-0.01950996105557727,0.21349067733283644,0.5645120898736671,False,False
ceh14,4,C4 (Main Forest),3.5,2.3040049587809306,3.7316480763104147,-0.01940525765185377,0.20419053994068875,0.5648032827801757,False,False
ceh14,4,C4 (Main Forest),3.6,2.2932882826658427,3.7440110154059605,-0.01927678968875699,0.19574126190425128,0.5650815444087152,False,False
ceh14,4,C4 (Main Forest),3.7,2.2830138869267205,3.7557309604545686,-0.019128540637087084,0.1880466973763504,0.5653473061596116,False,False
ceh14,4,C4 (Main Forest),3.8,2.2731692173548166,3.766841438511239,-0.018963957812802426,0.18102292212421683,0.5656010397289708,False,False
ceh14,4,C4 (Main Forest),3.9,2.2637400810702744,3.777375482886517,-0.018786018480591624,0.1745966049338403,0.565843241118587,False,False
ceh14,4,C4 (Main Forest),4.0,2.2547112066750135,3.7873652652769736,-0.018597289150693502,0.1687035866443084,0.5660744182211437,False,False
ceh14,4,C4 (Main Forest),4.1,2.2460666849298576,3.7968418386859293,-0.018399978335453746,0.16328764698646628,0.5662950813007392,False,False
ceh14,4,C4 (Main Forest),4.2,2.2377903120455813,3.8058349664779874,-0.018195983186401626,0.1582994384312528,0.5665057358014964,False,False
ceh14,4,C4 (Main Forest),4.3,2.2298658540717184,3.8143730177267128,-0.017986930513570046,0.15369556676926185,0.5667068770156691,False,False
ceh14,4,C4 (Main Forest),4.4,2.222277247716741,3.822482913014295,-0.017774212720000633,0.14943779948488678,0.5668989862272368,False,False
ceh14,4,C4 (Main Forest),4.5,2.2150087502306963,3.830190108123314,-0.017559019182808902,0.14549238473463455,0.5670825280184182,False,False
ceh14,4,C4 (Main Forest),4.6,2.2080450486925813,3.8375186057289383,-0.017342363590158307,0.14182946562205007,0.567257948486157,False,False
ceh14,4,C4 (Main Forest),4.7,2.2013713371294585,3.844490987352028,-0.017125107709470264,0.1384225763235962,0.5674256741649463,False,False
ceh14,4,C4 (Main Forest),4.8,2.1949733683015498,3.851128459558108,-0.016907982022077543,0.13524820837072896,0.5675861114928299,False,False
