well,E,N,cluster,beta1,beta2,beta3,sy,mean_head,winter_head,summer_head,head_swing,P_eff,recharge_m_mon,et_draw_m_mon,drainage_m_mon,lateral_inflow_m_mon,storage_change_mm
ceh27,242005.373,364330.297,1.0,2.2622357238783586,4.992419205857686,0.3209771200189205,0.2124,10.704635967189962,10.965339537317465,10.440736241001586,0.5246032963158793,0.08187363877822045,0.18521747048800277,0.2623276887444965,3.435943223599585,3.5130534418560786,111.42574013749278
ceh28,242331.051,364122.039,2.0,1.7132038202830675,4.633894623526224,0.3137737634932557,0.2265,9.866796337105855,10.086126194463562,9.64756622891252,0.4385599655510415,0.08187363877822045,0.14026623073532316,0.2434889412028744,3.0959418203151743,3.1991645307827254,99.3338321973109
ceh30,241072.0,363760.0,4.0,0.4647099132672859,3.610309222689264,0.0959247335786654,0.2228,7.053738098094587,7.153354811847483,6.959776882278571,0.19357792956891196,0.06222396547144754,0.028916093597382977,0.18970443686495422,0.6766279477934053,0.8374162910609765,43.12916270795358
ceh31,241075.0,363538.0,3.0,0.6694852018168864,3.2573763544434247,0.0857481122128912,0.2752,5.201992590621059,5.32458787203986,5.085549077927875,0.23903879411198492,0.08187363877822045,0.054813189580919776,0.17115950708416447,0.4460610443912032,0.562407361894448,65.78347613961826
ceh32,241167.0,364003.0,4.0,0.6906861599003526,3.6478672782631554,0.0849986097204865,0.1972,9.421846975111595,9.499305745970368,9.34457860838421,0.15472713758615697,0.06222396547144754,0.04297723176524624,0.19167793258039337,0.8008438938836568,0.9495445946988039,30.51219153199015
ceh33,240936.0,363808.0,4.0,0.5646420817735402,3.560973406650032,0.0883540373884851,0.2213,7.2017115900012225,7.292538232133485,7.11375407912802,0.17878415300546546,0.06222396547144754,0.035134269400003026,0.18711207631584206,0.6363002950840545,0.7882781019998935,39.5649330601095
ceh40,242060.283,363398.508,2.0,1.060355085189299,3.4693532218528755,0.1896540135355611,0.2714,7.316644478666652,7.477830505602681,7.168762323784496,0.3090681818181844,0.08187363877822045,0.08681512922143785,0.18229787495791488,1.3876309909919338,1.4831137367284108,83.88110454545523
ceh41,242284.022,363324.592,2.0,1.525221115727201,3.739474263999546,0.1772537213318405,0.2217,6.83893835403647,7.031546191672083,6.664695181571073,0.3668510101010103,0.08187363877822045,0.12487540268596323,0.19649144039097174,1.2122272732120165,1.2838433109170249,81.33086893939398
d7,242610.75,364204.554,2.0,1.6628692544497916,4.658779910387232,0.282913807618108,0.2131,9.557438582000898,9.792672367777008,9.32206253957844,0.4706098281985689,0.08187363877822045,0.13614515667423097,0.24479654369313253,2.7039313403100853,2.812582727328987,100.28695438911502
wmc3,241217.327,363562.323,3.0,0.6192334492130778,3.621156288796632,0.1270453585024493,0.2577,7.605344649166453,7.722273053718505,7.498261178436088,0.22401187528241628,0.08187363877822045,0.050698895740263046,0.19027439817314443,0.9662237374880365,1.105799239920918,57.727860260278675
wmc2,241885.149,362855.856,3.0,1.716865308819557,3.813307249554581,0.1322516664671947,0.234,4.1285296395193605,4.314232032308237,3.953081826203068,0.3611502061051688,0.08187363877822045,0.1405660101251503,0.2003710097250198,0.546004924885642,0.6058099244855115,84.5091482286095
wmc1,242765.629,363643.556,2.0,1.5568673435422666,4.03845318657317,0.199473331751414,0.2323,6.950672519693135,7.143486179195397,6.766090333864258,0.37739584533113923,0.08187363877822045,0.12746639451078717,0.2122013490561004,1.3864738054161851,1.4712087599614982,87.66905487042365
ceh42,242120.528,362743.198,3.0,1.6377826742022497,3.5823888850220795,0.1736165075753957,0.2538,3.41024001219952,3.625612440183059,3.201390217960838,0.4242222222222214,0.08187363877822045,0.1340912270648629,0.18823735700903893,0.5920739609119555,0.6462200908561315,107.6675999999998
t41c,242721.13,363323.682,2.0,2.0477330105856493,4.357982492851331,0.2305483678396102,0.2527,5.694663856730899,5.917301373726529,5.469794099792575,0.4475072739339536,0.08187363877822045,0.16765535282292732,0.22899108183810185,1.3128954575645284,1.3742311865797028,113.08508812311007
d41,242771.66,363342.853,2.0,1.852214372196156,4.431610643636115,0.2567700922963341,0.2265,5.6758495374004845,5.894487187972315,5.4583986812984815,0.43608850667383336,0.08187363877822045,0.15164753044901644,0.23285988808723282,1.4573884095784275,1.538600767216644,98.77404676162325
t41a,242709.928,363275.666,2.0,2.6780572327037477,5.300786289198337,0.2260491058453593,0.2012,5.998486766491597,6.289934119552802,5.707823461166176,0.5821106583866262,0.08187363877822045,0.21926229049778728,0.27853090023817895,1.355952569990646,1.415221179731038,117.12066446738919
d6,242114.898,364021.851,2.0,2.060323926274771,4.899998257970285,0.226333281424423,0.2665,10.506128560487522,10.743793952108652,10.26904822674288,0.4747457253657714,0.08187363877822045,0.16868621690594549,0.2574714111261365,2.37788655216199,2.4666717463821812,126.51973580997807
d5,242083.407,363901.712,2.0,1.9467672063111228,4.640517087184275,0.2098441806012999,0.2589,10.271268744299386,10.482205659903514,10.05856267265397,0.4236429872495435,0.08187363877822045,0.1593889150348022,0.2438369199109069,2.155365973383247,2.239813978259352,109.68116939890683
d9,242710.726,363910.68,2.0,2.205157925765703,4.59087938191736,0.1665901358214994,0.2109,8.794305535985039,9.027727702410854,8.582631564498131,0.4450961379127225,0.08187363877822045,0.18054430346307102,0.2412286965305521,1.4650445536955117,1.5257289467629929,93.87077548579317
d10,242613.907,364118.797,2.0,1.9926093010646289,4.259099862305584,0.2019089510985421,0.2346,9.387458533704518,9.593615436568145,9.188782754869099,0.4048326816990464,0.08187363877822045,0.16314217414148774,0.22379527378223862,1.895411906021337,1.956065005662088,94.97374712659628
d15,241980.565,363895.719,2.0,2.4227282964383434,4.44959568862836,0.1682743598615069,0.1982,10.455895534939952,10.676836154914998,10.238002822873048,0.4388333320419502,0.08187363877822045,0.1983575814003663,0.2338049159565363,1.7594591279208087,1.7949064624769786,86.97676641071452
d8,242676.867,364024.231,2.0,1.8855979000650611,3.947188368400454,0.1985781595951337,0.2193,9.095899005233479,9.284870907095462,8.911390675746496,0.3734802313489656,0.08187363877822045,0.15438076135089782,0.2074058205101713,1.8062468843224715,1.859271943481745,81.90421473482814
d17,242446.951,363534.961,2.0,2.076483570736788,4.160298009018339,0.2167415607371051,0.2505,7.785047120602536,8.000984582654754,7.572114202491407,0.4288703801633469,0.08187363877822045,0.17000926579941314,0.2186037101839524,1.6873432633312997,1.7359377077158389,107.4320302309184
d25,242215.187,363143.807,3.0,1.6408953115201108,3.659115734391418,0.1600097516048495,0.2636,5.037548390932837,5.224875957659594,4.859401482745963,0.36547447491363094,0.08187363877822045,0.13434607000827306,0.19226898500936584,0.8060568667305726,0.8639797817316655,96.33907158723312
d43,242664.714,363428.693,2.0,2.089499017791864,5.033896189972621,0.2105539208996237,0.2264,6.423871431507376,6.67436886927301,6.18044275728053,0.49392611199248027,0.08187363877822045,0.1710748878101375,0.2645071053620347,1.3525713172589564,1.4460035348108535,111.82487175509753
t41d,242731.987,363353.284,2.0,1.6077604567901598,4.669962501387818,0.2421012216401096,0.2145,5.909902639025798,6.125544410353696,5.693556930112232,0.43198748024146383,0.08187363877822045,0.13163319888114425,0.2453841352254936,1.4307946486822536,1.5445455850266028,92.66131451179399
d44,242819.407,363279.547,2.0,1.9393930118725005,5.21221270344682,0.2306452100444374,0.2373,5.3385790565877285,5.581371964905883,5.093856864136154,0.4875151007697287,0.08187363877822045,0.1587851629030541,0.2738767830505146,1.231317687845511,1.3464093079929715,115.68733341265661
t41b,242715.085,363309.565,2.0,1.9590197202073392,4.098372679765655,0.2289434719797211,0.2124,5.448946819241644,5.670065327992733,5.227810558068071,0.44225476992466195,0.08187363877822045,0.16039207293166616,0.21534983108691294,1.2475008034300397,1.3024585615852864,93.9349131319982
d38,242711.571,363069.196,2.0,2.265776610145472,5.685908321968466,0.2446065519798396,0.2157,4.358356682256176,4.649202659797079,4.071351247189026,0.5778514126080534,0.08187363877822045,0.1855073757311912,0.2987672162555984,1.0660826003449766,1.1793424408693838,124.64254969955711
ceh39,241719.0,363435.0,3.0,1.6509816457821,3.388565569314948,0.1150714469495272,0.263,7.524211922577644,7.693978689539362,7.374339559302569,0.31963913023679336,0.08187363877822045,0.13517187489623556,0.17805287122415348,0.8658219530858934,0.9087029494138112,84.06509125227666
ceh36,241161.0,363306.0,3.0,1.253246996650847,3.1608885179065664,0.1413157745325816,0.2899,4.7729946661742675,4.928393406983402,4.6152536248225795,0.31313978216082283,0.08187363877822045,0.1026078919036811,0.1660895339695325,0.6744994380902973,0.7379810801561487,90.77922284842253
nw13,241761.0,364180.0,2.0,1.8809715768623092,5.212006857699291,0.1980303445203822,0.2067,11.508535295229109,11.775297980307116,11.251749593811017,0.523548386496099,0.08187363877822045,0.15400198743612442,0.27386596684358955,2.279039209439199,2.398903188846664,108.21745148874366
l7,242812.0,364395.0,2.0,1.4313838289082466,6.18003851228468,0.1563247328860769,0.2124,8.93767700444622,9.188190219079688,8.704209033598502,0.48398118548118596,0.08187363877822045,0.11719260256101988,0.3247313882170476,1.3971799703420873,1.6047187559981149,102.7976037962039
wmc4,241761.0,364180.0,2.0,1.851656442215324,5.233924334890165,0.195816555216404,0.1993,11.460347109468785,11.72430422535032,11.212124025920119,0.5121801994302011,0.08187363877822045,0.15160185069130228,0.2750176251674431,2.2441256925604502,2.3675414670365913,102.07751374643908
