basis,fit,ssm_model,quantity,group,n,pearson_r,spearman_rho,median_ratio_pastas_over_ssm,ratio_p16,ratio_p84,median_difference,rmse
comparison_window,pastas_ar1,ssmA,gain,C3,21,0.0391021611077614,0.02857142857142857,0.5097047269159201,0.42052357700995596,0.8132838796059082,-28.244104819511012,32.60410706669741
comparison_window,pastas_ar1,ssmA,gain,C4,8,0.9907141567877956,0.9285714285714287,1.6944437096281546,1.085363276747951,1.9441581454376102,81.65921530298257,76.65875192134641
comparison_window,pastas_ar1,ssmA,gain,C5,5,0.6190801837711046,0.6,0.6198952958468104,0.4658460504568286,0.6806556469325722,-23.669824031681543,23.409257233216984
comparison_window,pastas_ar1,ssmA,efold_months,all,65,0.9633915267811379,0.776486013986014,0.484512853082586,0.3397823012964897,0.8881120089150373,-7.358240182271441,13.235047645667512
comparison_window,pastas_ar1,ssmA,efold_months,identified,53,0.6486012888705154,0.6171585228189003,0.46179055812615216,0.3367137382132982,0.6762158049306626,-7.487046272362461,8.598451139688377
comparison_window,pastas_ar1,ssmA,efold_months,C1,7,0.5188540622553007,0.42857142857142866,0.3370326798508646,0.23988031292011494,0.347014006153357,-6.399264007816172,6.680428734634343
comparison_window,pastas_ar1,ssmA,efold_months,C2,24,0.08628441651929472,0.1269565217391304,0.43001964883539645,0.33587617887638427,0.5747694839893746,-8.13676931495736,8.106009651689135
comparison_window,pastas_ar1,ssmA,efold_months,C3,21,0.4367072141802475,0.4454545454545455,0.5332908830826878,0.43305063342169237,0.8513199907772643,-8.990084051491605,10.229847806903846
comparison_window,pastas_ar1,ssmA,efold_months,C4,8,0.995390311762818,1.0,1.7056610195829984,1.0939837854840646,1.9742965122133131,32.648426319408884,29.254528140083973
comparison_window,pastas_ar1,ssmA,efold_months,C5,5,0.328220736289255,0.0,0.6350751660946744,0.487530563529123,0.6872445258762863,-8.933068480977951,9.509810126390475
comparison_window,pastas_ar1,ssmA,f_evap,all,66,0.8066283686482846,0.5604634171798352,1.4273522876955322,1.0660703284800648,2.2072313975696343,-0.1667265198104577,0.2786531226890226
comparison_window,pastas_ar1,ssmA,f_evap,identified,53,0.35590034132564263,0.2892275439445251,1.545380318008893,1.2152780280318143,2.2490972237338056,-0.24095530048182184,0.30489730761273115
comparison_window,pastas_ar1,ssmA,f_evap,C1,7,0.4351758341802936,0.14285714285714288,3.93938125221789,2.6040377597355584,6.6380633167448275,-0.5721433088982149,0.5462930346167721
comparison_window,pastas_ar1,ssmA,f_evap,C2,24,0.5157069546247912,0.468695652173913,1.7504467552199832,1.5474065729520314,2.2225895893030154,-0.2874574405806224,0.3142319826027518
comparison_window,pastas_ar1,ssmA,f_evap,C3,21,0.8861390996853852,0.8792207792207792,1.2662462980574392,1.1196956845463666,1.4736649557740864,-0.12467380241762588,0.149385686788461
comparison_window,pastas_ar1,ssmA,f_evap,C4,9,0.9927526710601394,1.0,1.0076929668408756,0.9821436310741918,1.0333235663520541,-0.008629369704589829,0.10180202195987481
comparison_window,pastas_ar1,ssmA,f_evap,C5,5,0.862085258294523,0.9999999999999999,1.2145188125559683,1.110744832442926,1.3629376312298567,-0.08314606779712397,0.14420418569623875
comparison_window,pastas_ar1,ssmA,base_level_m,all,66,,,,,,1.8549598416840378,2.14445469625157
comparison_window,pastas_ar1,ssmA,base_level_m,identified,53,,,,,,2.2053032816778178,2.1085211100563845
comparison_window,pastas_ar1,ssmA,base_level_m,C1,7,,,,,,2.737718424605983,2.7966646506919144
comparison_window,pastas_ar1,ssmA,base_level_m,C2,24,,,,,,2.4019482598503954,2.2929198733372105
comparison_window,pastas_ar1,ssmA,base_level_m,C3,21,,,,,,1.5219050158607321,1.6079711705187152
comparison_window,pastas_ar1,ssmA,base_level_m,C4,9,,,,,,-1.3808863862932625,2.602904423685127
comparison_window,pastas_ar1,ssmA,base_level_m,C5,5,,,,,,1.193165377250458,1.209246303358699
full_record,pastas,ssmB,beta_1_recharge,all,66,0.8704950863500499,0.866193507984553,1.0788275922552444,1.0145012779017526,1.2168355699342481,0.27246801529207687,0.4796922740763217
full_record,pastas,ssmB,beta_1_recharge,identified,63,0.8678845880405782,0.8737999231950846,1.0769069125650053,1.011436911587175,1.180310992881793,0.26158145386017484,0.4669233257422591
full_record,pastas,ssmB,beta_1_recharge,C1,7,0.9834775472687922,0.9642857142857145,1.0408545064875196,1.0242836305301348,1.0696628862668427,0.13187317706951296,0.2004700281340576
full_record,pastas,ssmB,beta_1_recharge,C2,24,0.9821971637307899,0.9817391304347826,1.0737922948410903,1.0333999965579752,1.0983956215868846,0.25665011734918575,0.2986446117899011
full_record,pastas,ssmB,beta_1_recharge,C3,21,0.8601659698185126,0.8454545454545455,1.082017165469419,0.9701980506376491,1.2040872876818018,0.20320960347624473,0.41164858649407554
full_record,pastas,ssmB,beta_1_recharge,C4,9,0.48034663140596195,0.31666666666666665,1.3944017663614499,1.1955632449712634,1.5046266455874084,0.8709826272115717,0.9800211385145418
full_record,pastas,ssmB,beta_1_recharge,C5,5,0.7973600985845427,0.6,1.1320756854622425,1.071044516851766,1.1940048747351442,0.3392255053889319,0.33542390762793345
full_record,pastas,ssmB,beta_2_atmospheric_draw,all,66,0.9313910321566871,0.8999269387329091,0.9182651358517284,0.843043251617246,1.0136077844152447,-0.23677983231575594,0.29581832398772273
full_record,pastas,ssmB,beta_2_atmospheric_draw,identified,63,0.9361880790231045,0.897897465437788,0.9160718336967283,0.8483976444308335,1.0147788069402364,-0.24060666526633678,0.293622545081694
full_record,pastas,ssmB,beta_2_atmospheric_draw,C1,7,0.981066382943362,0.9642857142857145,0.8863285769710525,0.870818123566131,0.922370868751367,-0.3472056411445701,0.3520130240690528
full_record,pastas,ssmB,beta_2_atmospheric_draw,C2,24,0.9258064726583825,0.9104347826086956,0.8996022091959417,0.8650614293184955,0.9387734772376012,-0.25545069508617635,0.28095139389500773
full_record,pastas,ssmB,beta_2_atmospheric_draw,C3,21,0.8730164079969666,0.8077922077922077,0.9482234437416541,0.8873603692055616,1.062265041526058,-0.1106448295231437,0.21091067842459812
full_record,pastas,ssmB,beta_2_atmospheric_draw,C4,9,0.8782168459978414,0.8333333333333333,0.8125513205211049,0.766282192469027,0.9493760647879266,-0.42474930109061937,0.4661526042365352
full_record,pastas,ssmB,beta_2_atmospheric_draw,C5,5,0.5704356353925213,0.39999999999999997,1.0147190106409536,0.9600637339326115,1.1584050972626811,0.021035178627732742,0.1574326765486649
full_record,pastas,ssmB,beta_3_drainage,all,66,0.9435145851532517,0.9160839160839163,0.8723047290911327,0.7534482398426934,1.5941605741183582,-0.022831842678583236,0.042339764146791754
full_record,pastas,ssmB,beta_3_drainage,identified,63,0.9442092807664024,0.9073540706605223,0.8674260634009688,0.7457319442233853,1.3920378214348479,-0.023502678496824136,0.041996280656379885
full_record,pastas,ssmB,beta_3_drainage,C1,7,0.9879816890004387,0.9642857142857145,0.8615993091645329,0.8516742485275202,0.8758642307444795,-0.05294540824798216,0.05371547932061785
full_record,pastas,ssmB,beta_3_drainage,C2,24,0.799401563710614,0.7869565217391304,0.7908579722563558,0.7012317455787149,0.8569637324930436,-0.04560902032064923,0.04985051639491226
full_record,pastas,ssmB,beta_3_drainage,C3,21,0.38724933957522273,0.4285714285714285,0.9908004157513548,0.8215527602465196,1.3347006511052562,-0.0010527495328365166,0.02859374789999072
full_record,pastas,ssmB,beta_3_drainage,C4,9,0.3928890174856212,0.48333333333333334,2.4618107079324676,1.71251753039759,4.053752046678821,0.032971464961055415,0.04181529086435783
full_record,pastas,ssmB,beta_3_drainage,C5,5,-0.4290609725197052,0.0,1.255482221099577,0.8625390358311004,1.6325398066513934,0.019119044870668025,0.03337576675604769
full_record,pastas,ssmB,gain,all,66,0.8252657491943952,0.8183488153637409,1.2123237455610065,0.7361532754835626,1.4331643830020584,4.670026616403374,22.467679671722543
full_record,pastas,ssmB,gain,identified,63,0.8454367001674163,0.8104358678955453,1.231265516356659,0.8421206320045448,1.4337116952694124,4.989689931853203,20.76967154412101
full_record,pastas,ssmB,gain,C1,7,0.9502842301397526,0.8928571428571429,1.1911179792626545,1.1887970300016086,1.2219106882112696,2.1285731234224006,2.7463737799027457
