well,Cluster,Cluster_Label,basis,fit_start,fit_end,pastas_gain,pastas_gain_se,pastas_efold_months,pastas_efold_months_se,pastas_f_evap,pastas_f_evap_se,pastas_base_level_m,pastas_base_level_m_se,pastas_beta_1_recharge,pastas_beta_2_atmospheric_draw,pastas_beta_3_drainage,pastas_R2,pastas_n_obs,pastas_ar1_gain,pastas_ar1_gain_se,pastas_ar1_efold_months,pastas_ar1_efold_months_se,pastas_ar1_f_evap,pastas_ar1_f_evap_se,pastas_ar1_base_level_m,pastas_ar1_base_level_m_se,pastas_ar1_beta_1_recharge,pastas_ar1_beta_2_atmospheric_draw,pastas_ar1_beta_3_drainage,pastas_ar1_R2,pastas_ar1_n_obs,pastas_ar1_ar1_alpha_days,ssmA_beta_1_recharge,ssmA_beta_2_atmospheric_draw,ssmA_beta_3_drainage,ssmA_gain,ssmA_efold_months,ssmA_inv_beta3_months,ssmA_f_evap,ssmA_base_level_m,ssmA_R2,ssmB_beta_1_recharge,ssmB_beta_2_atmospheric_draw,ssmB_beta_3_drainage,ssmB_gain,ssmB_efold_months,ssmB_inv_beta3_months,ssmB_f_evap,ssmB_base_level_m,ssmB_R2,identified,ident_reason
ceh1,3,C3 (Western Residual),full_record,2006-04,2026-02,45.357677854053804,4.747286246553788,9.540833023533649,1.0378471128296083,-0.5721403786371043,0.07130903640350512,-2.5840684726659346,0.30485781452511235,4.513396767704527,2.582296535613951,0.09950678652966238,0.7272950822880494,238,53.30426881129665,13.948613797380547,11.899845328633877,2.999756765566368,-0.5944364665501525,0.07576861029452442,-2.831524575108832,0.706440663382246,4.296358865952144,2.553912383308013,0.08060065285130835,0.715910244692061,238,284.32696705932017,4.421522812142693,2.4135252789592454,0.0645458582105411,68.50203769419564,14.987301004305193,15.492860854651838,-0.5458583799072696,-3.7,0.7782121821960144,4.312544859597967,2.5518253295089997,0.0803035780981645,53.70302247710851,11.945770085684781,12.452745241034993,-0.5917214574196664,-2.8962619397663243,0.7790967340522501,True,
ceh10,2,C2 (Dune),comparison_window,2017-09,2026-02,40.65635883166263,6.202608765162466,7.7906462987460205,1.1907485993838827,-0.42435567627333054,0.08906185292865831,-3.3466999670585764,0.4383581808721981,4.897565823566908,2.0783098571528864,0.12046248026895978,0.8067919850911971,100,40.576307536664565,13.170027973115996,8.471048683655825,2.62638139936707,-0.45748785426678196,0.14324111012129984,-3.263939887168864,0.851885084392067,4.518075093134637,2.0669644797743563,0.11134761557719675,0.8028172812333384,100,74.74031084883086,4.568120831098821,1.650405025532283,0.099837980945054,45.75534068154778,9.507464771404175,10.016228198268069,-0.36128751549141763,-3.7,0.635733379285818,4.055952324908913,2.4889452884227934,0.169111805791719,23.983850837145535,5.3978182073077425,5.913247719864201,-0.6136525010753644,-2.2048249360714087,0.6456966942209972,True,
ceh10,2,C2 (Dune),full_record,2006-05,2026-02,35.233058743803184,2.658319708328538,6.187719302377481,0.48647907868352225,-0.43405537220329754,0.04874117271582615,-3.067313293101601,0.19260867233015047,5.257738725491791,2.2821497394410306,0.1492274276759047,0.822801936295047,234,34.89253366356967,5.6697181476568765,6.696834626498743,1.0581344913041146,-0.46999519886637486,0.0770846934694744,-2.9735794623532565,0.3700767563678555,4.83995131030257,2.274753878589228,0.1387102282960847,0.8182606511850592,234,82.64101531719525,4.894800279730537,1.82538794902276,0.1106220012557944,44.247981632624345,8.530025892421268,9.03979306691145,-0.37292388753464095,-3.7,0.6904699124203996,4.5109250286020774,2.4921032596715964,0.17203475197738452,26.221010445581822,5.297056366112498,5.812779037409016,-0.552459472030705,-2.444232544196969,0.7000454661232263,True,
ceh11,1,C1 (Lake Edge),comparison_window,2017-10,2026-02,17.727225107966298,2.206694343696053,4.042708474294872,0.4786253177277528,-0.52491869236966,0.09099264540346953,-1.318340338940132,0.1731944469087447,3.8847374230361784,2.0391712882996336,0.21913962277663224,0.8560032007234153,100,16.93190537824797,3.664026597906425,3.885757362434239,0.7742552606253112,-0.5288732988605496,0.14268234221283824,-1.2849644228308876,0.2801525080609725,3.841891422092863,2.0318737902663004,0.2269024859439891,0.8554264150768794,100,72.23366701161893,4.465748480445911,0.6958061215442425,0.0919377454069034,48.57361316270203,10.368889803084983,10.876925419196892,-0.15580951873822624,-3.7,0.7450043179302407,3.6494760143100895,2.3911827141844983,0.2692244888486736,13.555512835837888,3.1882777008514838,3.714372359945616,-0.6552126126622965,-1.0279925138440582,0.7864540451231582,True,
ceh11,1,C1 (Lake Edge),full_record,2006-05,2026-02,17.513111134033952,1.1982610269792042,4.123558096151624,0.278759030768618,-0.6182475076634186,0.05108889476276864,-1.2214488692279792,0.08741649150150752,3.771331561907842,2.3316163387219113,0.2153433238129151,0.8624615278159762,236,16.414163696840966,1.902529401229158,3.952773141324214,0.4370048326703484,-0.634252973373337,0.0786761863562694,-1.16391871003239,0.13372959783773447,3.6689263870627777,2.3270274700824616,0.22352198106619903,0.8617062221441678,236,57.23850519127408,4.167109884475488,1.126573482099696,0.0786756792772937,52.96566769749064,12.203580379367635,12.710408212371245,-0.27034887807896074,-3.7,0.7027204458553936,3.4396382053158754,2.7455930178963173,0.2815510581586794,12.216747569022912,3.0242486847374352,3.5517536554112676,-0.7982214564465157,-0.8851810500064845,0.7660906239414572,True,
ceh13,4,C4 (Main Forest),comparison_window,2017-07,2026-02,51.002674473237384,25.815069731571118,17.559640910355405,8.385891005770254,-0.8590624013070507,0.28593692536308335,-2.543372679624618,1.2287533259537398,2.823382615188987,2.425461849212832,0.055357540449579745,0.43631780605016934,100,680.7783422006436,3587.568259524628,328.54209445584235,1764.8830305278364,-1.2655010226119807,0.24935639711737112,-2.7340351754467713,1.7993159937255514,2.0689687699115207,2.618282094075281,0.003039122489154833,0.5438368570350317,100,358.3023486213385,2.068963982420452,2.554162563738192,0.0030924192208667,669.0438244788144,322.8711636172413,323.37142171808586,-1.234512821605581,-3.7,0.5507588074366299,1.9771664322340377,2.622778632960338,0.0136291202460696,145.06926320532082,72.87116381181555,73.37230737900214,-1.3265340692623488,-0.9353910666574596,0.5508941858002943,False,response time longer than the window allows
ceh13,4,C4 (Main Forest),full_record,2006-05,2026-02,33.570183751284645,9.178807276155862,12.280295162697646,3.291414720946267,-0.6993828602491314,0.1818476523249508,-2.3285384112713152,0.5347208737406466,2.625320466258082,1.8361041367621607,0.07820393494741051,0.3637133824324109,219,607.2115737756537,3839.239795663025,328.5420900387929,2049.4269534861196,-1.4009986302805526,0.22360418133931495,-0.14223263547566373,1.26152817668995,1.8453903743091185,2.5853893867399913,0.0030391225299518654,0.27552370149026617,219,609.9971400507317,1.9589971485313848,2.364983949208691,0.0071636782759641,273.46246900901474,139.09249279014776,139.59309191135029,-1.2072421600928134,-3.7,0.5420675148450169,1.88275755925682,2.415462565920351,0.01901298662757353,99.02481899010837,52.094029819822794,52.595629481469935,-1.2829387161636494,-1.6098330916820407,0.5429479764367937,False,response time longer than the window allows
ceh14,4,C4 (Main Forest),comparison_window,2017-08,2026-02,64.04756461352001,30.377920195129214,17.17913090981729,7.635386273851405,-0.9277422350712956,0.2733726711588473,-2.587536203434088,1.3911908175795495,3.621784193562952,3.360082162681983,0.05654835145438797,0.5028534123247443,100,74.55067493661701,77.99219720797038,38.16680070186912,36.28645940528218,-1.9999999999997728,0.6113007906838226,1.422372494603253,2.4276073640104983,1.9279191506913822,3.8558383013823265,0.02586051906747322,0.35684021849855385,100,565.2880770305472,2.2310183854911863,3.827514051553448,-0.0206693158428695,,,,-1.7155905466510861,-3.7,0.5857140784840713,1.739523312007174,4.21126693958284,0.0205843152757675,84.50722254798512,48.07894512795301,48.58067837589095,-2.4209315911516063,4.417115859748368,0.5980350007866246,False,response time SE too large
ceh14,4,C4 (Main Forest),full_record,2006-05,2026-02,43.0862216319676,10.270064769696216,12.142402652214688,2.815570602053086,-0.8714295159625325,0.17600993038777452,-2.250812188812984,0.5674794742360592,3.4062233691688966,2.9682835818551183,0.07905597752952342,0.4563012905613726,223,123.96894418474427,52.77894578134331,66.48230251170949,22.49535005980017,-1.9999999999995373,0.35765160037053373,3.0698585721994194,1.4136486335928646,1.8507369813865837,3.701473962772311,0.014929037216196095,0.3520875830033078,223,546.0139923062522,2.119676296494725,3.614830042882968,-0.0145585000364631,,,,-1.7053689041391626,-3.7,0.5664686597113975,1.8410123246134733,3.7954627549240048,0.015967710770380443,115.29594636874862,62.12504348266504,62.62638485755677,-2.061617244045813,3.3462074282759966,0.5732101591967724,True,
ceh16,5,C5 (Coastal Forest),comparison_window,2017-10,2026-02,39.72248584443347,8.657839890416218,13.940182539833923,3.0039228247052767,-0.5057167246594034,0.10559378928531415,-2.777864462740104,0.5205711905455025,2.74969168154444,1.3905650710138615,0.06922254796220839,0.7719793793625886,100,41.87459875297577,24.61236612564947,16.722566141048905,9.399127557984563,-0.6135315283036448,0.14906134299670967,-2.6439604867112605,1.2135543843433823,2.4306764959013174,1.4912966653420832,0.058046562075501296,0.760188092252619,100,220.22458062806928,2.5056277656631627,1.3844466136397455,0.0382279324343929,65.54442278465731,25.655634622026856,26.15888268914905,-0.5525348308364252,-3.7,0.7467937364994333,2.3682296731218018,1.546472853748205,0.0684082590954763,34.61906068705098,14.112213390478622,14.6181179469034,-0.6530079710172889,-2.2041304136575413,0.7489157597774578,False,response time SE too large
ceh16,5,C5 (Coastal Forest),full_record,2007-07,2026-02,35.56334577488068,4.863841716253927,11.723880429636745,1.693089713092616,-0.4987378104735579,0.08697151429066315,-2.5508555680560505,0.31025987726637066,2.907643032064643,1.4501515194506174,0.08175954676678332,0.634798588608223,223,49.20210212159647,21.733033461358616,18.529835551306824,7.994464104968375,-0.5279933146000324,0.08375047098975726,-3.070762715707938,1.0945318898214698,2.584913440108805,1.3648170151972203,0.052536646375810014,0.5876890380612697,223,527.5729083839182,2.629958942784197,1.3505102745032247,0.0438026131130601,60.04114265959292,22.32595575497489,22.82968820647465,-0.5135100219752904,-3.7,0.7374499039259952,2.568417526675711,1.4291163408228846,0.058757885573099855,43.71187801644733,16.51394633226836,17.018992263700746,-0.5564190113094977,-2.827185537183194,0.7385117031396427,True,
ceh17,5,C5 (Coastal Forest),comparison_window,2017-08,2026-02,29.28847229828627,5.401545516355768,11.847675648079099,2.1649653481562505,-0.490392023155064,0.09633273106716841,-3.5305665224626814,0.3363405182690925,2.3706323949172776,1.1625392163004185,0.0809408005570843,0.7901074175033952,100,27.19428703815289,12.953935296309131,12.72742093642323,5.778951232028319,-0.6156424580306887,0.1636149108249326,-3.2506372270764317,0.6742728342414495,2.0548853856613034,1.2650746897998646,0.075563127754677,0.78014487485516,100,122.31875755689424,2.062013895507508,1.1426908848907749,0.0572431362543641,36.02202867335565,16.964431366959253,17.469343321030248,-0.5541625531138978,-3.7,0.6534475843449248,1.8516643445753669,1.4170039463045827,0.109477869472229,16.913594989579828,8.624606061917518,9.134266174714586,-0.7652596165475861,-2.6761234153277034,0.6607787935691652,True,
ceh17,5,C5 (Coastal Forest),full_record,2007-07,2026-02,26.50280062825319,4.411015394899677,10.135265963062032,1.7702110786917722,-0.5172710475242603,0.10820853061764782,-3.2897085522261387,0.28405222784492073,2.490048727650942,1.2880301137384544,0.09395417346936674,0.5334894801228931,221,30.68843762760493,13.257455555563837,13.702413089357792,5.713323339333535,-0.5877513867331713,0.1022302948066109,-3.313183929230906,0.6608680309754085,2.15986558380065,1.2694639920360826,0.07038043480772715,0.49101157748683444,221,627.3875656223516,2.1937870197934446,1.23168466994976,0.0606779436407804,36.15460393287035,15.975236961794634,16.480453027876187,-0.5614422269969164,-3.7,0.6803626418734107,2.1321332796942376,1.314481993170318,0.07483512859869872,28.49107524258751,12.856227089770819,13.362708379409248,-0.616510236807909,-3.263844578421625,0.6814902228261159,True,
ceh18,3,C3 (Western Residual),comparison_window,2017-09,2026-02,30.837920670424726,4.654504152840164,9.146052685629218,1.359320002612944,-0.6250305198776123,0.09191656739458745,-2.100827800539342,0.2866254868417786,3.193930853721657,1.9963042619547933,0.10357153738918634,0.8433079365966661,100,31.946879435127077,9.273324839265879,9.636623297801643,2.667106902878224,-0.5927583692847859,0.13436983776605343,-2.2045532000902863,0.5419791331807196,3.1489434585625964,1.8665625894675584,0.09856810787911219,0.8422370018760499,100,69.66283815749672,3.266248995329162,1.4940226235018064,0.056726208484502,57.579187514736226,17.123669570164104,17.62853585169908,-0.4574123484272955,-3.7,0.6620372949564524,2.795044779554246,2.133912060454796,0.1460207422780482,19.14142289615271,6.335193549865274,6.848342121805071,-0.7634625663475462,-1.4884526057664438,0.6780788610480493,True,
ceh18,3,C3 (Western Residual),full_record,2007-08,2026-02,30.261454799193697,3.0067281220907898,8.637387087490044,0.8859896257321888,-0.6360672397912842,0.06948326214731664,-2.024774958098556,0.18899626317509338,3.3083356197981804,2.104323905988216,0.10932506853194413,0.7685784443611774,221,32.299647314891615,8.340382477228015,10.201550179615863,2.5266155071802703,-0.6352995555366427,0.08965851660783858,-2.095121918876433,0.42969028030518397,3.015919618714461,1.916012393303538,0.09337314396383467,0.7597685842096416,221,197.0057357425732,3.1598641751163665,1.6958045344959782,0.0508196326495441,62.178020783956086,19.17308846937103,19.677434642160303,-0.5366700720398933,-3.7,0.7159806182933459,2.897207042514112,2.0722731668631766,0.11034015205679897,26.257051386178432,8.553143224459046,9.06288401238778,-0.7152658185812355,-1.7764029303698194,0.7274757042460773,True,
ceh19,5,C5 (Coastal Forest),comparison_window,2017-10,2026-02,27.744877382827347,4.26057852081613,11.329109037836536,1.7606665221282705,-0.38232217453172324,0.07784270789095563,-2.4578291461795723,0.28722466372375155,2.344017430542234,0.8961698411851694,0.08448469237038547,0.8363538524935568,100,25.534390862790882,9.4753556517436,11.386112377807686,4.059174569944697,-0.46468411750324995,0.12620834789884275,-2.2293014445726653,0.5689374943009993,2.1469324013725246,0.9976453882709249,0.08408003202069991,0.8320501726468514,100,113.70779195499412,2.2382605523822496,0.796817250497668,0.0437812560846195,51.123717146355645,22.33709421522211,22.840824805647895,-0.35599843353786087,-3.7,0.7289537778681704,2.0099450397623446,1.1376983066559463,0.1182405017250046,16.998786460133033,7.9468553822897015,8.457338944025537,-0.5660345353475275,-1.6928390801046227,0.7419996893503924,True,
ceh19,5,C5 (Coastal Forest),full_record,2008-03,2026-02,25.75289226697556,2.811599499536659,10.268553145029585,1.1823387279192152,-0.4950896204605973,0.06991645483383355,-2.1544839151892994,0.18199090635391338,2.389689841839191,1.1831106368147097,0.09279306638903739,0.7343945437068966,215,25.48581592326562,7.58686488584867,11.01042505915535,3.202791934186723,-0.4660475568607096,0.08520072581043095,-2.1704676540065226,0.43514882712175534,2.212695979308251,1.0312215552321256,0.08682068433556855,0.7272495357060682,215,220.3152125554112,2.3296183806498627,0.8363646710966265,0.0468118437225904,49.76557630276883,20.858120142208747,21.362115235752213,-0.3590135955500647,-3.7,0.7078312271355118,2.181785315374071,1.069110666830378,0.10199877047002563,21.390309954914915,9.295076157486298,9.804039748634715,-0.49001643713376863,-1.96723165691907,0.7182533842128724,True,
ceh2,4,C4 (Main Forest),comparison_window,2017-10,2026-02,57.07194003794459,19.24263950470124,15.809382419982711,5.115785552394675,-0.785008437043234,0.1778203710265782,-3.0532487487027535,0.9532884789704404,3.498201238991408,2.7461174870833496,0.061294591294173806,0.6567523750191744,100,239.01903410360316,102.83655363552772,87.15456857459696,43.58913937472835,-1.039159635032991,0.19593270732804555,-4.900999447780586,1.5098712019671747,2.7267994213129354,2.833579891459721,0.011408294036243993,0.6997210964809506,100,281.87719429642243,2.739615779972779,2.817195504650295,0.0182215379112948,150.35041461975618,54.3785772712426,54.8801097288358,-1.0283177390218883,-3.7,0.6917723671461486,2.520709076115523,3.0248306955317634,0.0429034382987862,58.753078449352095,22.804501103145824,23.30815523538801,-1.199991988045326,-1.6507399077114107,0.6940999281643374,False,response time longer than the window allows
ceh2,4,C4 (Main Forest),full_record,2006-04,2026-02,33.1892753071646,6.0833597744808525,10.178072922090028,1.787041197540286,-0.8721128224050868,0.13455617383629354,-2.140871665401714,0.34250382980272837,3.1057898625135487,2.7085991627937975,0.0935781162369369,0.5859828428554242,226,79.21175296621414,50.670688983264284,28.631868481380984,17.817774825908618,-1.0095927049758577,0.12432271227710132,-2.71450006064851,1.2512428712456511,2.7188039816986267,2.744884666182249,0.03432323966947515,0.43025601958782567,226,581.4512769713895,2.811285074985499,2.6643479716041334,0.0262495258860921,107.09850864296997,37.593709507362625,38.09592616413062,-0.9477331186762966,-3.7,0.7203283903668862,2.7292229708409304,2.740315668718524,0.03801190560078754,71.79916207053785,25.804317827287313,26.307547180146678,-1.004064416134595,-2.6560127025368896,0.7210010463760188,False,response time SE too large
ceh20,4,C4 (Main Forest),comparison_window,2017-07,2026-02,45.86871480857907,15.238701213331462,15.034634531463055,4.747197523881735,-0.7658115779086271,0.18587533571031975,-2.7551720443716223,0.796822063946798,2.951621153467016,2.2603856529250574,0.06434933190922887,0.6424263667042598,100,165.2516399821229,34.60955370352894,65.43212962626959,16.573112725357074,-0.8349918634771064,0.16432724218949488,-5.639175639375763,1.2217446732575077,2.506341731925729,2.0927749532511024,0.015166819114151409,0.7259307850646417,100,281.8504656422736,2.530124413647149,2.038196306767584,0.0299277541208211,84.54107192383375,32.91126829080618,33.413800312676585,-0.8055715741778661,-3.7,0.6818735174175405,2.519016773121055,2.049152955221192,0.0315103583375222,79.94249846792242,31.232927857356824,31.735595936057972,-0.813473327008576,-3.532623881420216,0.681376889804944,False,response time longer than the window allows
ceh20,4,C4 (Main Forest),full_record,2008-11,2026-02,59.96415768813587,8.357815470516513,17.103038102851038,2.5128282527120684,-0.5631766906251594,0.08795718528664179,-3.898696165826171,0.48806080191428874,3.4055238142039013,1.9179116315285234,0.05679265657187238,0.6957461225435683,204,79.52205739228964,44.416760576524226,30.986241382251226,16.868091580625762,-0.8049621574806131,0.10781763286055962,-3.6457810271628994,1.5219237699650054,2.5253971989972817,2.032849177800349,0.03175719142349731,0.6227782028908537,204,507.82679603269054,2.527669687065778,2.0107231188537003,0.033163223061433,76.21905996239907,29.65107415242493,30.153884565066438,-0.7954849200204753,-3.7,0.6933020515035727,2.5345411869923296,2.00395273400398,0.03205844512585213,79.06001607509216,30.690313485169238,31.19302873468413,-0.7906570010732459,-3.8113275732984246,0.6932922960041852,False,response time SE too large
ceh21,3,C3 (Western Residual),comparison_window,2017-10,2026-02,24.37796889431798,3.5711420738834674,9.502821527969354,1.3806800070844145,-0.5444571959744376,0.08508571633249144,-2.1657742738160555,0.22834939634364335,2.4349749396996807,1.3257396279369136,0.09988424180273792,0.8506718332885979,100,25.916557571607672,9.382656343935043,11.210198730559865,3.8586022836122713,-0.5800442379156192,0.12930528883237077,-2.1854677194692123,0.5175835292642137,2.211757357105354,1.2829171106564392,0.0853414791294812,0.8431907167716483,100,124.37901466851426,2.334782689612196,1.070699634294978,0.043108458917132,54.160662391118684,22.69363140256893,23.19730338591584,-0.4585864196521089,-3.7,0.7586136733417022,2.12113634620631,1.3646784899594349,0.102326525628517,20.729095737177833,9.263643099147753,9.772637093439178,-0.643371413817969,-1.8764133550770852,0.767501355030664,True,
ceh21,3,C3 (Western Residual),full_record,2010-06,2026-02,23.686336626709217,1.815018045316927,8.689454277718674,0.7038755581029931,-0.534659698407575,0.055316412378323375,-2.1257553503366253,0.1217271050186733,2.574869837112068,1.3766791305491002,0.10870696797446466,0.8560480538792039,188,25.96790741047399,5.453895048022304,10.68711314617404,2.1902314823652147,-0.5572845986182331,0.08007388851393202,-2.1920315635540675,0.3002099295915925,2.3196174356938455,1.2926870715984997,0.08932631340014108,0.8460376747313948,188,132.83760478531008,2.4570777222781404,1.086688633320799,0.0471074388740607,52.15901736553776,20.724048851773894,21.228069789008234,-0.4422687257581941,-3.7,0.7574977812760094,2.2836464895811797,1.3416033510013003,0.1044931320049736,21.854512787237386,9.060811705523957,9.570006954642748,-0.5874829388533556,-1.9886548530104928,0.768364729725945,True,
ceh23,1,C1 (Lake Edge),comparison_window,2016-03,2026-02,10.582265174538817,1.2002304876137304,2.503127671213593,0.24976040948320205,-0.7461381866194527,0.11652793629557909,-0.7211691800193224,0.10488018325814266,3.485214460958457,2.6004515978794367,0.329344842855003,0.8835356314572143,100,10.831173226621118,1.7068350019126561,2.5447877114335573,0.35716425940250107,-0.716746163009534,0.15362159192261932,-0.7478435066219289,0.14748567421315617,3.5195281033153494,2.522608263655499,0.32494430932606344,0.8834590479633458,100,40.87663663023901,4.418248122504718,0.5624341151566066,0.0900019737712349,49.09056921057006,10.603009201854743,11.110867440993891,-0.12729799222723623,-3.7,0.6938205224397824,3.235752518221654,3.2166653337649773,0.3877697018875523,8.344521251843386,2.0381261532872688,2.578850268941295,-0.994101160595815,-0.5200931012072707,0.7869327008671829,True,
ceh23,1,C1 (Lake Edge),full_record,2010-03,2026-02,9.447373403029088,0.8905516024025506,2.332803655918137,0.20329649000327926,-0.8612737972770617,0.10196515498827285,-0.6354927320199866,0.07429280536696085,3.293584230212459,2.8366777966069328,0.34862433077499033,0.843853028379713,172,9.176958177941177,1.2553278574496654,2.24357347773789,0.28501669867054624,-0.8761512606069157,0.14346712480637583,-0.619298861375457,0.10251110547572666,3.300358671294846,2.8916134103099447,0.35963536144557995,0.8436651030908432,172,48.32239457632489,4.136377716337683,0.5985556822422252,0.0841110744232126,49.17756365261866,11.381720112895728,11.889040852913235,-0.14470527676379175,-3.7,0.6354498824408712,3.1670415174421507,3.254123281119166,0.40666500824563306,7.7878387695682925,1.915723017690249,2.45902642156018,-1.027496249479971,-0.516290814498817,0.7574790467988789,True,
ceh24,2,C2 (Dune),comparison_window,2017-10,2026-02,30.345812930225794,3.8036707943805688,6.726733257754257,0.810579567359823,-0.5751668246679442,0.08338361252884292,-1.6132296189940525,0.2618185499115043,4.191921832941925,2.4110543699094356,0.1381383930158807,0.8678231613841596,100,28.643599556329345,6.480781284818579,6.520675001793407,1.3698885719051923,-0.5934913384074291,0.1300355871426083,-1.5176697840619424,0.4245835475128572,4.072482229051827,2.416982928760439,0.14217773925525834,0.8671207599865365,100,60.12101664204332,4.530853730107122,1.542527161660387,0.0741220060691036,61.126971197771255,12.98485294311802,13.49127004290338,-0.34044956062263293,-3.7,0.7041916287102117,3.694932412873938,2.9269944938874515,0.2109315174200593,17.517213444758326,4.221151795113838,4.740875200781642,-0.7921645558898924,-0.8517751194797913,0.7370674909059469,True,
ceh24,2,C2 (Dune),full_record,2010-03,2026-02,28.861151151690404,1.9607728088476688,6.192430797407238,0.43136609401800813,-0.5976133882156136,0.05079762007145753,-1.5598659391543002,0.1360107766139121,4.3038559450820655,2.572041933732405,0.14912280949784595,0.8813984683667785,190,27.565084103404292,3.6084208155724564,6.149648713677851,0.7761687753304211,-0.6189788665070464,0.07702773222188448,-1.4748137964509274,0.2285514303964898,4.136917750048988,2.560664659758203,0.1500781834922128,0.8804940148740314,190,70.64230101839651,4.523461736104251,1.7957231909423148,0.0718407284105838,62.96514297922737,13.41346860424609,13.919680689828263,-0.3969798565133545,-3.7,0.7414807046130186,3.9113767810477387,2.88011294871365,0.19415313678416307,20.145833571547975,4.632598985375253,5.1505734934979905,-0.7363424977795556,-1.042003586663157,0.7761502510012808,True,
ceh25,1,C1 (Lake Edge),comparison_window,2017-10,2026-02,14.319207675187393,1.7937616024097334,2.354211335806798,0.27176535454574463,-0.6831386349083406,0.11898904033328901,-0.8968266700541306,0.1537144293408123,4.955595531725907,3.385358766701108,0.3460802890870185,0.8748683966950472,100,14.823164406927509,2.6062471088916594,2.3857596834155794,0.39185471498948776,-0.6272977774843094,0.15778851558617016,-0.9622815753940174,0.22400869637903162,5.075405340721986,3.1837904900668956,0.3423968864805971,0.8744498651799889,100,39.37480495058144,6.239500289175921,0.3441363226922813,0.133792650424645,46.63559821389551,6.962286978212428,7.474252111951563,-0.05515446858609457,-3.7,0.7220619512696311,4.847311516074054,3.838792627209513,0.4053688290498939,11.957780590666564,1.9237652374068277,2.466889233550114,-0.7919426293275735,-0.7346641466563248,0.785667678449384,True,
ceh25,1,C1 (Lake Edge),full_record,2010-03,2026-02,13.457353918901731,0.9523956218639902,2.2285278342473873,0.15746316421935505,-0.6916780807945153,0.06754294929043858,-0.8928848277767154,0.0801749844223619,4.865633565722495,3.3654520865883097,0.3615594562678771,0.8747670420694094,191,13.101944724976033,1.3759896272142038,2.235395574160666,0.2311951796947725,-0.701639599773575,0.09720253744864935,-0.8721697800901473,0.11366698892742694,4.725592244676153,3.315662651247686,0.3606786888413466,0.8742728877873271,191,41.47845488156412,5.5346495327308505,0.5388940564392692,0.1172645638902675,47.19797140003865,8.017333948840504,8.527725399940673,-0.09736733161735964,-3.7,0.683546773656476,4.553502446477887,3.6441992583687095,0.4019410851602786,11.32878079547933,1.9452754712062752,2.4879268054949857,-0.800306862948428,-0.7481712565270668,0.7804953801009318,True,
ceh26,1,C1 (Lake Edge),comparison_window,2017-10,2026-02,10.833476955752085,1.3775046422812038,2.613255480807241,0.2940222720085358,-0.7425172034650929,0.12211526650189015,-0.7323130444528015,0.11429630519682862,3.4445937805765063,2.5576701410269194,0.31795828750506394,0.8756263921352232,100,10.577209964340438,1.9973357117571808,2.5968497826933077,0.43427083602885497,-0.763036418938773,0.1783594524780663,-0.7143690801587871,0.16286518780452444,3.3805305673628165,2.579467938233582,0.31960513015812253,0.8754510610087951,100,48.55821239012271,4.2686991024751615,0.5057129261792686,0.087174314748832,48.96739498066838,10.96366902697642,11.471268835106025,-0.11847003361891591,-3.7,0.7085622504019728,3.192143454959134,2.975303989064701,0.3641612666497308,8.765741300074902,2.2084302723248443,2.746036142723141,-0.9320708893713522,-0.5704131040791114,0.78980217946696,True,
ceh26,1,C1 (Lake Edge),full_record,2010-04,2026-02,9.853140343257662,0.8619661589937361,2.500687732840099,0.2029481460148636,-0.8336047364914458,0.08933604165483836,-0.6655547555658226,0.06958903095266941,3.2476562452984115,2.7072616285767808,0.32960621001615265,0.837047523657886,190,9.249466126299792,1.2101896756281718,2.3406580066976113,0.2851603880197069,-0.8692880979295112,0.13089776022955654,-0.6312338666264832,0.09539827268586586,3.21591623012886,2.795557702789361,0.3476866865845124,0.8365891312151,190,50.99914466720749,3.985138442901687,0.7466422689941404,0.0778502478309411,51.18979777117444,12.338421034156012,12.8451742654897,-0.18735667021155983,-3.7,0.6296676623063168,3.1157830682288985,3.054467269721351,0.3825516182641348,8.14473895671143,2.074001165016678,2.6140263228727076,-0.9803209025901789,-0.5496271943992825,0.750542203790921,True,
ceh27,1,C1 (Lake Edge),comparison_window,2017-10,2026-02,16.642930563034735,1.9445297301286657,3.5003285543110514,0.3739690248252014,-0.6120118139731361,0.0939574558499133,-1.0011869521696883,0.1540257905996715,4.135810740209619,2.5311650333652675,0.24850255335412996,0.8784696485829413,100,15.859286180784858,3.027368698108934,3.2531936825216397,0.5585462665150235,-0.6202413039416969,0.14553717867239443,-0.9704624948013483,0.23685736903660928,4.196944819358782,2.6031185273304405,0.2646364263508788,0.8774166444616316,100,69.30238009270882,5.063311260057113,0.7972000111521061,0.0984146431763227,51.448759012269434,9.652457690337812,10.161089526162984,-0.1574463765324816,-3.7,0.7665100685634085,4.090471200716029,2.8277188560978246,0.2951494036547873,13.858985144690742,2.8590263943031764,3.3881145874501586,-0.6912941608298913,-0.8238783347754923,0.8120405104172104,True,
