month,median_level_modelled_m,median_level_calibrated_m,n_wells_run,median_level_observed_m,n_wells_observed,above_fitted_range,spin_up,climate_flagged,open_water_ha,wet_floor_ha,open_water_ha_raw_level,wet_floor_ha_raw_level
1972-01,-1.216,-1.07,66,,,False,False,False,0.217,20.208,0.114,17.585
1972-02,-1.209,-1.068,66,,,False,False,False,0.219,20.24,0.117,17.694
1972-03,-1.172,-1.02,66,,,False,False,False,0.272,21.203,0.138,18.331
1972-04,-1.096,-0.912,66,,,False,False,False,0.438,23.503,0.194,19.713
1972-05,-1.228,-1.074,66,,,False,False,False,0.214,20.135,0.108,17.373
1972-06,-1.155,-0.995,66,,,False,False,False,0.303,21.712,0.149,18.633
1972-07,-1.233,-1.075,66,,,False,False,False,0.212,20.107,0.105,17.296
1972-08,-1.424,-1.212,66,,,False,False,False,0.116,17.654,0.045,14.413
1972-09,-1.574,-1.276,66,,,False,False,False,0.087,16.597,0.023,12.495
1972-10,-1.645,-1.308,66,,,False,False,False,0.076,16.098,0.017,11.671
1972-11,-1.356,-1.175,66,,,False,False,False,0.136,18.284,0.061,15.382
1972-12,-1.229,-1.074,66,,,False,False,False,0.213,20.13,0.107,17.36
1973-01,-1.238,-1.077,66,,,False,False,False,0.211,20.081,0.103,17.222
1973-02,-1.315,-1.141,66,,,False,False,False,0.158,18.878,0.073,15.988
1973-03,-1.39,-1.203,66,,,False,False,False,0.121,17.804,0.053,14.886
1973-04,-1.422,-1.211,66,,,False,False,False,0.116,17.665,0.046,14.441
1973-05,-1.377,-1.19,66,,,False,False,False,0.128,18.021,0.056,15.083
1973-06,-1.629,-1.298,66,,,False,False,False,0.079,16.264,0.018,11.858
1973-07,-1.639,-1.304,66,,,False,False,False,0.077,16.164,0.017,11.745
1973-08,-1.604,-1.286,66,,,False,False,False,0.084,16.449,0.02,12.141
1973-09,-1.398,-1.21,66,,,False,False,False,0.117,17.681,0.051,14.777
1973-10,-1.404,-1.21,66,,,False,False,False,0.117,17.681,0.049,14.694
1973-11,-1.238,-1.077,66,,,False,False,False,0.211,20.081,0.103,17.222
1973-12,-1.135,-0.964,66,,,False,False,False,0.348,22.363,0.163,18.995
1974-01,-0.809,-0.67,66,,,False,False,False,1.279,29.596,0.691,25.927
1974-02,-0.693,-0.55,66,,,False,False,False,2.173,33.174,1.157,28.966
1974-03,-0.79,-0.647,66,,,False,False,False,1.419,30.265,0.75,26.388
1974-04,-1.016,-0.834,66,,,False,False,False,0.618,25.308,0.276,21.271
1974-05,-1.065,-0.858,66,,,False,False,False,0.556,24.741,0.222,20.301
1974-06,-1.301,-1.11,66,,,False,False,False,0.182,19.459,0.078,16.213
1974-07,-1.312,-1.14,66,,,False,False,False,0.159,18.902,0.074,16.049
1974-08,-1.467,-1.229,66,,,False,False,False,0.107,17.359,0.037,13.834
1974-09,-1.136,-0.966,66,,,False,False,False,0.345,22.324,0.162,18.97
1974-10,-1.044,-0.849,66,,,False,False,False,0.578,24.944,0.244,20.719
1974-11,-0.944,-0.795,66,,,False,False,False,0.735,26.268,0.38,22.792
1974-12,-0.96,-0.815,66,,,False,False,False,0.673,25.774,0.353,22.44
1975-01,-0.704,-0.58,66,,,False,False,False,1.906,32.253,1.101,28.658
1975-02,-0.836,-0.691,66,,,False,False,False,1.165,29.008,0.613,25.264
1975-03,-0.872,-0.72,66,,,False,False,False,1.025,28.22,0.522,24.403
1975-04,-0.84,-0.693,66,,,False,False,False,1.155,28.954,0.602,25.168
1975-05,-1.033,-0.846,66,,,False,False,False,0.586,25.024,0.256,20.938
1975-06,-1.32,-1.15,66,,,False,False,False,0.152,18.722,0.072,15.914
1975-07,-1.487,-1.241,66,,,False,False,False,0.102,17.171,0.034,13.571
1975-08,-1.522,-1.26,66,,,False,False,False,0.093,16.854,0.029,13.127
1975-09,-1.495,-1.245,66,,,False,False,False,0.1,17.101,0.033,13.474
1975-10,-1.497,-1.246,66,,,False,False,False,0.099,17.08,0.033,13.444
1975-11,-1.329,-1.163,66,,,False,False,False,0.144,18.495,0.069,15.786
1975-12,-1.308,-1.14,66,,,False,False,False,0.159,18.902,0.076,16.1
1976-01,-1.296,-1.09,66,,,False,False,False,0.199,19.821,0.08,16.282
1976-02,-1.322,-1.153,66,,,False,False,False,0.151,18.675,0.071,15.892
1976-03,-1.359,-1.178,66,,,False,False,False,0.135,18.23,0.06,15.337
1976-04,-1.441,-1.217,66,,,False,False,False,0.113,17.563,0.042,14.189
1976-05,-1.539,-1.266,66,,,False,False,False,0.091,16.767,0.027,12.911
1976-06,-1.786,-1.399,66,,,False,False,False,0.05,14.759,0.009,10.206
1976-07,-1.999,-1.537,66,,,False,False,False,0.027,12.941,0.004,8.33
1976-08,-2.248,-1.699,66,,,False,False,False,0.013,11.092,0.001,6.565
1976-09,-1.946,-1.503,66,,,False,False,False,0.032,13.366,0.004,8.756
1976-10,-1.665,-1.321,66,,,False,False,False,0.071,15.908,0.016,11.459
1976-11,-1.488,-1.241,66,,,False,False,False,0.102,17.164,0.034,13.561
1976-12,-1.431,-1.214,66,,,False,False,False,0.115,17.616,0.044,14.318
1977-01,-1.278,-1.085,66,,,False,False,False,0.203,19.92,0.086,16.573
1977-02,-0.875,-0.72,66,,,False,False,False,1.025,28.22,0.515,24.339
1977-03,-0.895,-0.738,66,,,False,False,False,0.947,27.742,0.472,23.884
1977-04,-0.918,-0.77,66,,,False,False,False,0.821,26.905,0.426,23.358
1977-05,-1.11,-0.92,66,,,False,False,False,0.422,23.317,0.182,19.456
1977-06,-1.147,-0.973,66,,,False,False,False,0.333,22.161,0.154,18.778
1977-07,-1.414,-1.21,66,,,False,False,False,0.117,17.681,0.047,14.553
1977-08,-1.521,-1.26,66,,,False,False,False,0.094,16.862,0.029,13.143
1977-09,-1.601,-1.285,66,,,False,False,False,0.084,16.462,0.021,12.172
1977-10,-1.385,-1.194,66,,,False,False,False,0.125,17.951,0.054,14.966
1977-11,-1.167,-1.0,66,,,False,False,False,0.296,21.603,0.141,18.417
1977-12,-0.975,-0.822,66,,,False,False,False,0.651,25.594,0.33,22.117
1978-01,-0.856,-0.715,66,,,False,False,False,1.048,28.354,0.56,24.778
1978-02,-0.773,-0.64,66,,,False,False,False,1.461,30.458,0.809,26.818
1978-03,-0.774,-0.64,66,,,False,False,False,1.461,30.458,0.806,26.796
1978-04,-0.878,-0.72,66,,,False,False,False,1.025,28.22,0.509,24.278
1978-05,-1.116,-0.938,66,,,False,False,False,0.391,22.929,0.177,19.347
1978-06,-1.253,-1.08,66,,,False,False,False,0.208,20.016,0.097,16.97
1978-07,-1.314,-1.14,66,,,False,False,False,0.159,18.902,0.074,16.004
1978-08,-1.358,-1.177,66,,,False,False,False,0.135,18.243,0.06,15.345
1978-09,-1.438,-1.216,66,,,False,False,False,0.114,17.58,0.043,14.229
1978-10,-1.532,-1.263,66,,,False,False,False,0.092,16.806,0.028,13.009
1978-11,-1.457,-1.223,66,,,False,False,False,0.11,17.459,0.039,13.975
1978-12,-1.146,-0.97,66,,,False,False,False,0.338,22.22,0.155,18.799
1979-01,-0.952,-0.811,66,,,False,False,False,0.685,25.873,0.366,22.609
1979-02,-0.975,-0.822,66,,,False,False,False,0.651,25.594,0.33,22.117
1979-03,-0.816,-0.681,66,,,False,False,False,1.217,29.284,0.67,25.755
1979-04,-0.888,-0.727,66,,,False,False,False,0.992,28.023,0.487,24.045
1979-05,-0.851,-0.715,66,,,False,False,False,1.048,28.354,0.573,24.903
1979-06,-1.135,-0.96,66,,,False,False,False,0.354,22.443,0.163,19.001
1979-07,-1.405,-1.21,66,,,False,False,False,0.117,17.681,0.049,14.674
1979-08,-1.373,-1.19,66,,,False,False,False,0.128,18.021,0.057,15.128
1979-09,-1.44,-1.217,66,,,False,False,False,0.113,17.565,0.042,14.193
1979-10,-1.302,-1.116,66,,,False,False,False,0.177,19.344,0.078,16.192
1979-11,-1.04,-0.848,66,,,False,False,False,0.581,24.975,0.249,20.803
1979-12,-0.676,-0.516,66,,,False,False,False,2.527,34.268,1.248,29.441
1980-01,-0.458,-0.233,66,,,False,False,False,8.876,44.911,3.268,36.221
1980-02,-0.288,-0.04,66,,,False,False,False,20.882,53.992,6.967,42.631
1980-03,-0.212,-0.007,66,,,False,False,False,24.135,55.702,9.755,45.834
1980-04,-0.476,-0.24,66,,,False,False,False,8.605,44.612,3.027,35.626
1980-05,-0.691,-0.547,66,,,False,False,False,2.203,33.273,1.165,29.006
1980-06,-0.783,-0.64,66,,,False,False,False,1.461,30.458,0.774,26.562
1980-07,-1.024,-0.84,66,,,False,False,False,0.602,25.167,0.266,21.115
1980-08,-0.989,-0.83,66,,,False,False,False,0.629,25.408,0.311,21.825
1980-09,-1.021,-0.835,66,,,False,False,False,0.616,25.291,0.27,21.182
1980-10,-0.859,-0.716,66,,,False,False,False,1.044,28.329,0.554,24.721
1980-11,-0.726,-0.59,66,,,False,False,False,1.824,31.946,0.999,28.062
1980-12,-0.655,-0.482,66,,,False,False,False,2.948,35.424,1.366,30.019
1981-01,-0.679,-0.52,66,,,False,False,False,2.487,34.153,1.232,29.359
1981-02,-0.767,-0.64,66,,,False,False,False,1.461,30.458,0.831,26.972
1981-03,-0.457,-0.232,66,,,False,False,False,8.906,44.944,3.286,36.264
1981-04,-0.491,-0.261,66,,,False,False,False,7.851,43.741,2.831,35.117
1981-05,-0.608,-0.4,66,,,False,False,False,4.234,38.296,1.686,31.409
1981-06,-0.754,-0.6,66,,,False,False,False,1.745,31.643,0.883,27.331
1981-07,-0.954,-0.815,66,,,False,False,False,0.673,25.774,0.363,22.573
1981-08,-1.19,-1.04,66,,,False,False,False,0.248,20.794,0.127,18.013
1981-09,-1.104,-0.914,66,,,False,False,False,0.433,23.44,0.187,19.557
1981-10,-0.706,-0.58,66,,,False,False,False,1.906,32.252,1.091,28.6
1981-11,-0.654,-0.481,66,,,False,False,False,2.96,35.456,1.375,30.061
1981-12,-0.565,-0.362,66,,,False,False,False,5.007,39.704,2.034,32.706
1982-01,-0.622,-0.421,66,,,False,False,False,3.861,37.544,1.585,30.997
1982-02,-0.643,-0.469,66,,,False,False,False,3.12,35.861,1.442,30.37
1982-03,-0.62,-0.42,66,,,False,False,False,3.872,37.568,1.598,31.049
1982-04,-0.804,-0.67,66,,,False,False,False,1.279,29.598,0.708,26.058
1982-05,-0.979,-0.825,66,,,False,False,False,0.644,25.534,0.325,22.032
1982-06,-1.114,-0.92,66,,,False,False,False,0.422,23.317,0.178,19.371
1982-07,-1.352,-1.174,66,,,False,False,False,0.137,18.3,0.062,15.441
1982-08,-1.416,-1.21,66,,,False,False,False,0.117,17.681,0.047,14.532
1982-09,-1.306,-1.14,66,,,False,False,False,0.159,18.902,0.076,16.128
1982-10,-1.171,-1.016,66,,,False,False,False,0.276,21.284,0.139,18.353
1982-11,-0.762,-0.63,66,,,False,False,False,1.525,30.742,0.851,27.109
1982-12,-0.657,-0.483,66,,,False,False,False,2.931,35.382,1.354,29.963
1983-01,-0.58,-0.38,66,,,False,False,False,4.626,39.034,1.91,32.266
1983-02,-0.63,-0.43,66,,,False,False,False,3.7,37.2,1.527,30.749
1983-03,-0.559,-0.36,66,,,False,False,False,5.055,39.786,2.089,32.894
1983-04,-0.583,-0.383,66,,,False,False,False,4.572,38.935,1.881,32.159
1983-05,-0.605,-0.4,66,,,False,False,False,4.234,38.296,1.707,31.495
1983-06,-0.854,-0.715,66,,,False,False,False,1.048,28.354,0.566,24.836
1983-07,-1.2,-1.058,66,,,False,False,False,0.229,20.433,0.122,17.853
1983-08,-1.244,-1.079,66,,,False,False,False,0.209,20.041,0.1,17.113
1983-09,-1.102,-0.914,66,,,False,False,False,0.434,23.456,0.188,19.596
1983-10,-1.103,-0.914,66,,,False,False,False,0.433,23.446,0.187,19.572
1983-11,-1.205,-1.067,66,,,False,False,False,0.22,20.266,0.119,17.757
1983-12,-0.885,-0.723,66,,,False,False,False,1.012,28.145,0.493,24.11
1984-01,-0.657,-0.483,66,,,False,False,False,2.936,35.393,1.357,29.978
1984-02,-0.69,-0.544,66,,,False,False,False,2.241,33.395,1.172,29.044
1984-03,-0.76,-0.63,66,,,False,False,False,1.527,30.75,0.859,27.165
1984-04,-0.963,-0.816,66,,,False,False,False,0.669,25.744,0.349,22.377
1984-05,-1.127,-0.95,66,,,False,False,False,0.37,22.659,0.169,19.134
1984-06,-1.292,-1.087,66,,,False,False,False,0.202,19.885,0.081,16.344
1984-07,-1.515,-1.256,66,,,False,False,False,0.095,16.918,0.03,13.221
1984-08,-1.585,-1.28,66,,,False,False,False,0.086,16.543,0.022,12.366
1984-09,-1.317,-1.144,66,,,False,False,False,0.157,18.836,0.073,15.969
1984-10,-1.145,-0.97,66,,,False,False,False,0.339,22.232,0.156,18.806
1984-11,-0.821,-0.684,66,,,False,False,False,1.205,29.219,0.656,25.638
1984-12,-0.635,-0.446,66,,,False,False,False,3.448,36.641,1.495,30.607
1985-01,-0.618,-0.412,66,,,False,False,False,4.021,37.874,1.608,31.092
1985-02,-0.62,-0.42,66,,,False,False,False,3.87,37.563,1.593,31.031
1985-03,-0.681,-0.52,66,,,False,False,False,2.487,34.153,1.216,29.276
1985-04,-0.672,-0.51,66,,,False,False,False,2.595,34.466,1.266,29.532
1985-05,-0.753,-0.6,66,,,False,False,False,1.745,31.643,0.886,27.346
1985-06,-0.83,-0.688,66,,,False,False,False,1.181,29.095,0.63,25.417
1985-07,-0.936,-0.786,66,,,False,False,False,0.764,26.488,0.394,22.966
1985-08,-0.747,-0.6,66,,,False,False,False,1.747,31.654,0.908,27.492
1985-09,-0.894,-0.736,66,,,False,False,False,0.954,27.786,0.474,23.907
1985-10,-1.0,-0.83,66,,,False,False,False,0.629,25.408,0.296,21.599
1985-11,-0.805,-0.67,66,,,False,False,False,1.279,29.598,0.702,26.011
1985-12,-0.613,-0.402,66,,,False,False,False,4.204,38.238,1.644,31.239
1986-01,-0.478,-0.241,66,,,False,False,False,8.566,44.569,3.0,35.559
1986-02,-0.64,-0.463,66,,,False,False,False,3.207,36.073,1.458,30.445
1986-03,-0.519,-0.312,66,,,False,False,False,6.245,41.638,2.494,34.172
1986-04,-0.537,-0.342,66,,,False,False,False,5.474,40.474,2.305,33.597
1986-05,-0.674,-0.511,66,,,False,False,False,2.584,34.434,1.259,29.495
1986-06,-0.836,-0.691,66,,,False,False,False,1.165,29.009,0.613,25.266
1986-07,-0.901,-0.74,66,,,False,False,False,0.938,27.686,0.46,23.744
1986-08,-0.876,-0.72,66,,,False,False,False,1.025,28.22,0.513,24.318
1986-09,-1.134,-0.954,66,,,False,False,False,0.363,22.563,0.164,19.013
1986-10,-1.096,-0.912,66,,,False,False,False,0.438,23.504,0.194,19.716
1986-11,-0.877,-0.72,66,,,False,False,False,1.025,28.22,0.511,24.293
1986-12,-0.487,-0.256,66,,,False,False,False,8.032,43.955,2.877,35.241
1987-01,-0.603,-0.4,66,,,False,False,False,4.234,38.296,1.72,31.546
1987-02,-0.621,-0.421,66,,,False,False,False,3.864,37.55,1.587,31.006
1987-03,-0.51,-0.303,66,,,False,False,False,6.503,42.003,2.594,34.465
1987-04,-0.66,-0.485,66,,,False,False,False,2.906,35.316,1.336,29.875
1987-05,-0.905,-0.74,66,,,False,False,False,0.938,27.686,0.451,23.646
1987-06,-0.934,-0.785,66,,,False,False,False,0.768,26.523,0.398,23.018
1987-07,-1.077,-0.894,66,,,False,False,False,0.474,23.902,0.21,20.067
1987-08,-1.017,-0.834,66,,,False,False,False,0.618,25.304,0.275,21.253
1987-09,-1.062,-0.85,66,,,False,False,False,0.576,24.928,0.225,20.366
1987-10,-0.604,-0.4,66,,,False,False,False,4.234,38.296,1.717,31.535
1987-11,-0.566,-0.362,66,,,False,False,False,5.002,39.695,2.03,32.692
1987-12,-0.536,-0.341,66,,,False,False,False,5.491,40.5,2.318,33.638
1988-01,-0.224,-0.01,66,,,False,False,False,23.856,55.562,9.256,45.318
1988-02,-0.314,-0.045,66,,,False,False,False,20.424,53.735,6.194,41.565
1988-03,-0.206,-0.007,66,,,False,False,False,24.204,55.736,10.021,46.1
1988-04,-0.345,-0.132,66,,,False,False,False,13.87,49.44,5.395,40.347
1988-05,-0.541,-0.344,66,,,False,False,False,5.421,40.388,2.263,33.467
1988-06,-0.799,-0.665,66,,,False,False,False,1.306,29.73,0.722,26.166
1988-07,-0.752,-0.6,66,,,False,False,False,1.745,31.643,0.889,27.366
1988-08,-0.823,-0.685,66,,,False,False,False,1.199,29.19,0.65,25.587
1988-09,-0.953,-0.814,66,,,False,False,False,0.676,25.798,0.365,22.593
1988-10,-0.899,-0.74,66,,,False,False,False,0.938,27.686,0.463,23.785
1988-11,-0.903,-0.74,66,,,False,False,False,0.938,27.686,0.455,23.691
1988-12,-0.846,-0.699,66,,,False,False,False,1.126,28.798,0.587,25.031
1989-01,-0.861,-0.717,66,,,False,False,False,1.037,28.292,0.548,24.66
1989-02,-0.781,-0.64,66,,,False,False,False,1.461,30.458,0.781,26.613
1989-03,-0.712,-0.585,66,,,False,False,False,1.861,32.087,1.06,28.423
1989-04,-0.723,-0.59,66,,,False,False,False,1.824,31.946,1.012,28.142
1989-05,-0.984,-0.828,66,,,False,False,False,0.636,25.464,0.318,21.933
1989-06,-1.1,-0.913,66,,,False,False,False,0.436,23.476,0.191,19.645
1989-07,-1.347,-1.173,66,,,False,False,False,0.138,18.317,0.064,15.51
1989-08,-1.365,-1.185,66,,,False,False,False,0.13,18.101,0.059,15.251
1989-09,-1.581,-1.279,66,,,False,False,False,0.086,16.561,0.023,12.407
1989-10,-1.453,-1.221,66,,,False,False,False,0.111,17.494,0.04,14.025
1989-11,-1.338,-1.171,66,,,False,False,False,0.139,18.354,0.066,15.655
1989-12,-1.124,-0.943,66,,,False,False,False,0.382,22.82,0.171,19.196
1990-01,-0.883,-0.72,66,,,False,False,False,1.025,28.22,0.498,24.158
1990-02,-0.712,-0.585,66,,,False,False,False,1.864,32.097,1.061,28.433
1990-03,-0.903,-0.74,66,,,False,False,False,0.938,27.686,0.456,23.707
