Date,Variant,Control,BACI_raw,BACI_corrected,CWB
2011-01-01,A (WMC3+FE1+FE2),Forest,0.2137341909029511,0.18706540301586494,-342.17648023267054
2011-02-01,A (WMC3+FE1+FE2),Forest,0.1983594935833246,0.1837759876057268,-301.4697855285573
2011-03-01,A (WMC3+FE1+FE2),Forest,0.1860238333869888,0.16672215474969498,-322.2897178164635
2011-04-01,A (WMC3+FE1+FE2),Forest,0.20203174761037235,0.17061306468300025,-370.73176921309613
2011-05-01,A (WMC3+FE1+FE2),Forest,0.21315564945303822,0.17750264152152537,-390.01521447697866
2011-06-01,A (WMC3+FE1+FE2),Forest,0.227807091057874,0.17730435797716285,-448.52320080327377
2011-07-01,A (WMC3+FE1+FE2),Forest,0.23726349526668522,0.16882353880060963,-518.2810598708369
2011-08-01,A (WMC3+FE1+FE2),Forest,0.2357373107741012,0.15710806173976372,-559.6224150180913
2012-10-01,A (WMC3+FE1+FE2),Forest,0.2894348413261538,0.23858225055257157,-509.7769252908475
2012-11-01,A (WMC3+FE1+FE2),Forest,0.22483099634871095,0.20368418461386248,-404.165402514246
2012-12-01,A (WMC3+FE1+FE2),Forest,0.18402444698202058,0.1886959096411237,-312.75056368561434
2013-01-01,A (WMC3+FE1+FE2),Forest,0.1012588061975348,0.11470395762909283,-284.2420709748175
2013-02-01,A (WMC3+FE1+FE2),Forest,0.08617708568037852,0.10783529082998378,-257.7986687975529
2013-03-01,A (WMC3+FE1+FE2),Forest,0.019403455500847322,0.056217366395874,-205.41347800883693
2013-04-01,A (WMC3+FE1+FE2),Forest,0.04584150850332391,0.07639584879482197,-232.27976320642665
2013-05-01,A (WMC3+FE1+FE2),Forest,0.04456326832230095,0.06296696733324639,-280.72283677813755
2013-06-01,A (WMC3+FE1+FE2),Forest,0.057084607129057385,0.05426117257401203,-362.72190816314793
2013-07-01,A (WMC3+FE1+FE2),Forest,0.07310557196186052,0.04474179512391169,-460.48573784776084
2013-08-01,A (WMC3+FE1+FE2),Forest,0.07814966245190669,0.0375628088313834,-509.31850562646747
2013-09-01,A (WMC3+FE1+FE2),Forest,0.07393271637860654,0.030760295896935998,-522.6516549830055
2013-10-01,A (WMC3+FE1+FE2),Forest,0.0636010313516786,0.048501690448280066,-422.9312762055394
2013-11-01,A (WMC3+FE1+FE2),Forest,0.11299163228973352,0.09646830866733787,-431.9857483780579
2013-12-01,A (WMC3+FE1+FE2),Forest,0.07262717605649227,0.08112876250769133,-343.4932547269721
2014-01-01,A (WMC3+FE1+FE2),Forest,-0.004097684718312178,0.03803665607656858,-223.4167792794544
2014-02-01,A (WMC3+FE1+FE2),Forest,0.06719593760445997,0.1270544261314806,-161.93940971534641
2014-03-01,A (WMC3+FE1+FE2),Forest,0.03896500285762006,0.09992072283494793,-161.33839109799482
2014-04-01,A (WMC3+FE1+FE2),Forest,0.06301820047336548,0.11563022883794737,-195.88150373089013
2014-05-01,A (WMC3+FE1+FE2),Forest,0.0615329627616098,0.1154083029752895,-194.91448885467884
2014-06-01,A (WMC3+FE1+FE2),Forest,0.09675094354628311,0.13361501549114657,-261.3844857599614
2014-07-01,A (WMC3+FE1+FE2),Forest,0.0979907636169226,0.1136599286347999,-343.14197166169595
2014-08-01,A (WMC3+FE1+FE2),Forest,0.10106748653066155,0.11878845622237161,-339.3934348445467
2014-09-01,A (WMC3+FE1+FE2),Forest,0.13196427060495175,0.12799577781236054,-423.0954876344389
2014-10-01,A (WMC3+FE1+FE2),Forest,0.14233603767664027,0.1635520451947092,-334.01514581863887
2014-11-01,A (WMC3+FE1+FE2),Forest,0.14112687147384828,0.16691203704812352,-320.9939768344056
2014-12-01,A (WMC3+FE1+FE2),Forest,0.1281286976191034,0.16333224283254133,-289.9878961502756
2015-01-01,A (WMC3+FE1+FE2),Forest,0.12039601815714351,0.16800803235021725,-248.0907468824057
2015-02-01,A (WMC3+FE1+FE2),Forest,0.1115192985571587,0.1602395765542556,-247.8177282350993
2015-03-01,A (WMC3+FE1+FE2),Forest,0.10243328624912595,0.15568456446085382,-234.56847559492851
2015-04-01,A (WMC3+FE1+FE2),Forest,0.11700567807721995,0.16412038633145057,-260.9816898192697
2015-05-01,A (WMC3+FE1+FE2),Forest,0.1114930844610349,0.1673973484299781,-232.29187231460253
2015-06-01,A (WMC3+FE1+FE2),Forest,0.1349605607234199,0.17081599065319858,-309.95069565521345
2015-07-01,A (WMC3+FE1+FE2),Forest,0.15599999999999992,0.17860082035455058,-362.46021932976845
2015-08-01,A (WMC3+FE1+FE2),Forest,0.17066666666666674,0.18303453467378697,-403.96239459689986
2015-09-01,A (WMC3+FE1+FE2),Forest,0.18933333333333335,0.192245142272503,-442.6028955102686
2015-10-01,A (WMC3+FE1+FE2),Forest,0.1857595628415296,0.1877349711544027,-449.7384874434539
2015-11-01,A (WMC3+FE1+FE2),Forest,0.18533333333333335,0.2106539923904165,-367.55587205681877
2015-12-01,A (WMC3+FE1+FE2),Forest,0.18466666666666653,0.267137842189372,-160.729205180947
2016-01-01,A (WMC3+FE1+FE2),Forest,0.17766666666666653,0.28023940470934317,-90.49466509381901
2016-02-01,A (WMC3+FE1+FE2),Forest,0.128,0.24320119965511303,-47.78717637273152
2016-03-01,A (WMC3+FE1+FE2),Forest,0.07399999999999995,0.19263195383266507,-38.713542115228435
2016-04-01,A (WMC3+FE1+FE2),Forest,0.05400000000000016,0.17920509637661325,-18.31072733049584
2016-05-01,A (WMC3+FE1+FE2),Forest,0.07799999999999996,0.190546707328944,-68.62408193271094
2016-06-01,A (WMC3+FE1+FE2),Forest,0.04399999999999982,0.14541633512070606,-113.43188934786284
2016-07-01,A (WMC3+FE1+FE2),Forest,0.06599999999999984,0.1547133633024931,-163.90946389438054
2016-08-01,A (WMC3+FE1+FE2),Forest,0.06199999999999983,0.13732424273210744,-217.03733589277843
2016-09-01,A (WMC3+FE1+FE2),Forest,0.07200000000000029,0.1488250442278075,-215.31841074219042
2016-10-01,A (WMC3+FE1+FE2),Forest,0.09000000000000008,0.15746154652754552,-253.49508413431334
2016-11-01,A (WMC3+FE1+FE2),Forest,0.08466666666666667,0.16454149661966203,-211.58020092990694
2016-12-01,A (WMC3+FE1+FE2),Forest,0.1166666666666667,0.20692150589488537,-177.03197238580935
2017-01-01,A (WMC3+FE1+FE2),Forest,0.10699999999999998,0.19874715344469612,-175.34430999669027
2017-02-01,A (WMC3+FE1+FE2),Forest,0.0973333333333335,0.20744678444459558,-111.50159110191507
2017-03-01,A (WMC3+FE1+FE2),Forest,0.11333333333333329,0.23030654935894734,-89.67436978424277
2017-04-01,A (WMC3+FE1+FE2),Forest,0.1359999999999999,0.24088851024962396,-137.99745010483147
2017-05-01,A (WMC3+FE1+FE2),Forest,0.1493333333333331,0.2363985218472064,-207.33575421142368
2017-06-01,A (WMC3+FE1+FE2),Forest,0.13999999999999968,0.23163089599856085,-194.3272953538976
2017-07-01,A (WMC3+FE1+FE2),Forest,0.16266666666666674,0.24372945637944232,-236.9411258003638
2017-08-01,A (WMC3+FE1+FE2),Forest,0.17799999999999994,0.24654654905077883,-286.8537581851253
2017-09-01,A (WMC3+FE1+FE2),Forest,0.18866666666666654,0.2585572011602535,-285.7124625348447
2017-10-01,A (WMC3+FE1+FE2),Forest,0.21666666666666679,0.28634318455164265,-290.1871641352385
2017-11-01,A (WMC3+FE1+FE2),Forest,0.15799999999999992,0.24509473274040822,-229.8366935807766
2017-12-01,A (WMC3+FE1+FE2),Forest,0.18533333333333313,0.2913650566436549,-186.4901873838728
2018-01-01,A (WMC3+FE1+FE2),Forest,0.18866666666666654,0.3160784981968483,-132.7853539624697
2018-02-01,A (WMC3+FE1+FE2),Forest,0.19533333333333291,0.335360965304221,-102.21462651903892
2018-03-01,A (WMC3+FE1+FE2),Forest,0.1366666666666665,0.29808719229913117,-48.211879601181224
2018-04-01,A (WMC3+FE1+FE2),Forest,0.10933333333333328,0.271134704679649,-49.936314128214136
2018-05-01,A (WMC3+FE1+FE2),Forest,0.12666666666666648,0.2636998745148861,-117.95555676265315
2018-06-01,A (WMC3+FE1+FE2),Forest,0.15800000000000014,0.2528745146209576,-231.96657762552377
2018-07-01,A (WMC3+FE1+FE2),Forest,0.16599999999999993,0.2296882319301587,-316.92696990059966
2018-08-01,A (WMC3+FE1+FE2),Forest,0.1653333333333331,0.2016823574032608,-391.8207491445307
2018-09-01,A (WMC3+FE1+FE2),Forest,0.20698360655737735,0.24534622920600554,-389.2353991725404
2018-10-01,A (WMC3+FE1+FE2),Forest,0.2373333333333334,0.289671243445006,-354.9881396401706
2018-11-01,A (WMC3+FE1+FE2),Forest,0.276,0.36469270206888305,-261.7564058296149
2018-12-01,A (WMC3+FE1+FE2),Forest,0.2713333333333332,0.3879069443904828,-190.804122904613
2019-01-01,A (WMC3+FE1+FE2),Forest,0.21866666666666656,0.33689773430412223,-189.1588388159388
2019-02-01,A (WMC3+FE1+FE2),Forest,0.21599999999999997,0.33780503728315886,-182.4547620102259
2019-03-01,A (WMC3+FE1+FE2),Forest,0.2426666666666668,0.3819960321314111,-138.6634095403944
2019-04-01,A (WMC3+FE1+FE2),Forest,0.19666666666666677,0.3365109968593482,-140.0338259790952
2019-05-01,A (WMC3+FE1+FE2),Forest,0.21466666666666678,0.3380254604304781,-186.19039819805062
2019-06-01,A (WMC3+FE1+FE2),Forest,0.24533333333333318,0.3510371164726358,-235.52194813555923
2019-12-01,A (WMC3+FE1+FE2),Forest,0.3406666666666667,0.45507666950217496,-228.65525242216745
2020-01-01,A (WMC3+FE1+FE2),Forest,0.3186666666666669,0.4469650307340569,-194.72549686741345
2020-02-01,A (WMC3+FE1+FE2),Forest,0.30066666666666664,0.4571332600984339,-123.10286344335685
2020-03-01,A (WMC3+FE1+FE2),Forest,0.24,0.3904027723187419,-141.66241207292447
2020-04-01,A (WMC3+FE1+FE2),Forest,0.21799999999999997,0.3461616146988595,-203.09947145795485
2020-05-01,A (WMC3+FE1+FE2),Forest,0.2273333333333334,0.3227406532160122,-292.19875976422816
2020-06-01,A (WMC3+FE1+FE2),Forest,0.2193333333333336,0.3014284072673002,-330.0672277586045
2020-07-01,A (WMC3+FE1+FE2),Forest,0.24199999999999977,0.3189192556703677,-346.37087545581807
2020-08-01,A (WMC3+FE1+FE2),Forest,0.278,0.3570130757669578,-343.5737742373711
2020-09-01,A (WMC3+FE1+FE2),Forest,0.264,0.3343705215909427,-369.11620952315246
2020-10-01,A (WMC3+FE1+FE2),Forest,0.2526666666666666,0.34392610817517255,-316.6198526375365
2020-11-01,A (WMC3+FE1+FE2),Forest,0.19733333333333336,0.30364661572196927,-279.613718391259
2020-12-01,A (WMC3+FE1+FE2),Forest,0.2593333333333333,0.41030238174859035,-164.3828306671793
2021-01-01,A (WMC3+FE1+FE2),Forest,0.122,0.3037732051425051,-85.80245174861419
2021-02-01,A (WMC3+FE1+FE2),Forest,-0.04866666666666669,0.15364964234383066,-34.306959654336694
2021-03-01,A (WMC3+FE1+FE2),Forest,-0.04999999999999999,0.15027795434258487,-42.152905834627006
2021-04-01,A (WMC3+FE1+FE2),Forest,-0.01533333333333331,0.17022072595767535,-83.747536895417
2021-05-01,A (WMC3+FE1+FE2),Forest,0.006000000000000005,0.2010410288389087,-61.34755896568031
2021-06-01,A (WMC3+FE1+FE2),Forest,0.006666666666666821,0.1685511225185909,-151.5967484423487
2021-07-01,A (WMC3+FE1+FE2),Forest,0.03266666666666662,0.1540846054806954,-261.0530769962488
2021-08-01,A (WMC3+FE1+FE2),Forest,0.03533333333333322,0.13162052755883913,-330.11743711620994
2021-09-01,A (WMC3+FE1+FE2),Forest,0.025333333333333208,0.12209040668686175,-331.60686067706877
2021-10-01,A (WMC3+FE1+FE2),Forest,-0.016666666666666607,0.13073036214619188,-200.58021634368427
2021-11-01,A (WMC3+FE1+FE2),Forest,0.04533333333333334,0.1932722511963938,-201.87956383542956
2021-12-01,A (WMC3+FE1+FE2),Forest,-0.02200000000000002,0.1503729889663377,-140.02549093790967
2022-01-01,A (WMC3+FE1+FE2),Forest,-0.014000000000000012,0.1544981848519768,-152.98306065505577
2022-02-01,A (WMC3+FE1+FE2),Forest,-0.035333333333333106,0.15064783633491197,-109.56500265274157
2022-03-01,A (WMC3+FE1+FE2),Forest,-0.026000000000000023,0.15277407046107205,-131.05427206601237
2022-04-01,A (WMC3+FE1+FE2),Forest,-0.015999999999999792,0.1562959697851704,-150.88345561329209
2022-05-01,A (WMC3+FE1+FE2),Forest,-0.02200000000000002,0.1335269177930284,-197.7883903101984
2022-06-01,A (WMC3+FE1+FE2),Forest,0.03200000000000025,0.15626366377341186,-283.04000978534623
2022-07-01,A (WMC3+FE1+FE2),Forest,0.06666666666666665,0.1493527061997248,-395.42919652066416
2022-08-01,A (WMC3+FE1+FE2),Forest,0.10466666666666669,0.15857000416428427,-474.13319649957566
2022-09-01,A (WMC3+FE1+FE2),Forest,0.1013333333333335,0.15880459942314606,-467.4450655478425
2022-10-01,A (WMC3+FE1+FE2),Forest,0.1479999999999999,0.22352843849075804,-422.4233374410232
2022-11-01,A (WMC3+FE1+FE2),Forest,0.24999999999999978,0.3556083452187506,-345.7546755296099
2023-01-01,A (WMC3+FE1+FE2),Forest,0.2406666666666668,0.3878235360023683,-241.45531441289086
2023-02-01,A (WMC3+FE1+FE2),Forest,0.18733333333333335,0.32883036268510213,-259.12463205374405
2023-03-01,A (WMC3+FE1+FE2),Forest,0.15133333333333354,0.3124174275397954,-209.88851771534516
2023-04-01,A (WMC3+FE1+FE2),Forest,0.17199999999999993,0.3236702521794706,-237.46683025847756
2023-05-01,A (WMC3+FE1+FE2),Forest,0.20199999999999974,0.3280242356545985,-307.80323763270576
2023-06-01,A (WMC3+FE1+FE2),Forest,0.19533333333333358,0.28274184415641557,-412.46230413601654
2023-07-01,A (WMC3+FE1+FE2),Forest,0.20333333333333337,0.28842499717507203,-421.2194637022462
2023-08-01,A (WMC3+FE1+FE2),Forest,0.24,0.32660717920548643,-419.9488450440024
2023-09-01,A (WMC3+FE1+FE2),Forest,0.276,0.3774342643874239,-383.54125097742644
2023-10-01,A (WMC3+FE1+FE2),Forest,0.2673333333333334,0.3960141389389571,-314.2634335768603
2023-11-01,A (WMC3+FE1+FE2),Forest,0.29866666666666686,0.439974605920727,-283.6627912062831
2023-12-01,A (WMC3+FE1+FE2),Forest,0.20000000000000018,0.37410333561427805,-199.7383176011974
2024-01-01,A (WMC3+FE1+FE2),Forest,0.1286666666666666,0.3327338903799701,-123.3758963337204
2024-02-01,A (WMC3+FE1+FE2),Forest,0.06000000000000005,0.27792022594422616,-89.5394737490167
2024-03-01,A (WMC3+FE1+FE2),Forest,-0.01600000000000007,0.22381680302778623,-34.2952684067473
2024-04-01,A (WMC3+FE1+FE2),Forest,-0.055999999999999994,0.1919947671134719,-15.438572366246103
2024-05-01,A (WMC3+FE1+FE2),Forest,-0.020000000000000018,0.20792426168147765,-71.05796297723512
2024-06-01,A (WMC3+FE1+FE2),Forest,0.04266666666666663,0.24347916233370118,-145.35139089886331
2024-07-01,A (WMC3+FE1+FE2),Forest,0.027999999999999803,0.213152573737803,-189.32868623561882
2024-08-01,A (WMC3+FE1+FE2),Forest,0.062000000000000055,0.22445509963145732,-251.9702302443469
2024-09-01,A (WMC3+FE1+FE2),Forest,0.039999999999999813,0.20675192789172742,-243.35810910497182
2024-10-01,A (WMC3+FE1+FE2),Forest,0.06999999999999984,0.24093505857925995,-234.9580468990619
2024-11-01,A (WMC3+FE1+FE2),Forest,0.10933333333333328,0.2825525179690049,-231.65861756141942
2024-12-01,A (WMC3+FE1+FE2),Forest,0.13733333333333353,0.34119308345663474,-153.42199598380702
2025-01-01,A (WMC3+FE1+FE2),Forest,0.06333333333333324,0.3022947491000103,-63.49799139483203
2025-02-01,A (WMC3+FE1+FE2),Forest,0.061999999999999944,0.30165728011820825,-64.39090850682584
2025-03-01,A (WMC3+FE1+FE2),Forest,0.06533333333333347,0.29305525946084154,-98.36079247737464
2025-04-01,A (WMC3+FE1+FE2),Forest,0.06800000000000006,0.2939832177755738,-105.67996302001765
2025-05-01,A (WMC3+FE1+FE2),Forest,0.07999999999999985,0.28156018434080393,-172.78820667286345
2025-06-01,A (WMC3+FE1+FE2),Forest,0.05600000000000005,0.24532942259212598,-207.80200881940175
2025-07-01,A (WMC3+FE1+FE2),Forest,0.1313333333333333,0.2826569125469457,-310.7631883384012
2025-08-01,A (WMC3+FE1+FE2),Forest,0.2200000000000002,0.3364693668804707,-405.4934354794059
2025-09-01,A (WMC3+FE1+FE2),Forest,0.20800000000000018,0.34961428869811434,-341.8510691742763
2025-10-01,A (WMC3+FE1+FE2),Forest,0.2938251366120217,0.43985848523786286,-332.8282524755421
2025-11-01,A (WMC3+FE1+FE2),Forest,0.1960000000000004,0.39532246652324954,-194.89698267905513
2025-12-01,A (WMC3+FE1+FE2),Forest,0.18933333333333346,0.42844798549667995,-92.50391249053143
2026-01-01,A (WMC3+FE1+FE2),Forest,0.14000000000000012,0.4012295334400378,-36.85958559231054
2026-02-01,A (WMC3+FE1+FE2),Forest,0.12400000000000022,0.40022785466839483,1.2647660696529783e-12
2011-01-01,A (WMC3+FE1+FE2),Climate,-0.504265809097049,-0.5332571310872779,-342.17648023267054
2011-02-01,A (WMC3+FE1+FE2),Climate,-0.49964050641667523,-0.5192109543257061,-301.4697855285573
2011-03-01,A (WMC3+FE1+FE2),Climate,-0.46997616661301134,-0.495932896272137,-322.2897178164635
2011-04-01,A (WMC3+FE1+FE2),Climate,-0.44796825238962756,-0.4875632223600404,-370.73176921309613
2011-05-01,A (WMC3+FE1+FE2),Climate,-0.4748443505469615,-0.5204996777965395,-390.01521447697866
2011-06-01,A (WMC3+FE1+FE2),Climate,-0.4181929089421259,-0.4800901199097989,-448.52320080327377
2011-07-01,A (WMC3+FE1+FE2),Climate,-0.421072570307085,-0.5020857936550884,-518.2810598708369
2012-10-01,A (WMC3+FE1+FE2),Climate,-0.7045651586738463,-0.7997525635312379,-509.7769252908475
2012-11-01,A (WMC3+FE1+FE2),Climate,-0.767169003651289,-0.8361473246027843,-404.165402514246
2012-12-01,A (WMC3+FE1+FE2),Climate,-0.8019755530179795,-0.8483811375979851,-312.75056368561434
2013-01-01,A (WMC3+FE1+FE2),Climate,-0.7367411938024652,-0.7768810775084051,-284.2420709748175
2013-02-01,A (WMC3+FE1+FE2),Climate,-0.5758229143196216,-0.610231251146099,-257.7986687975529
2013-03-01,A (WMC3+FE1+FE2),Climate,-0.5165965444991527,-0.5384560082813753,-205.41347800883693
2013-04-01,A (WMC3+FE1+FE2),Climate,-0.476158491496676,-0.5060754321734238,-232.27976320642665
2013-05-01,A (WMC3+FE1+FE2),Climate,-0.431436731677699,-0.47495642629315316,-280.72283677813755
2013-06-01,A (WMC3+FE1+FE2),Climate,-0.38091539287094256,-0.4467531488431583,-362.72190816314793
2013-07-01,A (WMC3+FE1+FE2),Climate,-0.36489442803813965,-0.4570921892495571,-460.48573784776084
2013-08-01,A (WMC3+FE1+FE2),Climate,-0.3378503375480931,-0.44378740133070976,-509.31850562646747
2013-09-01,A (WMC3+FE1+FE2),Climate,-0.36265164576131115,-0.47314572074379035,-522.6516549830055
2014-04-01,A (WMC3+FE1+FE2),Climate,-0.44098179952663435,-0.47453303738939756,-195.88150373089013
2014-05-01,A (WMC3+FE1+FE2),Climate,-0.3824670372383901,-0.41684067113806844,-194.91448885467884
2014-06-01,A (WMC3+FE1+FE2),Climate,-0.31524905645371704,-0.3679240187722333,-261.3844857599614
2014-07-01,A (WMC3+FE1+FE2),Climate,-0.3280092363830778,-0.40290402106174855,-343.14197166169595
2014-08-01,A (WMC3+FE1+FE2),Climate,-0.3329325134693384,-0.40796597961555603,-339.3934348445467
2014-09-01,A (WMC3+FE1+FE2),Climate,-0.2800357293950484,-0.37782774815271186,-423.0954876344389
2014-10-01,A (WMC3+FE1+FE2),Climate,-0.4316639623233597,-0.5074870830810453,-334.01514581863887
2014-11-01,A (WMC3+FE1+FE2),Climate,-0.40887312852615176,-0.482436482144843,-320.9939768344056
2014-12-01,A (WMC3+FE1+FE2),Climate,-0.44987130238089634,-0.5164871810623737,-289.9878961502756
2015-01-01,A (WMC3+FE1+FE2),Climate,-0.46560398184285645,-0.5224910648046902,-248.0907468824057
2015-02-01,A (WMC3+FE1+FE2),Climate,-0.4264807014428412,-0.4844054394927929,-247.8177282350993
2015-03-01,A (WMC3+FE1+FE2),Climate,-0.4415667137508741,-0.4970654364982233,-234.56847559492851
2015-04-01,A (WMC3+FE1+FE2),Climate,-0.4049943219227802,-0.4684333307363254,-260.9816898192697
2015-05-01,A (WMC3+FE1+FE2),Climate,-0.426506915538965,-0.48359757144397836,-232.29187231460253
2015-06-01,A (WMC3+FE1+FE2),Climate,-0.3790394392765799,-0.4573255128610734,-309.95069565521345
2015-07-01,A (WMC3+FE1+FE2),Climate,-0.37600000000000033,-0.4689406509328851,-362.46021932976845
2015-08-01,A (WMC3+FE1+FE2),Climate,-0.4173983739837397,-0.5221822046741826,-403.96239459689986
2015-11-01,A (WMC3+FE1+FE2),Climate,-0.5706666666666664,-0.6693226977724986,-367.55587205681877
2015-12-01,A (WMC3+FE1+FE2),Climate,-0.7191333333333334,-0.7653643344394555,-160.729205180947
2016-01-01,A (WMC3+FE1+FE2),Climate,-0.5923333333333334,-0.6215058210842167,-90.49466509381901
2016-02-01,A (WMC3+FE1+FE2),Climate,-0.5419999999999999,-0.5612340905397348,-47.78717637273152
2016-03-01,A (WMC3+FE1+FE2),Climate,-0.544,-0.5619238867585215,-38.713542115228435
2016-04-01,A (WMC3+FE1+FE2),Climate,-0.5359999999999998,-0.5497547914195973,-18.31072733049584
2016-05-01,A (WMC3+FE1+FE2),Climate,-0.44600000000000006,-0.47384131014597414,-68.62408193271094
2016-06-01,A (WMC3+FE1+FE2),Climate,-0.52,-0.5605395209967856,-113.43188934786284
2016-07-01,A (WMC3+FE1+FE2),Climate,-0.42000000000000015,-0.4746685166692421,-163.90946389438054
2016-08-01,A (WMC3+FE1+FE2),Climate,-0.41000000000000014,-0.4795187860668011,-217.03733589277843
2016-09-01,A (WMC3+FE1+FE2),Climate,-0.3979999999999999,-0.46818244460512637,-215.31841074219042
2016-10-01,A (WMC3+FE1+FE2),Climate,-0.4179999999999999,-0.49912970302096116,-253.49508413431334
2016-11-01,A (WMC3+FE1+FE2),Climate,-0.43933333333333324,-0.5107296535945732,-211.58020092990694
2016-12-01,A (WMC3+FE1+FE2),Climate,-0.4093333333333333,-0.47286597067608527,-177.03197238580935
2017-01-01,A (WMC3+FE1+FE2),Climate,-0.4740000000000001,-0.5382043822717949,-175.34430999669027
2017-02-01,A (WMC3+FE1+FE2),Climate,-0.5386666666666664,-0.5874658368633572,-111.50159110191507
2017-03-01,A (WMC3+FE1+FE2),Climate,-0.4846666666666667,-0.5288210538310762,-89.67436978424277
2017-04-01,A (WMC3+FE1+FE2),Climate,-0.4019999999999999,-0.45976185455098495,-137.99745010483147
2017-05-01,A (WMC3+FE1+FE2),Climate,-0.3966666666666667,-0.47343601198369023,-207.33575421142368
2017-06-01,A (WMC3+FE1+FE2),Climate,-0.4059999999999999,-0.4805128657651069,-194.3272953538976
2017-07-01,A (WMC3+FE1+FE2),Climate,-0.4203921568627449,-0.5069999910964774,-236.9411258003638
2017-11-01,A (WMC3+FE1+FE2),Climate,-0.5640000000000001,-0.6531675541569596,-229.8366935807766
2017-12-01,A (WMC3+FE1+FE2),Climate,-0.6066666666666667,-0.6907215546338834,-186.4901873838728
2018-01-01,A (WMC3+FE1+FE2),Climate,-0.5593333333333335,-0.6367966128501714,-132.7853539624697
2018-02-01,A (WMC3+FE1+FE2),Climate,-0.4726666666666668,-0.5468551693903102,-102.21462651903892
2018-03-01,A (WMC3+FE1+FE2),Climate,-0.4593333333333335,-0.526780262225027,-48.211879601181224
2018-04-01,A (WMC3+FE1+FE2),Climate,-0.43466666666666665,-0.5034691085935045,-49.936314128214136
2018-05-01,A (WMC3+FE1+FE2),Climate,-0.39333333333333353,-0.47296049607054236,-117.95555676265315
2018-06-01,A (WMC3+FE1+FE2),Climate,-0.3639999999999999,-0.4610816641918949,-231.96657762552377
2018-07-01,A (WMC3+FE1+FE2),Climate,-0.41370491803278675,-0.524040225142121,-316.92696990059966
2018-11-01,A (WMC3+FE1+FE2),Climate,-0.4419999999999997,-0.5488226214299052,-261.7564058296149
2018-12-01,A (WMC3+FE1+FE2),Climate,-0.4546666666666668,-0.5523890913042656,-190.804122904613
2019-01-01,A (WMC3+FE1+FE2),Climate,-0.4913333333333334,-0.5899281406274475,-189.1588388159388
2019-02-01,A (WMC3+FE1+FE2),Climate,-0.47399999999999975,-0.5727418900904581,-182.4547620102259
2019-03-01,A (WMC3+FE1+FE2),Climate,-0.42733333333333334,-0.5207976990952659,-138.6634095403944
2019-04-01,A (WMC3+FE1+FE2),Climate,-0.4953333333333333,-0.5901024551051023,-140.0338259790952
2019-05-01,A (WMC3+FE1+FE2),Climate,-0.44733333333333336,-0.5497926351895985,-186.19039819805062
2019-06-01,A (WMC3+FE1+FE2),Climate,-0.465045751633987,-0.5756861939194713,-235.52194813555923
2019-10-01,A (WMC3+FE1+FE2),Climate,-0.49933333333333363,-0.6239562174522612,-302.62505904610396
2019-11-01,A (WMC3+FE1+FE2),Climate,-0.5193333333333334,-0.6374760687186017,-249.69763043910524
2019-12-01,A (WMC3+FE1+FE2),Climate,-0.5213333333333333,-0.6375316596953895,-228.65525242216745
2020-01-01,A (WMC3+FE1+FE2),Climate,-0.5493333333333333,-0.6617752852650258,-194.72549686741345
2020-02-01,A (WMC3+FE1+FE2),Climate,-0.5993333333333333,-0.7026147283395047,-123.10286344335685
2020-03-01,A (WMC3+FE1+FE2),Climate,-0.5020000000000001,-0.6089791258639145,-141.66241207292447
2020-04-01,A (WMC3+FE1+FE2),Climate,-0.52,-0.6368958828326319,-203.09947145795485
2020-05-01,A (WMC3+FE1+FE2),Climate,-0.47066666666666657,-0.6014096029161596,-292.19875976422816
2020-06-01,A (WMC3+FE1+FE2),Climate,-0.4806666666666666,-0.6179472342720617,-330.0672277586045
2020-07-01,A (WMC3+FE1+FE2),Climate,-0.5435081967213118,-0.6841988081825752,-346.37087545581807
2020-08-01,A (WMC3+FE1+FE2),Climate,-0.5500000000000002,-0.6913978533717757,-343.5737742373711
2020-09-01,A (WMC3+FE1+FE2),Climate,-0.486,-0.6321682508637764,-369.11620952315246
2020-10-01,A (WMC3+FE1+FE2),Climate,-0.6753333333333331,-0.8150474892169224,-316.6198526375365
2020-11-01,A (WMC3+FE1+FE2),Climate,-0.6286666666666665,-0.7641833750893092,-279.613718391259
2020-12-01,A (WMC3+FE1+FE2),Climate,-0.6106666666666668,-0.730734773120967,-164.3828306671793
2021-01-01,A (WMC3+FE1+FE2),Climate,-0.46299999999999997,-0.5729099890204634,-85.80245174861419
2021-02-01,A (WMC3+FE1+FE2),Climate,-0.4986666666666667,-0.6023018095642999,-34.306959654336694
2021-03-01,A (WMC3+FE1+FE2),Climate,-0.45399999999999996,-0.5597610698638005,-42.152905834627006
2021-04-01,A (WMC3+FE1+FE2),Climate,-0.4653333333333334,-0.5781662698344978,-83.747536895417
2021-05-01,A (WMC3+FE1+FE2),Climate,-0.36600000000000005,-0.47669388281034125,-61.34755896568031
2021-06-01,A (WMC3+FE1+FE2),Climate,-0.3513333333333333,-0.4760748863748214,-151.5967484423487
2021-07-01,A (WMC3+FE1+FE2),Climate,-0.3353333333333335,-0.47684061214514173,-261.0530769962488
2021-08-01,A (WMC3+FE1+FE2),Climate,-0.32066666666666677,-0.47318425983646756,-330.11743711620994
2021-09-01,A (WMC3+FE1+FE2),Climate,-0.41466666666666663,-0.5685060783855082,-331.60686067706877
