Date,Impact_BACI_Raw,Impact_BACI_ClimCorrected,Impact_CUSUM_ClimCorrected,Edge_BACI_Raw,Edge_BACI_ClimCorrected,Edge_CUSUM_ClimCorrected,CumWaterBalance_mm,Model2_Fitted_Impact,Post_Felling,Post_Scraping
2018-02-01,-0.4129166666666666,-0.39882358165469006,9.741277377774882,-0.23624999999999985,-0.222437310502274,1.27809681087144,208.20868102014106,-0.38039739613981005,1,1
2018-03-01,-0.4108333333333336,-0.39233211981353855,9.629092450469624,-0.23624999999999985,-0.21811688596124368,1.2656116610287604,261.63111022055983,-0.3848055246476286,1,1
2018-04-01,-0.38249999999999984,-0.36417390121033777,9.545065741767568,-0.21124999999999994,-0.1932885166149828,1.277954880532342,259.50888210132763,-0.3846304099174956,1,1
2018-05-01,-0.39166666666666683,-0.37894541446969543,9.446267519806153,-0.22499999999999987,-0.21253184938076336,1.2710547672701429,191.5833396072396,-0.37902556332480486,1,1
2018-06-01,-0.36958333333333315,-0.36630022124732786,9.360114491067105,-0.2137500000000001,-0.21053220859437924,1.2661542947943278,77.20183485586406,-0.3695874232138388,1,1
2018-07-01,-0.3383333333333334,-0.3421443350670014,9.298117348508384,-0.19124999999999992,-0.19498517817977512,1.276800852733117,-8.77224520986536,-0.3624933093941655,1,1
2018-08-01,-0.3420833333333333,-0.3521641537620283,9.226100387254636,-0.1875,-0.1973802527867791,1.2850523360649022,-84.7566328565633,-0.3562234906991385,1,1
2018-09-01,-0.3909493793062484,-0.400900605368135,9.105346974394783,-0.22761604597291507,-0.2373692827977626,1.253314789385704,-83.18606932300992,-0.35635308506594693,1,1
2018-10-01,-0.3885178338085058,-0.39568633823024485,8.989807828672818,-0.22185116714183906,-0.22887704725654853,1.2300694782477197,-49.46206387680205,-0.35913580670609446,1,1
2018-11-01,-0.31635245901639353,-0.31588516528293453,8.954069855898165,-0.2176024590163934,-0.2171444625423058,1.2185567518239782,43.076727950896014,-0.36677160486129257,1,1
2018-12-01,-0.30666666666666687,-0.30042641875402804,8.933790629652417,-0.1775,-0.17138390783615778,1.2528045801063847,113.03957848202059,-0.37254455904047235,1,1
2019-01-01,-0.2879166666666664,-0.2816087473013881,8.932329074859311,-0.16625,-0.16006758277231448,1.2983687334526346,113.85969372619006,-0.37261223049311176,1,1
2019-02-01,-0.3620833333333333,-0.35533325124459847,8.857143016122993,-0.20124999999999993,-0.19463421730255498,1.309366252268644,119.21829585111153,-0.37305439321656836,1,1
2019-03-01,-0.3462499999999997,-0.3360559562012692,8.801234252430005,-0.21625000000000005,-0.20625877653129737,1.308739211855911,160.9559176774421,-0.376498354926564,1,1
2019-04-01,-0.28916666666666657,-0.2792927503858566,8.80208869455243,-0.14874999999999994,-0.13907253480359577,1.3752984131708794,157.07626906218937,-0.3761782274086435,1,1
2019-05-01,-0.3650000000000002,-0.3591225429661349,8.723113344094575,-0.2037500000000001,-0.19798948064061106,1.3829406686488326,108.64288950132034,-0.3721817681616988,1,1
2019-06-01,-0.3316666666666668,-0.32997996570524407,8.673280570897612,-0.17500000000000004,-0.17334685758044832,1.4152255471869486,57.854812615810914,-0.3679910120892562,1,1
2019-07-01,-0.331936274509804,-0.33825482116854333,8.615172942237349,-0.21276960784313736,-0.21896244092403416,1.4018948423814788,-39.1613640817159,-0.3599857644690942,1,1
2019-08-01,-0.2892837098607559,-0.3003553782828603,8.594964756462769,-0.26053370986075586,-0.271385096764783,1.3361414817352602,-96.76479157571173,-0.35523264270572913,1,1
2019-09-01,-0.37038114521170806,-0.3817200240902647,8.493391924880784,-0.2957978118783746,-0.3069110928291902,1.2348621250246343,-100.00313448384394,-0.3549654322492769,1,1
2019-10-01,-0.38059640522875826,-0.3849098601323782,8.388629257256687,-0.31226307189542446,-0.31649070645489197,1.1240031546883067,-14.861511629996272,-0.36199085622421356,1,1
2019-11-01,-0.27169384057971024,-0.2717321494684938,8.397044300296473,-0.1737771739130436,-0.17381472060954903,1.1558201701973219,36.9492930899585,-0.36626600223905,1,1
2019-12-01,-0.2895561594202898,-0.28793980822360393,8.38925168458115,-0.1549728260869565,-0.153388633755744,1.2080632725601421,57.00223871301897,-0.36792066232451937,1,1
