Easting,Northing,Thickness_m
242650,362600.0,9.252332890138788
242700,362600.0,9.29908912575898
242750,362600.0,9.346496681654784
242800,362600.0,9.380971868462222
242850,362600.0,9.406075554202797
242900,362600.0,9.425655545326407
242950,362600.0,9.442119921424947
243000,362600.0,9.456862642764438
243050,362600.0,9.470679063753993
243100,362600.0,9.48401864473235
243150,362600.0,9.497130216394202
243200,362600.0,9.510145841832701
243250,362600.0,9.523129757851693
243300,362600.0,9.53610709661405
243350,362600.0,9.54908074597238
243400,362600.0,9.562041235602551
241250,362650.0,11.31198853351239
241300,362650.0,11.263717196455076
241350,362650.0,11.214303689751235
241400,362650.0,11.163085599148802
241450,362650.0,11.106577581225604
241500,362650.0,11.039478978871326
241550,362650.0,10.956938230797546
241600,362650.0,10.856008436176657
241650,362650.0,10.736598529383416
241700,362650.0,10.605414538444835
241750,362650.0,10.486005259555077
241800,362650.0,10.421533506212668
241850,362650.0,10.434619161364335
241900,362650.0,10.492259196421369
241950,362650.0,10.555669403196465
242000,362650.0,10.620346154902636
242050,362650.0,10.697455783303178
242100,362650.0,10.752952033487393
242150,362650.0,10.665406195457754
242200,362650.0,10.45050939010734
242250,362650.0,10.227840927021978
242300,362650.0,10.0298917512171
242350,362650.0,9.852139536182104
242400,362650.0,9.688460026087013
242450,362650.0,9.534532833270925
242500,362650.0,9.380743093907977
242550,362650.0,9.193640959923586
242600,362650.0,8.91376065957558
242650,362650.0,8.957368562680605
242700,362650.0,9.157615186435295
242750,362650.0,9.254981373484974
242800,362650.0,9.308506530024932
242850,362650.0,9.343306605625381
242900,362650.0,9.369095689110901
242950,362650.0,9.390199428600148
243000,362650.0,9.40875058182172
243050,362650.0,9.425865596594837
243100,362650.0,9.442147229923599
243150,362650.0,9.457924668745504
243200,362650.0,9.47337709862318
243250,362650.0,9.488600139422022
243300,362650.0,9.503642361179288
243350,362650.0,9.518525570662343
243400,362650.0,9.533256199809308
243450,362650.0,9.547831824316807
241200,362700.0,11.406088674302506
241250,362700.0,11.354623966226988
241300,362700.0,11.301481032117717
241350,362700.0,11.250749214664824
241400,362700.0,11.203400187585046
241450,362700.0,11.153013483698725
241500,362700.0,11.088150418045926
241550,362700.0,10.999002293976723
241600,362700.0,10.878987300425756
241650,362700.0,10.721210119124333
241700,362700.0,10.519152531633484
241750,362700.0,10.29459883061406
241800,362700.0,10.175119323680976
241850,362700.0,10.277981126892685
241900,362700.0,10.451451202669244
241950,362700.0,10.578316001288835
242000,362700.0,10.690259537247128
242050,362700.0,10.88517741643842
242100,362700.0,11.271383686889552
242150,362700.0,11.115280000114591
242200,362700.0,10.589318223896125
242250,362700.0,10.249994901338965
242300,362700.0,10.000975331282564
242350,362700.0,9.78944350701607
242400,362700.0,9.596989381984281
242450,362700.0,9.41997219833529
242500,362700.0,9.253640038871284
242550,362700.0,9.052329015624146
242600,362700.0,8.508236028268831
242650,362700.0,8.717403736162444
242700,362700.0,9.063133983262507
242750,362700.0,9.180932881118586
242800,362700.0,9.242748584786074
242850,362700.0,9.283058025315018
242900,362700.0,9.31327932550529
242950,362700.0,9.338250087938984
243000,362700.0,9.360296787574963
243050,362700.0,9.380616588295648
243100,362700.0,9.399849743565568
243150,362700.0,9.418347506538
243200,362700.0,9.436306829239905
243250,362700.0,9.453840573546906
243300,362700.0,9.47101459886638
243350,362700.0,9.487867494756568
243400,362700.0,9.504421301203028
243450,362700.0,9.520687625538221
243500,362700.0,9.536671393869465
241150,362750.0,11.510762379218452
241200,362750.0,11.457479265097357
241250,362750.0,11.3957405024501
241300,362750.0,11.331099360574257
241350,362750.0,11.275653601225256
241400,362750.0,11.239130126302236
241450,362750.0,11.209049210859247
241500,362750.0,11.157110781745413
241550,362750.0,11.06550246103344
241600,362750.0,10.927589395750935
241650,362750.0,10.728221999357476
241700,362750.0,10.419826365444964
241750,362750.0,9.898055038262811
241800,362750.0,9.410555518595565
241850,362750.0,9.971579423213175
241900,362750.0,10.453785463764959
241950,362750.0,10.631937736315997
242000,362750.0,10.736456858733964
242050,362750.0,10.980789690512719
242100,362750.0,12.164789283133222
242150,362750.0,11.664939867206433
242200,362750.0,10.63323077952289
242250,362750.0,10.226948478823815
242300,362750.0,9.948047469649936
242350,362750.0,9.706324090178441
242400,362750.0,9.47712110595111
242450,362750.0,9.265648469734382
242500,362750.0,9.097306604364471
242550,362750.0,8.977378267239143
242600,362750.0,8.884922658308543
242650,362750.0,8.92283112149527
242700,362750.0,9.041505736840517
